Most used words by Dr. Dog: 
Number of songs scanned: 134
176. dog - 13 uses.
177. went - 13 uses.
178. though - 13 uses.
179. distant - 13 uses.
180. cold - 13 uses.
181. lie - 13 uses.
182. past - 13 uses.
183. stop - 13 uses.
184. turn - 13 uses.
185. both - 13 uses.
186. body - 13 uses.
187. psychedelic - 13 uses.
188. side - 13 uses.
189. air - 12 uses.
190. morning - 12 uses.
191. sit - 12 uses.
192. anymore - 12 uses.
193. cuz - 12 uses.
194. bring - 12 uses.
195. tree - 12 uses.
196. once - 12 uses.
197. inside - 12 uses.
198. sea - 12 uses.
199. high - 12 uses.
200. lets - 12 uses.
201. waiting - 12 uses.
202. yet - 12 uses.
203. nobody - 12 uses.
204. seen - 12 uses.
205. rather - 12 uses.
206. used - 12 uses.
207. listening - 12 uses.
208. falling - 11 uses.
209. fine - 11 uses.
210. bad - 11 uses.
211. apart - 11 uses.
212. says - 11 uses.
213. easy - 11 uses.
214. pick - 11 uses.
215. start - 11 uses.
216. feet - 11 uses.
217. wall - 11 uses.
218. weak - 11 uses.
219. real - 11 uses.
220. blow - 11 uses.
221. year - 11 uses.
222. full - 11 uses.
223. new - 11 uses.
224. fruit - 11 uses.
225. any - 11 uses.
226. leaving - 11 uses.
227. passes - 11 uses.
228. live - 11 uses.
229. lost - 11 uses.
230. first - 11 uses.
231. seems - 11 uses.
232. lies - 11 uses.
233. moon - 11 uses.
234. walking - 10 uses.
235. voice - 10 uses.
236. fight - 10 uses.
237. feeling - 10 uses.
238. stand - 10 uses.
239. blind - 10 uses.
240. talk - 10 uses.
241. anything - 10 uses.
242. else - 10 uses.
243. without - 10 uses.
244. knows - 10 uses.
245. house - 10 uses.
246. peace - 10 uses.
247. fear - 10 uses.
248. youd - 10 uses.
249. pretend - 10 uses.
250. breeze - 10 uses.
251. kill - 10 uses.
252. bed - 10 uses.
253. hit - 10 uses.
254. stay - 10 uses.
255. shine - 10 uses.
256. cry - 10 uses.
257. outside - 10 uses.
258. cut - 10 uses.
259. bitter - 10 uses.
260. lived - 10 uses.
261. tomorrow - 10 uses.
262. simple - 10 uses.
263. rock - 10 uses.
264. somebody - 10 uses.
265. older - 10 uses.
266. 100 - 10 uses.
267. times - 9 uses.
268. standing - 9 uses.
269. seem - 9 uses.
270. road - 9 uses.
271. asleep - 9 uses.
272. move - 9 uses.
273. cup - 9 uses.
274. understand - 9 uses.
275. set - 9 uses.
276. lord - 9 uses.
277. above - 9 uses.
278. lightning - 9 uses.
279. singing - 9 uses.
280. such - 9 uses.
281. hell - 9 uses.
282. friends - 9 uses.
283. walked - 9 uses.
284. mother - 9 uses.
285. sides - 9 uses.
286. rind - 9 uses.
287. dying - 9 uses.
288. thump - 9 uses.
289. chop - 9 uses.
290. yes - 9 uses.
291. behind - 9 uses.
292. hands - 9 uses.
293. burned - 9 uses.
294. broke - 9 uses.
295. young - 9 uses.
296. arms - 9 uses.
297. county - 9 uses.
298. wheels - 9 uses.
299. fate - 9 uses.
300. took - 8 uses.
301. dreams - 8 uses.
302. slow - 8 uses.
303. dogs - 8 uses.
304. tonight - 8 uses.
305. land - 8 uses.
306. choo-choo - 8 uses.
307. sitting - 8 uses.
308. help - 8 uses.
309. until - 8 uses.
310. turning - 8 uses.
311. calling - 8 uses.
312. show - 8 uses.
313. blowing - 8 uses.
314. chance - 8 uses.
315. roll - 8 uses.
316. big - 8 uses.
317. wonder - 8 uses.
318. bottom - 8 uses.
319. pride - 8 uses.
320. clear - 8 uses.
321. return - 8 uses.
322. souls - 8 uses.
323. couldnt - 8 uses.
324. started - 8 uses.
325. very - 8 uses.
326. sleep - 8 uses.
327. stone - 8 uses.
328. following - 8 uses.
329. save - 8 uses.
330. hotstepper - 8 uses.
331. lyrical - 8 uses.
332. thunder - 8 uses.
333. fool - 8 uses.
334. black - 8 uses.
335. lonesome - 8 uses.
336. sale - 8 uses.
337. doo-we - 8 uses.
338. oo-wee - 8 uses.
339. baba - 8 uses.
340. trick - 8 uses.
341. must - 7 uses.
342. reason - 7 uses.
343. alright - 7 uses.
344. face - 7 uses.
345. hang - 7 uses.
346. streets - 7 uses.
347. listen - 7 uses.
348. beneath - 7 uses.
349. rolling - 7 uses.
350. holy - 7 uses.
351. money - 7 uses.
352. hearts - 7 uses.
353. shoes - 7 uses.
354. clouds - 7 uses.
355. crazy - 7 uses.
356. keeps - 7 uses.
357. till - 7 uses.
358. throw - 7 uses.
359. grief - 7 uses.
360. mean - 7 uses.
361. drop - 7 uses.
362. open - 7 uses.
363. skies - 7 uses.
364. waste - 7 uses.
365. lights - 7 uses.
366. those - 7 uses.
367. deep - 7 uses.
368. fast - 7 uses.
369. trying - 7 uses.
370. fly - 7 uses.
371. grown - 7 uses.
372. somewhere - 7 uses.
373. hide - 7 uses.
374. reflection - 7 uses.
375. gangster - 7 uses.
376. dreaming - 7 uses.
377. lonely - 7 uses.
378. folks - 7 uses.
379. strong - 7 uses.
380. catch - 7 uses.
381. everybody - 7 uses.
382. maybe - 7 uses.
383. story - 7 uses.
384. loves - 7 uses.
385. somehow - 7 uses.
386. feels - 7 uses.
387. river - 7 uses.
388. brain - 7 uses.
389. matter - 7 uses.
390. sick - 7 uses.
391. instead - 6 uses.
392. sang - 6 uses.
393. fell - 6 uses.
394. golden - 6 uses.
395. phone - 6 uses.
396. best - 6 uses.
397. rest - 6 uses.
398. hanging - 6 uses.
399. train - 6 uses.
400. change - 6 uses.
401. scared - 6 uses.
402. rise - 6 uses.
403. wondering - 6 uses.
404. gold - 6 uses.
405. kept - 6 uses.
406. low - 6 uses.
407. shore - 6 uses.
408. wear - 6 uses.
409. whole - 6 uses.
410. tried - 6 uses.
411. soon - 6 uses.
412. sure - 6 uses.
413. birds - 6 uses.
414. shines - 6 uses.
415. cares - 6 uses.
416. bottle - 6 uses.
417. hair - 6 uses.
418. wine - 6 uses.
419. watch - 6 uses.
420. smoke - 6 uses.
421. pain - 6 uses.
422. stranger - 6 uses.
423. guilty - 6 uses.
424. damn - 6 uses.
425. underneath - 6 uses.
426. doing - 6 uses.
427. carry - 6 uses.
428. holes - 6 uses.
429. saying - 6 uses.
430. drunk - 6 uses.
431. station - 6 uses.
432. tracks - 6 uses.
433. ho-ooh - 6 uses.
434. buzzing - 6 uses.
435. upon - 6 uses.
436. wish - 6 uses.
437. bit - 6 uses.
438. paid - 6 uses.
439. forget - 6 uses.
440. secrets - 6 uses.
441. fools - 6 uses.
442. wanted - 6 uses.
443. sometimes - 6 uses.
444. moment - 6 uses.
445. flowers - 6 uses.
446. four - 6 uses.
447. built - 6 uses.
448. seemed - 6 uses.
449. between - 6 uses.
450. ancient - 6 uses.
451. warrior - 6 uses.
452. round - 6 uses.
453. blows - 6 uses.
454. hole - 6 uses.
455. giving - 6 uses.
456. words - 6 uses.
457. gave - 6 uses.
458. ways - 6 uses.
459. means - 6 uses.
460. storm - 6 uses.
461. theyll - 6 uses.
462. nobodys - 6 uses.
463. radio - 6 uses.
464. loved - 6 uses.
465. pieces - 6 uses.
466. agree - 6 uses.
467. oom - 6 uses.
468. whatever - 5 uses.
469. looks - 5 uses.
470. soul - 5 uses.
471. bout - 5 uses.
472. tying - 5 uses.
473. guess - 5 uses.
474. sand - 5 uses.
475. loud - 5 uses.
476. hold - 5 uses.
477. afraid - 5 uses.
478. sense - 5 uses.
479. lose - 5 uses.
480. stick - 5 uses.
481. attack - 5 uses.
482. spit - 5 uses.
483. miles - 5 uses.
484. wouldnt - 5 uses.
485. ask - 5 uses.
486. holding - 5 uses.
487. turns - 5 uses.
488. california - 5 uses.
489. meant - 5 uses.
490. knees - 5 uses.
491. luck - 5 uses.
492. goodnight - 5 uses.
493. quit - 5 uses.
494. lay - 5 uses.
495. sticks - 5 uses.
496. place - 5 uses.
497. answer - 5 uses.
498. share - 5 uses.
499. after - 5 uses.
500. barely - 5 uses.
501. wandering - 5 uses.
502. abandoned - 5 uses.
503. mansion - 5 uses.
504. search - 5 uses.
505. excuse - 5 uses.
506. band - 5 uses.
507. moving - 5 uses.
508. farm - 5 uses.
509. pillow - 5 uses.
510. ones - 5 uses.
511. near - 5 uses.
512. hey - 5 uses.
513. sad - 5 uses.
514. burn - 5 uses.
515. spend - 5 uses.
516. grave - 5 uses.
517. happy - 5 uses.
518. livin - 5 uses.
519. dry - 5 uses.
520. gets - 5 uses.
521. letter - 5 uses.
522. smart - 5 uses.
523. filled - 5 uses.
524. roller - 5 uses.
525. freeze - 5 uses.
526. ahh - 5 uses.
527. shadows - 5 uses.
528. happened - 5 uses.
529. strangers - 5 uses.
530. songs - 5 uses.
531. shown - 5 uses.
532. dad - 5 uses.
533. bones - 5 uses.
534. phrases - 5 uses.
535. reach - 5 uses.
536. mend - 5 uses.
537. bend - 5 uses.
538. everyones - 5 uses.
539. different - 5 uses.
540. breathe - 5 uses.
541. veins - 5 uses.
542. eating - 5 uses.
543. shoe - 5 uses.
544. quiet - 5 uses.
545. starting - 5 uses.
546. bill - 5 uses.
547. mud - 5 uses.
548. worst - 5 uses.
549. sometime - 5 uses.
550. funny - 5 uses.
551. window - 5 uses.
552. beware - 5 uses.
553. forgotten - 5 uses.
554. shut - 5 uses.
555. doo - 5 uses.
556. plea - 5 uses.
557. everywhere - 4 uses.
558. war - 4 uses.
559. stars - 4 uses.
560. okay - 4 uses.
561. feelings - 4 uses.
562. unwind - 4 uses.
563. floating - 4 uses.
564. begin - 4 uses.
565. abc - 4 uses.
566. robins - 4 uses.
567. whales - 4 uses.
568. tails - 4 uses.
569. late - 4 uses.
570. undertaker - 4 uses.
571. shit - 4 uses.
572. wash - 4 uses.
573. since - 4 uses.
574. anyone - 4 uses.
575. ocean - 4 uses.
576. mountain - 4 uses.
577. least - 4 uses.
578. ohh - 4 uses.
579. turned - 4 uses.
580. scream - 4 uses.
581. lot - 4 uses.
582. lifes - 4 uses.
583. below - 4 uses.
584. keeping - 4 uses.
585. front - 4 uses.
586. book - 4 uses.
587. doesnt - 4 uses.
588. blues - 4 uses.
589. boring - 4 uses.
590. feather - 4 uses.
591. roads - 4 uses.
592. sign - 4 uses.
593. white - 4 uses.
594. small - 4 uses.
595. curse - 4 uses.
596. learned - 4 uses.
597. bought - 4 uses.
598. undone - 4 uses.
599. deserted - 4 uses.
600. beat - 4 uses.
601. liars - 4 uses.
602. season - 4 uses.
603. hate - 4 uses.
604. stayed - 4 uses.
605. read - 4 uses.
606. barking - 4 uses.
607. dishes - 4 uses.
608. asked - 4 uses.
609. watching - 4 uses.
610. cloud - 4 uses.
611. color - 4 uses.
612. distance - 4 uses.
613. flow - 4 uses.
614. next - 4 uses.
615. dirt - 4 uses.
616. touch - 4 uses.
617. memories - 4 uses.
618. em - 4 uses.
619. taste - 4 uses.
620. called - 4 uses.
621. boy - 4 uses.
622. warning - 4 uses.
623. thoughts - 4 uses.
624. pack - 4 uses.
625. wave - 4 uses.
626. crew - 4 uses.
627. area - 4 uses.
628. number - 4 uses.
629. play - 4 uses.
630. in-a - 4 uses.
631. tired - 4 uses.
632. work - 4 uses.
633. beyond - 4 uses.
634. makes - 4 uses.
635. met - 4 uses.
636. apple - 4 uses.
637. memory - 4 uses.
638. flood - 4 uses.
639. walls - 4 uses.
640. worth - 4 uses.
641. fills - 4 uses.
642. ring - 4 uses.
643. sounds - 4 uses.
644. awake - 4 uses.
645. invented - 4 uses.
646. ghost - 4 uses.
647. ride - 4 uses.
648. sink - 4 uses.
649. oooh - 4 uses.
650. knots - 4 uses.
651. hundred - 4 uses.
652. vampire - 4 uses.
653. choice - 4 uses.
654. shove - 4 uses.
655. shed - 4 uses.
656. realized - 4 uses.
657. telephone - 4 uses.
658. goodness - 4 uses.
659. babe - 4 uses.
660. mouth - 4 uses.
661. comin - 4 uses.
662. chest - 4 uses.
663. trip - 4 uses.
664. thrill - 4 uses.
665. ladadadada - 4 uses.
666. towards - 4 uses.
667. taking - 4 uses.
668. doom - 4 uses.
669. goner - 4 uses.
670. yesterday - 4 uses.
671. drowning - 4 uses.
672. critical - 4 uses.
673. equation - 4 uses.
674. ooh - 4 uses.
675. corner - 4 uses.
676. damned - 4 uses.
677. straight - 4 uses.
678. records - 4 uses.
679. pretender - 4 uses.
680. famous - 4 uses.
681. minute - 4 uses.
682. cuckoo - 4 uses.
683. ramble - 4 uses.
684. within - 4 uses.
685. dada - 4 uses.
686. wants - 4 uses.
687. uuuup - 4 uses.
688. freaked - 4 uses.
689. whoda - 4 uses.
690. cd - 4 uses.
691. swapping - 4 uses.
692. hill - 3 uses.
693. wherever - 3 uses.
694. top - 3 uses.
695. baltimore - 3 uses.
696. ear - 3 uses.
697. thank - 3 uses.
698. grass - 3 uses.
699. wheel - 3 uses.
700. stare - 3 uses.
701. meat - 3 uses.
702. lesson - 3 uses.
703. pulling - 3 uses.
704. clue - 3 uses.
705. abcs - 3 uses.
706. funeral - 3 uses.
707. job - 3 uses.
708. king - 3 uses.
709. cop - 3 uses.
710. fuss - 3 uses.
711. goodbye - 3 uses.
712. tear - 3 uses.
713. oceans - 3 uses.
714. crow - 3 uses.
715. fiery - 3 uses.
716. snow - 3 uses.
717. brother - 3 uses.
718. mouse - 3 uses.
719. thorn - 3 uses.
720. west - 3 uses.
721. shade - 3 uses.
722. dreamt - 3 uses.
723. age - 3 uses.
724. second - 3 uses.
725. yellow - 3 uses.
726. mile - 3 uses.
727. threw - 3 uses.
728. nights - 3 uses.
729. men - 3 uses.
730. sell - 3 uses.
731. smile - 3 uses.
732. intend - 3 uses.
733. losing - 3 uses.
734. dear - 3 uses.
735. insane - 3 uses.
736. warm - 3 uses.
737. hoping - 3 uses.
738. city - 3 uses.
739. country - 3 uses.
740. underground - 3 uses.
741. quittin - 3 uses.
742. mess - 3 uses.
743. forever - 3 uses.
744. sticking - 3 uses.
745. phenomenon - 3 uses.
746. alive - 3 uses.
747. future - 3 uses.
748. tricks - 3 uses.
749. sleeve - 3 uses.
750. dust - 3 uses.
751. drain - 3 uses.
752. leaves - 3 uses.
753. pull - 3 uses.
754. bird - 3 uses.
755. flying - 3 uses.
756. fog - 3 uses.
757. lying - 3 uses.
758. chicken - 3 uses.
759. whether - 3 uses.
760. dumber - 3 uses.
761. ah - 3 uses.
762. washing - 3 uses.
763. held - 3 uses.
764. caught - 3 uses.
765. longing - 3 uses.
766. stopped - 3 uses.
767. doubt - 3 uses.
768. cigarettes - 3 uses.
769. someday - 3 uses.
770. moved - 3 uses.
771. field - 3 uses.
772. unfair - 3 uses.
773. father - 3 uses.
774. boots - 3 uses.
775. carved - 3 uses.
776. follow - 3 uses.
777. although - 3 uses.
778. travel - 3 uses.
779. gimme - 3 uses.
780. quite - 3 uses.
781. pop - 3 uses.
782. tend - 3 uses.
783. tasted - 3 uses.
784. step - 3 uses.
785. headed - 3 uses.
786. sunny - 3 uses.
787. act - 3 uses.
788. fade - 3 uses.
789. daddy - 3 uses.
790. danger - 3 uses.
791. finally - 3 uses.
792. havent - 3 uses.
793. century - 3 uses.
794. killing - 3 uses.
795. repeat - 3 uses.
796. quickly - 3 uses.
797. strikes - 3 uses.
798. rolls - 3 uses.
799. shake - 3 uses.
800. dressed - 3 uses.
801. whistle - 3 uses.
802. history - 3 uses.
803. fill - 3 uses.
804. stirred - 3 uses.
805. pass - 3 uses.
806. dues - 3 uses.
807. bridge - 3 uses.
808. completely - 3 uses.
809. needle - 3 uses.
810. sunshine - 3 uses.
811. fit - 3 uses.
812. clock - 3 uses.
813. earth - 3 uses.
814. hail - 3 uses.
815. clan - 3 uses.
816. computer - 3 uses.
817. hubcaps - 3 uses.
818. soda - 3 uses.
819. cans - 3 uses.
820. sweethearts - 3 uses.
821. twilight - 3 uses.
822. thrills - 3 uses.
823. takes - 3 uses.
824. hidden - 3 uses.
825. darlin - 3 uses.
826. game - 3 uses.
827. church - 3 uses.
828. yard - 3 uses.
829. ties - 3 uses.
830. stops - 3 uses.
831. hurts - 3 uses.
832. nerve - 3 uses.
833. dawn - 3 uses.
834. knocked - 3 uses.
835. mad - 3 uses.
836. empty - 3 uses.
837. hangman - 3 uses.
838. noticed - 3 uses.
839. falls - 3 uses.
840. worn - 3 uses.
841. shout - 3 uses.
842. close - 3 uses.
843. hook - 3 uses.
844. asking - 3 uses.
845. saved - 3 uses.
846. weekend - 3 uses.
847. weekends - 3 uses.
848. joke - 3 uses.
849. isnt - 3 uses.
850. car - 3 uses.
851. survive - 3 uses.
852. picking - 3 uses.
853. becomes - 3 uses.
854. buy - 3 uses.
855. weather - 3 uses.
856. dancing - 3 uses.
857. rains - 3 uses.
858. deaf - 3 uses.
859. wire - 3 uses.
860. drawing - 3 uses.
861. point - 3 uses.
862. whyd - 3 uses.
863. crossed - 3 uses.
864. weary - 3 uses.
865. tie - 3 uses.
866. winter - 3 uses.
867. til - 3 uses.
868. harm - 3 uses.
869. thrown - 3 uses.
870. tears - 3 uses.
871. possibility - 3 uses.
872. girls - 3 uses.
873. worlds - 3 uses.
874. gettin - 3 uses.
875. wander - 3 uses.
876. suffer - 3 uses.
877. against - 3 uses.
878. miss - 3 uses.
879. quick - 3 uses.
880. ease - 3 uses.
881. great - 3 uses.
882. ready - 3 uses.
883. lines - 3 uses.
884. herself - 3 uses.
885. owe - 3 uses.
886. release - 3 uses.
887. gun - 3 uses.
888. screaming - 3 uses.
889. probably - 3 uses.
890. greasing - 3 uses.
891. heads - 3 uses.
892. present - 3 uses.
893. passed - 3 uses.
894. ahhhh - 3 uses.
895. virginia - 3 uses.
896. rainy - 3 uses.
897. promised - 3 uses.
898. surprise - 3 uses.
899. brings - 3 uses.
900. neon - 3 uses.
901. glove - 3 uses.
902. playing - 3 uses.
903. adeline - 3 uses.
904. doctor - 3 uses.
905. sleepy - 3 uses.
906. brakemen - 3 uses.
907. arrive - 3 uses.
908. open-hearted - 3 uses.
909. backwards - 3 uses.
910. darling - 3 uses.
911. nighttime - 3 uses.
912. hospitals - 3 uses.
913. gotten - 2 uses.
914. engines - 2 uses.
915. praise - 2 uses.
916. climbed - 2 uses.
917. tip - 2 uses.
918. tongue - 2 uses.
919. picture - 2 uses.
920. snake - 2 uses.
921. written - 2 uses.
922. circles - 2 uses.
923. fun - 2 uses.
924. choke - 2 uses.
925. later - 2 uses.
926. coffee - 2 uses.
927. liar - 2 uses.
928. punish - 2 uses.
929. cigarette - 2 uses.
930. naw - 2 uses.
931. son - 2 uses.
932. type - 2 uses.
933. lock - 2 uses.
934. happening - 2 uses.
935. death - 2 uses.
936. everyone - 2 uses.
937. dropped - 2 uses.
938. nothin - 2 uses.
939. collide - 2 uses.
940. thumbs - 2 uses.
941. fox - 2 uses.
942. raven - 2 uses.
943. sorry - 2 uses.
944. early - 2 uses.
945. bury - 2 uses.
946. stones - 2 uses.
947. canoe - 2 uses.
948. course - 2 uses.
949. island - 2 uses.
950. boat - 2 uses.
951. momma - 2 uses.
952. bus - 2 uses.
953. aboard - 2 uses.
954. whale - 2 uses.
955. swallowed - 2 uses.
956. boiling - 2 uses.
957. woke - 2 uses.
958. gentle - 2 uses.
959. humble - 2 uses.
960. passenger - 2 uses.
961. design - 2 uses.
962. waves - 2 uses.
963. sharks - 2 uses.
964. missed - 2 uses.
965. sorrow - 2 uses.
966. rich - 2 uses.
967. poor - 2 uses.
968. eat - 2 uses.
969. pawn - 2 uses.
970. conversation - 2 uses.
971. desert - 2 uses.
972. swear - 2 uses.
973. weird - 2 uses.
974. bells - 2 uses.
975. ringing - 2 uses.
976. bringing - 2 uses.
977. chimes - 2 uses.
978. californ-i-a - 2 uses.
979. flame - 2 uses.
980. led - 2 uses.
981. heavens - 2 uses.
982. shoot - 2 uses.
983. horn - 2 uses.
984. beers - 2 uses.
985. belly - 2 uses.
986. judge - 2 uses.
987. raise - 2 uses.
988. knife - 2 uses.
989. lalalala - 2 uses.
990. yah - 2 uses.
991. punch - 2 uses.
992. clean - 2 uses.
993. tiniest - 2 uses.
994. couple - 2 uses.
995. float - 2 uses.
996. porch - 2 uses.
997. having - 2 uses.
998. rope - 2 uses.
999. mornings - 2 uses.
1000. green - 2 uses.
1001. fires - 2 uses.
1002. gasoline - 2 uses.
1003. yesterdays - 2 uses.
1004. ice - 2 uses.
1005. paradise - 2 uses.
1006. joy - 2 uses.
1007. closer - 2 uses.
1008. question - 2 uses.
1009. cruel - 2 uses.
1010. equal - 2 uses.
1011. often - 2 uses.
1012. half - 2 uses.
1013. crowd - 2 uses.
1014. slowly - 2 uses.
1015. become - 2 uses.
1016. plan - 2 uses.
1017. masquerade - 2 uses.
1018. mask - 2 uses.
1019. splendor - 2 uses.
1020. dragging - 2 uses.
1021. noise - 2 uses.
1022. hat - 2 uses.
1023. murder - 2 uses.
1024. degree - 2 uses.
1025. pan - 2 uses.
1026. bound - 2 uses.
1027. except - 2 uses.
1028. drag - 2 uses.
1029. blinds - 2 uses.
1030. trash - 2 uses.
1031. fractions - 2 uses.
1032. forgive - 2 uses.
1033. mountains - 2 uses.
1034. ship - 2 uses.
1035. philadelphia - 2 uses.
1036. york - 2 uses.
1037. grandpas - 2 uses.
1038. thinks - 2 uses.
1039. spring - 2 uses.
1040. drive - 2 uses.
1041. devils - 2 uses.
1042. bugs - 2 uses.
1043. safe - 2 uses.
1044. cracked - 2 uses.
1045. carve - 2 uses.
1046. theyd - 2 uses.
1047. bare - 2 uses.
1048. raised - 2 uses.
1049. hates - 2 uses.
1050. elses - 2 uses.
1051. solid - 2 uses.
1052. control - 2 uses.
1053. wide - 2 uses.
1054. appeared - 2 uses.
1055. stood - 2 uses.
1056. “i - 2 uses.
1057. nothings - 2 uses.
1058. me” - 2 uses.
1059. teeth - 2 uses.
1060. shining - 2 uses.
1061. ago - 2 uses.
1062. beating - 2 uses.
1063. spinning - 2 uses.
1064. swinging - 2 uses.
1065. seed - 2 uses.
1066. sow - 2 uses.
1067. glad - 2 uses.
1068. culture - 2 uses.
1069. cats - 2 uses.
1070. miserable - 2 uses.
1071. holds - 2 uses.
1072. behave - 2 uses.
1073. lords - 2 uses.
1074. terrifying - 2 uses.
1075. climbing - 2 uses.
1076. skin - 2 uses.
1077. thick - 2 uses.
1078. disaster - 2 uses.
1079. flew - 2 uses.
1080. wrap - 2 uses.
1081. di - 2 uses.
1082. lady - 2 uses.
1083. mr - 2 uses.
1084. officer - 2 uses.
1085. juice - 2 uses.
1086. wouldve - 2 uses.
1087. being - 2 uses.
1088. cap - 2 uses.
1089. hello - 2 uses.
1090. answers - 2 uses.
1091. spiders - 2 uses.
1092. washed - 2 uses.
1093. sip - 2 uses.
1094. trouble - 2 uses.
1095. sat - 2 uses.
1096. stilts - 2 uses.
1097. olives - 2 uses.
1098. pair - 2 uses.
1099. glass - 2 uses.
1100. blew - 2 uses.
1101. lottery - 2 uses.
1102. fair - 2 uses.
1103. bumps - 2 uses.
1104. logs - 2 uses.
1105. ills - 2 uses.
1106. caused - 2 uses.
1107. bets - 2 uses.
1108. load - 2 uses.
1109. fish - 2 uses.
1110. hurt - 2 uses.
1111. cried - 2 uses.
1112. pearl - 2 uses.
1113. order - 2 uses.
1114. border - 2 uses.
1115. most - 2 uses.
1116. trance - 2 uses.
1117. cliffs - 2 uses.
1118. bell - 2 uses.
1119. send - 2 uses.
1120. star - 2 uses.
1121. honeymoon - 2 uses.
1122. angel - 2 uses.
1123. stuck - 2 uses.
1124. scenes - 2 uses.
1125. lately - 2 uses.
1126. chasin - 2 uses.
1127. itself - 2 uses.
1128. barks - 2 uses.
1129. seconds - 2 uses.
1130. destroy - 2 uses.
1131. needs - 2 uses.
1132. flat - 2 uses.
1133. laid - 2 uses.
1134. fields - 2 uses.
1135. greener - 2 uses.
1136. push - 2 uses.
1137. maker - 2 uses.
1138. dollar - 2 uses.
