Most used words by Holy Holy: 
Number of songs scanned: 50
407. photographs - 2 uses.
408. spoke - 2 uses.
409. hour - 2 uses.
410. nothin - 2 uses.
411. power - 2 uses.
412. slips - 2 uses.
413. edges - 2 uses.
414. grey - 2 uses.
415. cloud - 2 uses.
416. landfall - 2 uses.
417. half - 2 uses.
418. drive - 2 uses.
419. falling - 2 uses.
420. divine - 2 uses.
421. speaking - 2 uses.
422. windows - 2 uses.
423. closed - 2 uses.
424. blind - 2 uses.
425. isnt - 2 uses.
426. crying - 2 uses.
427. ever - 2 uses.
428. wished - 2 uses.
429. horse - 2 uses.
430. boat - 2 uses.
431. house - 2 uses.
432. patient - 2 uses.
433. nest - 2 uses.
434. wife - 2 uses.
435. sweet - 2 uses.
436. trust - 2 uses.
437. snow - 2 uses.
438. myself - 2 uses.
439. bring - 2 uses.
440. anyone - 2 uses.
441. mess - 2 uses.
442. ride - 2 uses.
443. forever - 2 uses.
444. tonight - 2 uses.
445. lead - 2 uses.
446. nowhere - 2 uses.
447. goes - 2 uses.
448. doubts - 2 uses.
449. ship - 2 uses.
450. box - 2 uses.
451. holds - 2 uses.
452. riot - 2 uses.
453. peoples - 2 uses.
454. bathed - 2 uses.
455. pool - 2 uses.
456. begins - 2 uses.
457. kept - 2 uses.
458. closer - 2 uses.
459. seventh - 2 uses.
460. unspeakable - 2 uses.
461. unbreakable - 2 uses.
462. untrue - 2 uses.
463. scales - 2 uses.
464. clothing - 2 uses.
465. growing - 2 uses.
466. vatican - 2 uses.
467. remind - 2 uses.
468. smart - 2 uses.
469. started - 2 uses.
470. gravity - 2 uses.
471. bird - 2 uses.
472. pull - 2 uses.
473. floated - 2 uses.
474. woke - 2 uses.
475. flames - 2 uses.
476. dancing - 2 uses.
477. hadve - 2 uses.
478. together - 2 uses.
479. someone - 2 uses.
480. hurt - 2 uses.
481. golden - 2 uses.
482. spreads - 2 uses.
483. sails - 2 uses.
484. months - 2 uses.
485. van - 2 uses.
486. wreckers - 2 uses.
487. flat - 2 uses.
488. views - 2 uses.
489. best - 2 uses.
490. lay - 2 uses.
491. dance - 2 uses.
492. thought - 2 uses.
493. brave - 2 uses.
494. dreams - 2 uses.
495. plan - 2 uses.
496. apology - 2 uses.
497. horrified - 2 uses.
498. danced - 2 uses.
499. desert - 2 uses.
500. died - 2 uses.
501. reborn - 2 uses.
502. son - 2 uses.
503. moon - 2 uses.
504. face - 2 uses.
505. packed - 2 uses.
506. anybodys - 2 uses.
507. jeans - 2 uses.
508. shirt - 2 uses.
509. disguise - 2 uses.
510. remake - 2 uses.
511. arrived - 2 uses.
512. last - 2 uses.
513. explain - 2 uses.
514. lies - 2 uses.
515. hills - 2 uses.
516. falls - 2 uses.
517. dry - 2 uses.
518. those - 2 uses.
519. read - 2 uses.
520. soul - 2 uses.
521. kissed - 2 uses.
522. cheek - 2 uses.
523. across - 2 uses.
524. waited - 2 uses.
525. goodbye - 2 uses.
526. float - 2 uses.
527. souls - 2 uses.
528. welcome - 2 uses.
529. strip - 2 uses.
530. number - 2 uses.
531. mark - 2 uses.
532. 6359 - 2 uses.
533. heat - 2 uses.
534. become - 2 uses.
535. mother - 2 uses.
536. hands - 2 uses.
537. melody - 2 uses.
538. credit - 2 uses.
539. voice - 2 uses.
540. breath - 2 uses.
541. watched - 2 uses.
542. plain - 2 uses.
543. silver - 2 uses.
544. beating - 2 uses.
545. endless - 2 uses.
546. death - 2 uses.
547. birth - 2 uses.
548. sing - 2 uses.
549. beat - 2 uses.
550. until - 2 uses.
551. hand - 2 uses.
552. gently - 2 uses.
553. might - 2 uses.
554. thing - 2 uses.
555. trains - 2 uses.
556. ringing - 2 uses.
557. hallway - 2 uses.
558. playing - 2 uses.
559. runnin - 2 uses.
560. clean - 2 uses.
561. understand - 2 uses.
562. picture - 2 uses.
563. alot - 2 uses.
564. amateurs - 2 uses.
565. electrical - 2 uses.
566. deeply - 2 uses.
567. lets - 2 uses.
568. missing - 2 uses.
569. exactly - 2 uses.
570. battle - 2 uses.
571. undefeated - 2 uses.
572. lying - 2 uses.
573. good - 2 uses.
574. hair - 2 uses.
575. guard - 2 uses.
576. takes - 2 uses.
577. before - 2 uses.
578. dawn - 2 uses.
579. arrives - 2 uses.
580. asleep - 2 uses.
581. mothers - 2 uses.
582. burning - 2 uses.
583. closing - 2 uses.
584. cloven - 2 uses.
585. tongue - 2 uses.
586. try - 2 uses.
587. memories - 2 uses.
588. films - 2 uses.
589. crawl - 2 uses.
590. double - 2 uses.
591. kinder - 2 uses.
592. wiser - 2 uses.
593. harder - 2 uses.
594. beaches - 2 uses.
595. weights - 2 uses.
596. forgive - 2 uses.
597. admit - 2 uses.
598. weak - 2 uses.
599. scene - 2 uses.
600. break - 2 uses.
601. idolise - 2 uses.
602. pain - 2 uses.
603. portal - 2 uses.
604. willlow - 2 uses.
605. tree - 2 uses.
606. hanging - 2 uses.
607. floating - 2 uses.
608. stream - 2 uses.
609. starlight - 2 uses.
610. week - 2 uses.
611. recognise - 2 uses.
612. therell - 2 uses.
613. strays - 1 use.
614. grace - 1 use.
615. promises - 1 use.
616. deny - 1 use.
617. flooded - 1 use.
618. deep - 1 use.
619. smooth - 1 use.
620. scavenged - 1 use.
621. swept - 1 use.
622. falter - 1 use.
623. horses - 1 use.
624. balk - 1 use.
625. luck - 1 use.
626. inked - 1 use.
627. numbered - 1 use.
628. count - 1 use.
629. breaks - 1 use.
630. shatter - 1 use.
631. hollow - 1 use.
632. passin - 1 use.
633. pale - 1 use.
634. youd - 1 use.
635. fade - 1 use.
636. sick - 1 use.
637. block - 1 use.
638. millions - 1 use.
639. guitars - 1 use.
640. songs - 1 use.
641. signs - 1 use.
642. corners - 1 use.
643. livin - 1 use.
644. porcelain - 1 use.
645. wanderin - 1 use.
646. shadows - 1 use.
647. cast - 1 use.
648. moonlight - 1 use.
649. afternoons - 1 use.
650. swallowed - 1 use.
651. movin - 1 use.
652. perfectly - 1 use.
653. timed - 1 use.
654. tidal - 1 use.
655. wave - 1 use.
656. notice - 1 use.
657. sense - 1 use.
658. anywhere - 1 use.
659. grew - 1 use.
660. dreamed - 1 use.
661. height - 1 use.
662. haunted - 1 use.
663. gold - 1 use.
664. tongues - 1 use.
665. doors - 1 use.
666. feet - 1 use.
667. coals - 1 use.
668. flowing - 1 use.
669. sighs - 1 use.
670. heartache - 1 use.
671. prouder - 1 use.
672. waking - 1 use.
673. wed - 1 use.
674. buy - 1 use.
675. reign - 1 use.
676. sail - 1 use.
677. build - 1 use.
678. shores - 1 use.
679. winters - 1 use.
680. honest - 1 use.
681. raise - 1 use.
682. knowing - 1 use.
683. please - 1 use.
684. rode - 1 use.
685. bike - 1 use.
686. risked - 1 use.
687. racing - 1 use.
688. bought - 1 use.
689. wine - 1 use.
690. hate - 1 use.
691. lemonade - 1 use.
692. curtain - 1 use.
693. stall - 1 use.
694. kind - 1 use.
695. longing - 1 use.
696. speaks - 1 use.
697. everyday - 1 use.
698. yesterday - 1 use.
699. despite - 1 use.
700. wanting - 1 use.
701. mangy - 1 use.
702. survives - 1 use.
703. beast - 1 use.
704. dine - 1 use.
705. provide - 1 use.
706. follow - 1 use.
707. creep - 1 use.
708. both - 1 use.
709. pick - 1 use.
710. clinging - 1 use.
711. debris - 1 use.
712. sinking - 1 use.
713. symphony - 1 use.
714. violins - 1 use.
715. blow - 1 use.
716. whistle - 1 use.
717. guide - 1 use.
718. icy - 1 use.
719. else - 1 use.
720. liked - 1 use.
721. touch - 1 use.
722. real - 1 use.
723. searching - 1 use.
724. hangs - 1 use.
725. looked - 1 use.
726. betray - 1 use.
727. jesus - 1 use.
728. wept - 1 use.
729. killer - 1 use.
730. jude - 1 use.
731. hail - 1 use.
732. mary - 1 use.
733. soldier - 1 use.
734. brothers - 1 use.
735. victims - 1 use.
736. drug - 1 use.
737. supplying - 1 use.
738. dropped - 1 use.
739. blade - 1 use.
740. lightning - 1 use.
741. struck - 1 use.
742. lit - 1 use.
743. fantasies - 1 use.
744. seem - 1 use.
745. strange - 1 use.
746. horn - 1 use.
747. favour - 1 use.
748. papers - 1 use.
749. licking - 1 use.
750. foot - 1 use.
751. ceiling - 1 use.
752. slept - 1 use.
753. neck - 1 use.
754. voices - 1 use.
755. dynasty - 1 use.
756. sailed - 1 use.
757. freed - 1 use.
758. slaves - 1 use.
759. sugar - 1 use.
760. canes - 1 use.
761. born - 1 use.
762. sweeter - 1 use.
763. working - 1 use.
764. wage - 1 use.
765. blades - 1 use.
766. heroine - 1 use.
767. beds - 1 use.
768. cling - 1 use.
769. any - 1 use.
770. hope - 1 use.
771. gets - 1 use.
772. hurricane - 1 use.
773. spread - 1 use.
774. course - 1 use.
775. seeds - 1 use.
776. counting - 1 use.
777. mounting - 1 use.
778. counter - 1 use.
779. attack - 1 use.
780. having - 1 use.
781. full - 1 use.
782. letters - 1 use.
783. era - 1 use.
784. weekends - 1 use.
785. hunt - 1 use.
786. zombie - 1 use.
787. shotgun - 1 use.
788. running - 1 use.
789. shells - 1 use.
790. strangled - 1 use.
791. chases - 1 use.
792. giant - 1 use.
793. childhood - 1 use.
794. friends - 1 use.
795. faceless - 1 use.
796. stage - 1 use.
797. killed - 1 use.
798. decorate - 1 use.
799. uniform - 1 use.
800. infidelity - 1 use.
801. children - 1 use.
802. strangest - 1 use.
803. define - 1 use.
804. trophy - 1 use.
805. idea - 1 use.
806. loving - 1 use.
807. act - 1 use.
808. play - 1 use.
809. reflection - 1 use.
810. really - 1 use.
811. paces - 1 use.
812. lonely - 1 use.
813. coulda - 1 use.
814. lover - 1 use.
815. creeping - 1 use.
816. glaciers - 1 use.
817. races - 1 use.
818. wasters - 1 use.
819. hatred - 1 use.
820. composed - 1 use.
821. phrases - 1 use.
822. vacan - 1 use.
823. baseless - 1 use.
824. faded - 1 use.
825. famous - 1 use.
826. books - 1 use.
827. blazes - 1 use.
828. wasnt - 1 use.
829. avoid - 1 use.
830. odyssey - 1 use.
831. vanity - 1 use.
832. hive - 1 use.
833. undermine - 1 use.
834. islands - 1 use.
835. nations - 1 use.
836. disgraces - 1 use.
837. blame - 1 use.
838. gazes - 1 use.
839. crossed - 1 use.
840. impatient - 1 use.
841. suburbs - 1 use.
842. horizon - 1 use.
843. winter - 1 use.
844. mopoke - 1 use.
845. calling - 1 use.
846. blackbird - 1 use.
847. stare - 1 use.
848. soon - 1 use.
849. rises - 1 use.
850. ice - 1 use.
851. thaw - 1 use.
852. july - 1 use.
853. drink - 1 use.
854. complete - 1 use.
855. rope - 1 use.
856. strangle - 1 use.
857. burns - 1 use.
858. destroy - 1 use.
859. attacks - 1 use.
860. masters - 1 use.
861. ending - 1 use.
862. faster - 1 use.
863. bottoms - 1 use.
864. sightless - 1 use.
865. conceive - 1 use.
866. meaning - 1 use.
867. picked - 1 use.
868. slammed - 1 use.
869. smoking - 1 use.
870. indicated - 1 use.
871. pulled - 1 use.
872. flow - 1 use.
873. headed - 1 use.
874. south - 1 use.
875. bridge - 1 use.
876. talked - 1 use.
877. done - 1 use.
878. hadnt - 1 use.
879. changed - 1 use.
880. laughed - 1 use.
881. apologized - 1 use.
882. borrow - 1 use.
883. throw - 1 use.
884. lift - 1 use.
885. walls - 1 use.
886. swimmin - 1 use.
887. rose - 1 use.
888. floors - 1 use.
889. ceilings - 1 use.
890. key - 1 use.
891. lock - 1 use.
892. wear - 1 use.
893. says - 1 use.
894. knows - 1 use.
895. share - 1 use.
896. wire - 1 use.
897. hell - 1 use.
898. miss - 1 use.
899. standin - 1 use.
900. ever-shrinking - 1 use.
901. extended - 1 use.
902. jetties - 1 use.
903. below - 1 use.
904. healin - 1 use.
905. kills - 1 use.
906. scream - 1 use.
907. steal - 1 use.
908. row-away - 1 use.
909. contentment - 1 use.
910. shallows - 1 use.
911. pay - 1 use.
912. refuse - 1 use.
913. forgiveness - 1 use.
914. promise - 1 use.
915. signed - 1 use.
916. god - 1 use.
917. breeze - 1 use.
918. steps - 1 use.
919. land - 1 use.
920. clothed - 1 use.
921. cave - 1 use.
922. shine - 1 use.
923. pass - 1 use.
924. tugging - 1 use.
925. powder - 1 use.
926. eagle - 1 use.
927. hellocrow - 1 use.
928. field - 1 use.
929. grazing - 1 use.
930. kangaroo - 1 use.
931. cockatoo - 1 use.
932. saltbush - 1 use.
933. island - 1 use.
934. reef - 1 use.
935. epic - 1 use.
936. distance - 1 use.
937. comic - 1 use.
938. moss - 1 use.
939. heath - 1 use.
940. vine - 1 use.
941. blossom - 1 use.
942. flame - 1 use.
943. lung - 1 use.
944. vein - 1 use.
945. dust - 1 use.
946. clay - 1 use.
947. coal - 1 use.
948. aged - 1 use.
949. tortoise - 1 use.
950. tender - 1 use.
951. foal - 1 use.
952. hissing - 1 use.
953. forest - 1 use.
954. pulsing - 1 use.
955. frosted - 1 use.
956. highlands - 1 use.
957. rocky - 1 use.
958. bays - 1 use.
959. gleaming - 1 use.
960. school - 1 use.
961. fish - 1 use.
962. ribbed - 1 use.
963. fins - 1 use.
964. spider - 1 use.
965. lion - 1 use.
966. compound - 1 use.
967. palms - 1 use.
968. gum - 1 use.
969. birch - 1 use.
970. wolf - 1 use.
971. bear - 1 use.
972. boar - 1 use.
973. mortal - 1 use.
974. kelp - 1 use.
975. forests - 1 use.
976. sway - 1 use.
977. sap - 1 use.
978. steam - 1 use.
979. rising - 1 use.
980. flood - 1 use.
981. rolling - 1 use.
982. lighting - 1 use.
983. sets - 1 use.
984. aching - 1 use.
985. whale - 1 use.
986. white - 1 use.
987. harp - 1 use.
988. seals - 1 use.
989. large - 1 use.
990. swans - 1 use.
991. prairie - 1 use.
992. pine - 1 use.
993. quartz - 1 use.
994. dolomite - 1 use.
995. blushing - 1 use.
996. toadstool - 1 use.
997. buffalo - 1 use.
998. grain - 1 use.
999. glacier - 1 use.
1000. hot - 1 use.
1001. pink - 1 use.
1002. rainbow - 1 use.
1003. bent - 1 use.
1004. granite - 1 use.
1005. sand - 1 use.
1006. ancient - 1 use.
1007. fig - 1 use.
1008. slick - 1 use.
1009. lamb - 1 use.
1010. shoal - 1 use.
1011. herd - 1 use.
1012. owl - 1 use.
1013. unheard - 1 use.
1014. lifetimes - 1 use.
1015. stacked - 1 use.
1016. began - 1 use.
1017. breathe - 1 use.
1018. threw - 1 use.
1019. awaken - 1 use.
1020. soft - 1 use.
1021. curlew - 1 use.
1022. cities - 1 use.
1023. east - 1 use.
1024. rock - 1 use.
1025. church - 1 use.
1026. cobbled - 1 use.
1027. avenues - 1 use.
1028. berlin - 1 use.
1029. canvas - 1 use.
1030. fields - 1 use.
1031. sinks - 1 use.
1032. save - 1 use.
1033. fly - 1 use.
1034. paradise - 1 use.
1035. clinically - 1 use.
1036. insane - 1 use.
1037. stung - 1 use.
1038. men - 1 use.
1039. following - 1 use.
1040. bullets - 1 use.
1041. shot - 1 use.
1042. celebration - 1 use.
1043. hurtle - 1 use.
1044. decimate - 1 use.
1045. yours - 1 use.
1046. spain - 1 use.
1047. quarter - 1 use.
1048. rains - 1 use.
1049. heavy - 1 use.
1050. soaked - 1 use.
1051. gown - 1 use.
1052. gin - 1 use.
1053. soda - 1 use.
1054. sane - 1 use.
1055. clear - 1 use.
1056. maze - 1 use.
1057. lanes - 1 use.
1058. playin - 1 use.
1059. fake - 1 use.
1060. whole - 1 use.
1061. cart - 1 use.
1062. shopping - 1 use.
1063. queue - 1 use.
1064. food - 1 use.
1065. card - 1 use.
1066. pictures - 1 use.
1067. pair - 1 use.
1068. shoes - 1 use.
1069. mattered - 1 use.
1070. lived - 1 use.
1071. belong - 1 use.
1072. unknowable - 1 use.
1073. useless - 1 use.
1074. passions - 1 use.
1075. corner - 1 use.
1076. somewhere - 1 use.
1077. futures - 1 use.
1078. heads - 1 use.
1079. dawning - 1 use.
1080. clearly - 1 use.
1081. clearest - 1 use.
1082. slowly - 1 use.
1083. learnt - 1 use.
1084. expect - 1 use.
1085. hoped - 1 use.
1086. daughter - 1 use.
1087. stories - 1 use.
1088. conquered - 1 use.
1089. answers - 1 use.
1090. enemy - 1 use.
1091. star - 1 use.
1092. charge - 1 use.
1093. pack - 1 use.
1094. prize - 1 use.
1095. beauty - 1 use.
1096. wore - 1 use.
1097. dresses - 1 use.
1098. parks - 1 use.
1099. driving - 1 use.
1100. girls - 1 use.
1101. boys - 1 use.
1102. deeper - 1 use.
1103. creature - 1 use.
1104. lean - 1 use.
1105. dove - 1 use.
1106. gotta - 1 use.
1107. crowded - 1 use.
1108. train - 1 use.
1109. gives - 1 use.
1110. sentimental - 1 use.
1111. monday - 1 use.
1112. collate - 1 use.
1113. slip - 1 use.
1114. floor - 1 use.
1115. mmmmmmmm - 1 use.
1116. oooooooh - 1 use.
1117. realized - 1 use.
1118. softly - 1 use.
1119. pushing - 1 use.
1120. pitching - 1 use.
1121. rollin - 1 use.
1122. routine - 1 use.
1123. bites - 1 use.
1124. ambitions - 1 use.
1125. resentment - 1 use.
1126. rides - 1 use.
1127. emotions - 1 use.
1128. changing - 1 use.
1129. ways - 1 use.
1130. taking - 1 use.
1131. roads - 1 use.
1132. bedroom - 1 use.
1133. timing - 1 use.
1134. flawed - 1 use.
1135. respect - 1 use.
1136. runs - 1 use.
1137. yet - 1 use.
1138. appeal - 1 use.
1139. cry - 1 use.
1140. failings - 1 use.
1141. exposed - 1 use.
1142. mouth - 1 use.
1143. desperation - 1 use.
1144. function - 1 use.
1145. meets - 1 use.
1146. citys - 1 use.
1147. tied - 1 use.
1148. arranged - 1 use.
1149. weekend - 1 use.
1150. called - 1 use.
1151. answered - 1 use.
1152. learned - 1 use.
1153. pyres - 1 use.
1154. followed - 1 use.
1155. grave - 1 use.
1156. old - 1 use.
1157. schoolyard - 1 use.
1158. harm - 1 use.
1159. finally - 1 use.
1160. windowpane - 1 use.
1161. laugh - 1 use.
1162. bit - 1 use.
1163. catching - 1 use.
1164. soaking - 1 use.
1165. rewound - 1 use.
1166. immortal - 1 use.
1167. gateway - 1 use.
1168. claim - 1 use.
1169. step - 1 use.
1170. hesitated - 1 use.
