Most used words by  Green Day: 
Number of songs scanned: 238
153. hate - 27 uses.
154. dirty - 27 uses.
155. best - 27 uses.
156. good - 27 uses.
157. low - 27 uses.
158. dj - 27 uses.
159. street - 26 uses.
160. road - 26 uses.
161. dreaming - 26 uses.
162. lie - 26 uses.
163. miss - 26 uses.
164. once - 25 uses.
165. room - 25 uses.
166. leave - 25 uses.
167. days - 25 uses.
168. sit - 25 uses.
169. bloody - 25 uses.
170. soul - 25 uses.
171. crying - 25 uses.
172. goodbye - 25 uses.
173. try - 25 uses.
174. law - 25 uses.
175. stand - 24 uses.
176. maybe - 24 uses.
177. shoot - 24 uses.
178. behind - 24 uses.
179. son - 24 uses.
180. lies - 24 uses.
181. sound - 24 uses.
182. lonely - 24 uses.
183. tired - 24 uses.
184. shock - 24 uses.
185. wound - 24 uses.
186. youngblood - 24 uses.
187. forgotten - 23 uses.
188. went - 23 uses.
189. truth - 23 uses.
190. thought - 23 uses.
191. put - 23 uses.
192. friend - 23 uses.
193. gun - 23 uses.
194. forever - 23 uses.
195. warning - 23 uses.
196. theyre - 22 uses.
197. because - 22 uses.
198. giving - 22 uses.
199. walking - 22 uses.
200. wild - 22 uses.
201. arms - 22 uses.
202. bang - 22 uses.
203. hanging - 22 uses.
204. rock - 22 uses.
205. past - 22 uses.
206. generation - 22 uses.
207. pay - 21 uses.
208. wonder - 21 uses.
209. close - 21 uses.
210. war - 21 uses.
211. meet - 21 uses.
212. nowhere - 21 uses.
213. falling - 21 uses.
214. stay - 21 uses.
215. somewhere - 21 uses.
216. age - 20 uses.
217. class - 20 uses.
218. throw - 20 uses.
219. friends - 20 uses.
220. must - 20 uses.
221. seems - 20 uses.
222. money - 20 uses.
223. free - 20 uses.
224. understand - 20 uses.
225. sweet - 20 uses.
226. real - 20 uses.
227. wish - 20 uses.
228. 99 - 20 uses.
229. wake - 20 uses.
230. worth - 20 uses.
231. de - 20 uses.
232. hero - 20 uses.
233. losing - 19 uses.
234. remember - 19 uses.
235. thinking - 19 uses.
236. rain - 19 uses.
237. rest - 19 uses.
238. singing - 19 uses.
239. dumb - 19 uses.
240. screaming - 19 uses.
241. carried - 19 uses.
242. watch - 18 uses.
243. sight - 18 uses.
244. sky - 18 uses.
245. radio - 18 uses.
246. leaving - 18 uses.
247. dreams - 18 uses.
248. words - 18 uses.
249. alive - 18 uses.
250. whoa - 18 uses.
251. years - 18 uses.
252. drama - 18 uses.
253. troubled - 18 uses.
254. open - 18 uses.
255. murder - 18 uses.
256. today - 18 uses.
257. mass - 18 uses.
258. castaway - 18 uses.
259. ohaooh - 18 uses.
260. ready - 17 uses.
261. burn - 17 uses.
262. edge - 17 uses.
263. used - 17 uses.
264. seem - 17 uses.
265. wasted - 17 uses.
266. ends - 17 uses.
267. hysteria - 17 uses.
268. ground - 16 uses.
269. kids - 16 uses.
270. fun - 16 uses.
271. memory - 16 uses.
272. collide - 16 uses.
273. hands - 16 uses.
274. under - 16 uses.
275. dawn - 16 uses.
276. growing - 16 uses.
277. sitting - 16 uses.
278. cannot - 16 uses.
279. bout - 16 uses.
280. mine - 16 uses.
281. static - 16 uses.
282. party - 16 uses.
283. gloria - 16 uses.
284. mother - 16 uses.
285. believe - 16 uses.
286. fucked - 16 uses.
287. everybody - 16 uses.
288. revolutions - 16 uses.
289. stuck - 16 uses.
290. should - 16 uses.
291. shut - 16 uses.
292. isnt - 16 uses.
293. outlaws - 16 uses.
294. pride - 16 uses.
295. nobody - 16 uses.
296. surrender - 16 uses.
297. girls - 16 uses.
298. reply - 16 uses.
299. wasting - 16 uses.
300. earth - 16 uses.
301. missing - 16 uses.
302. ooh - 15 uses.
303. aim - 15 uses.
304. sense - 15 uses.
305. youd - 15 uses.
306. drag - 15 uses.
307. sing - 15 uses.
308. bombs - 15 uses.
309. loud - 15 uses.
310. breathing - 15 uses.
311. after - 15 uses.
312. knows - 15 uses.
313. sun - 15 uses.
314. red - 15 uses.
315. ask - 15 uses.
316. kind - 15 uses.
317. state - 15 uses.
318. year - 15 uses.
319. door - 15 uses.
320. thoughts - 15 uses.
321. don’t - 15 uses.
322. working - 15 uses.
323. sex - 15 uses.
324. guess - 15 uses.
325. king - 15 uses.
326. talkin - 15 uses.
327. return - 15 uses.
328. mouth - 14 uses.
329. tight - 14 uses.
330. next - 14 uses.
331. while - 14 uses.
332. such - 14 uses.
333. stars - 14 uses.
334. heard - 14 uses.
335. hit - 14 uses.
336. drive - 14 uses.
337. nice - 14 uses.
338. huh-uh - 14 uses.
339. funny - 14 uses.
340. story - 14 uses.
341. st - 14 uses.
342. side - 14 uses.
343. youth - 14 uses.
344. walls - 14 uses.
345. faith - 14 uses.
346. bleed - 14 uses.
347. fell - 14 uses.
348. doubt - 14 uses.
349. hello - 14 uses.
350. silence - 14 uses.
351. gets - 14 uses.
352. jimmy - 14 uses.
353. show - 14 uses.
354. follow - 14 uses.
355. tears - 14 uses.
356. wants - 14 uses.
357. christians - 14 uses.
358. children - 14 uses.
359. teenage - 14 uses.
360. beating - 14 uses.
361. fought - 14 uses.
362. ashley - 14 uses.
363. unknown - 14 uses.
364. ho - 13 uses.
365. meant - 13 uses.
366. luck - 13 uses.
367. calling - 13 uses.
368. insane - 13 uses.
369. eye - 13 uses.
370. scream - 13 uses.
371. miles - 13 uses.
372. feet - 13 uses.
373. stepped - 13 uses.
374. anyway - 13 uses.
375. change - 13 uses.
376. school - 13 uses.
377. above - 13 uses.
378. turning - 13 uses.
379. watching - 13 uses.
380. forget - 13 uses.
381. drop - 13 uses.
382. standing - 13 uses.
383. suffocate - 13 uses.
384. tomorrow - 13 uses.
385. across - 13 uses.
386. queen - 13 uses.
387. future - 13 uses.
388. beg - 13 uses.
389. wall - 13 uses.
390. demons - 13 uses.
391. damn - 13 uses.
392. outside - 13 uses.
393. doing - 13 uses.
394. uptight - 13 uses.
395. won - 13 uses.
396. suicide - 13 uses.
397. holiday - 13 uses.
398. dog - 12 uses.
399. liar - 12 uses.
400. true - 12 uses.
401. revolution - 12 uses.
402. start - 12 uses.
403. amongst - 12 uses.
404. different - 12 uses.
405. reason - 12 uses.
406. riot - 12 uses.
407. bed - 12 uses.
408. learned - 12 uses.
409. black - 12 uses.
410. losers - 12 uses.
411. moment - 12 uses.
412. train - 12 uses.
413. born - 12 uses.
414. play - 12 uses.
415. point - 12 uses.
416. misery - 12 uses.
417. lobotomy - 12 uses.
418. cigarettes - 12 uses.
419. guys - 12 uses.
420. piss - 12 uses.
421. favorite - 12 uses.
422. nightlife - 12 uses.
423. any - 12 uses.
424. inferno - 12 uses.
425. talk - 12 uses.
426.  - 12 uses.
427. minority - 12 uses.
428. 86 - 12 uses.
429. happy - 11 uses.
430. brain - 11 uses.
431. fool - 11 uses.
432. bleeding - 11 uses.
433. loss - 11 uses.
434. bored - 11 uses.
435. along - 11 uses.
436. someday - 11 uses.
437. figured - 11 uses.
438. full - 11 uses.
439. kid - 11 uses.
440. breath - 11 uses.
441. small - 11 uses.
442. told - 11 uses.
443. god - 11 uses.
444. hour - 11 uses.
445. staring - 11 uses.
446. dressed - 11 uses.
447. blue - 11 uses.
448. drunk - 11 uses.
449. cheap - 11 uses.
450. imagination - 11 uses.
451. health - 11 uses.
452. lifes - 11 uses.
453. peace - 11 uses.
454. might - 11 uses.
455. lay - 11 uses.
456. floor - 11 uses.
457. cry - 11 uses.
458. heaven - 11 uses.
459. stone - 11 uses.
460. talking - 11 uses.
461. violence - 11 uses.
462. princess - 11 uses.
463. against - 11 uses.
464. star - 11 uses.
465. rolling - 11 uses.
466. cold - 11 uses.
467. ah-ah - 11 uses.
468. killing - 11 uses.
469. kick - 10 uses.
470. blind - 10 uses.
471. knew - 10 uses.
472. loves - 10 uses.
473. bullet - 10 uses.
474. disturbed - 10 uses.
475. else - 10 uses.
476. mess - 10 uses.
477. pressure - 10 uses.
478. known - 10 uses.
479. lips - 10 uses.
480. bring - 10 uses.
481. maria - 10 uses.
482. 1 - 10 uses.
483. 2 - 10 uses.
484. 3 - 10 uses.
485. song - 10 uses.
486. doesnt - 10 uses.
487. lives - 10 uses.
488. shadows - 10 uses.
489. stab - 10 uses.
490. wreck - 10 uses.
491. crash - 10 uses.
492. streets - 10 uses.
493. sure - 10 uses.
494. compromise - 10 uses.
495. jesus - 10 uses.
496. dance - 10 uses.
497. worst - 10 uses.
498. ordinary - 10 uses.
499. ago - 10 uses.
500. looks - 10 uses.
501. big - 10 uses.
502. sign - 10 uses.
503. pretty - 10 uses.
504. dare - 10 uses.
505. angel - 10 uses.
506. heres - 10 uses.
507. chance - 10 uses.
508. danger - 10 uses.
509. modern - 10 uses.
510. shame - 10 uses.
511. stereo - 10 uses.
512. pass - 10 uses.
513. lazy - 10 uses.
514. guns - 10 uses.
515. september - 10 uses.
516. filled - 10 uses.
517. video - 10 uses.
518. eh - 10 uses.
519. knock - 9 uses.
520. straight - 9 uses.
521. noose - 9 uses.
522. smile - 9 uses.
523. burns - 9 uses.
524. house - 9 uses.
525. pleasure - 9 uses.
526. rise - 9 uses.
527. grave - 9 uses.
528. being - 9 uses.
529. woke - 9 uses.
530. trust - 9 uses.
531. suck - 9 uses.
532. rat - 9 uses.
533. plan - 9 uses.
534. bitter - 9 uses.
535. serenade - 9 uses.
536. welcome - 9 uses.
537. crime - 9 uses.
538. bottle - 9 uses.
539. wow - 9 uses.
540. thousand - 9 uses.
541. hard - 9 uses.
542. goodnight - 9 uses.
543. saint - 9 uses.
544. share - 9 uses.
545. walked - 9 uses.
546. trouble - 9 uses.
547. breaking - 9 uses.
548. takes - 9 uses.
549. matter - 9 uses.
550. 2000 - 9 uses.
551. done - 9 uses.
552. saints - 9 uses.
553. oh-ooh-oh-oh - 9 uses.
554. mistakes - 9 uses.
555. loose - 9 uses.
556. fill - 9 uses.
557. century - 9 uses.
558. anymore - 9 uses.
559. started - 9 uses.
560. sugar - 9 uses.
561. ear - 9 uses.
562. cross - 9 uses.
563. clock - 9 uses.
564. paradise - 9 uses.
565. faces - 9 uses.
566. private - 9 uses.
567. tv - 9 uses.
568. american - 9 uses.
569. promise - 9 uses.
570. rebel - 9 uses.
571. brutal - 9 uses.
572. victim - 9 uses.
573. drugs - 9 uses.
574. fa - 9 uses.
575. dang - 9 uses.
576. hitchin - 9 uses.
577. deadbeat - 9 uses.
578. desperate - 9 uses.
579. outsider - 9 uses.
580. stick - 8 uses.
581. teeth - 8 uses.
582. minds - 8 uses.
583. sleep - 8 uses.
584. pretend - 8 uses.
585. wearing - 8 uses.
586. drink - 8 uses.
587. exactly - 8 uses.
588. fucker - 8 uses.
589. souls - 8 uses.
590. seen - 8 uses.
591. till - 8 uses.
592. shoes - 8 uses.
593. hide - 8 uses.
594. keeps - 8 uses.
595. voice - 8 uses.
596. wanted - 8 uses.
597. took - 8 uses.
598. between - 8 uses.
599. nation - 8 uses.
600. shots - 8 uses.
601. valentines - 8 uses.
602. troublemaker - 8 uses.
603. wouldnt - 8 uses.
604. dress - 8 uses.
605. apart - 8 uses.
606. scars - 8 uses.
607. empty - 8 uses.
608. heads - 8 uses.
609. roses - 8 uses.
610. daddys - 8 uses.
611. holding - 8 uses.
612. nervous - 8 uses.
613. says - 8 uses.
614. anyone - 8 uses.
615. strung - 8 uses.
616. dad - 8 uses.
617. land - 8 uses.
618. everyone - 8 uses.
619. having - 8 uses.
620. dying - 8 uses.
621. fine - 8 uses.
622. window - 8 uses.
623. yesterday - 8 uses.
624. playing - 8 uses.
625. damage - 8 uses.
626. prayer - 8 uses.
627. 4 - 8 uses.
628. wasnt - 8 uses.
629. wait - 8 uses.
630. move - 8 uses.
631. reach - 8 uses.
632. shoulder - 8 uses.
633. saying - 8 uses.
634. fast - 8 uses.
635. moving - 8 uses.
636. excuse - 8 uses.
637. knees - 8 uses.
638. spine - 8 uses.
639. nothings - 8 uses.
640. picture - 8 uses.
641. catastrophic - 8 uses.
642. pick - 8 uses.
643. shoutings - 8 uses.
644. -- - 8 uses.
645. bumming - 8 uses.
646. taste - 8 uses.
647. dangerous - 8 uses.
648. dawning - 8 uses.
649. disaster - 8 uses.
650. hill - 8 uses.
651. television - 8 uses.
652. celebrate - 8 uses.
653. champions - 8 uses.
654. great - 8 uses.
655. crawl - 8 uses.
656. 21 - 8 uses.
657. vacant - 8 uses.
658. owes - 8 uses.
659. slap - 7 uses.
660. race - 7 uses.
661. rotting - 7 uses.
662. buried - 7 uses.
663. price - 7 uses.
664. crowd - 7 uses.
665. songs - 7 uses.
666. mental - 7 uses.
667. somebody - 7 uses.
668. six - 7 uses.
669. underground - 7 uses.
670. poison - 7 uses.
671. dick - 7 uses.
672. church - 7 uses.
673. send - 7 uses.
674. met - 7 uses.
675. river - 7 uses.
676. caught - 7 uses.
677. smell - 7 uses.
678. nuclear - 7 uses.
679. guts - 7 uses.
680. wheres - 7 uses.
681. flies - 7 uses.
682. test - 7 uses.
683. troubles - 7 uses.
684. chains - 7 uses.
685. strange - 7 uses.
686. child - 7 uses.
687. soldier - 7 uses.
688. together - 7 uses.
689. joy - 7 uses.
690. magazine - 7 uses.
691. everyones - 7 uses.
692. sweat - 7 uses.
693. tricks - 7 uses.
694. admit - 7 uses.
695. yet - 7 uses.
696. suburbia - 7 uses.
697. beyond - 7 uses.
698. mom - 7 uses.
699. freaking - 7 uses.
700. read - 7 uses.
701. cries - 7 uses.
702. likes - 7 uses.
703. idiot - 7 uses.
704. america - 7 uses.
705. mama - 7 uses.
706. tragedy - 7 uses.
707. jump - 7 uses.
708. deep - 7 uses.
709. useless - 7 uses.
710. push - 7 uses.
711. laughter - 7 uses.
712. anywhere - 7 uses.
713. em - 7 uses.
714. flesh - 7 uses.
715. whisper - 7 uses.
716. “are - 7 uses.
717. dying” - 7 uses.
718. hurt - 7 uses.
719. shooting - 7 uses.
720. sounds - 7 uses.
721. set - 7 uses.
722. destruction - 7 uses.
723. drinking - 7 uses.
724. nag - 7 uses.
725. bomb - 7 uses.
726. since - 7 uses.
727. attention - 7 uses.
728. rising - 7 uses.
729. tiger - 7 uses.
730. car - 7 uses.
731. named - 7 uses.
732. x-kid - 7 uses.
733. motivation - 7 uses.
734. science - 7 uses.
735. freak - 7 uses.
736. complete - 7 uses.
737. shouting - 7 uses.
738. woah - 7 uses.
739. least - 7 uses.
740. damned - 7 uses.
741. romeo - 7 uses.
742. unglued - 7 uses.
743. ease - 7 uses.
744. mud - 7 uses.
745. decay - 7 uses.
746. sunday - 7 uses.
747. dark - 7 uses.
748. creeps - 6 uses.
749. heat - 6 uses.
750. beat - 6 uses.
751. laughing - 6 uses.
752. kissed - 6 uses.
753. hole - 6 uses.
754. destroyed - 6 uses.
755. headline - 6 uses.
756. gasoline - 6 uses.
757. air - 6 uses.
758. mission - 6 uses.
759. telling - 6 uses.
760. special - 6 uses.
761. round - 6 uses.
762. smoke - 6 uses.
763. honey - 6 uses.
764. lesson - 6 uses.
765. work - 6 uses.
766. bite - 6 uses.
767. vendetta - 6 uses.
768. washed - 6 uses.
769. homes - 6 uses.
770. learn - 6 uses.
771. unless - 6 uses.
772. stray - 6 uses.
773. amanda - 6 uses.
774. regrets - 6 uses.
775. track - 6 uses.
776. anything - 6 uses.
777. brink - 6 uses.
778. raised - 6 uses.
779. scared - 6 uses.
780. pictures - 6 uses.
781. midnight - 6 uses.
782. spend - 6 uses.
783. moon - 6 uses.
784. dust - 6 uses.
785. finally - 6 uses.
786. memories - 6 uses.
787. traces - 6 uses.
788. junkies - 6 uses.
789. roof - 6 uses.
790. blame - 6 uses.
791. trying - 6 uses.
792. sad - 6 uses.
793. perfect - 6 uses.
794. bedroom - 6 uses.
795. present - 6 uses.
796. listening - 6 uses.
797. reality - 6 uses.
798. tongue - 6 uses.
799. suffering - 6 uses.
800. cops - 6 uses.
801. couldnt - 6 uses.
802. fuckin - 6 uses.
803. plastic - 6 uses.
804. distance - 6 uses.
805. mad - 6 uses.
806. second - 6 uses.
807. conscience - 6 uses.
808. excuses - 6 uses.
809. panic - 6 uses.
810. strangers - 6 uses.
811. suicides - 6 uses.
812. twice - 6 uses.
813. finish - 6 uses.
814. driving - 6 uses.
815. glory - 6 uses.
816. daylight - 6 uses.
817. destination - 6 uses.
818. help - 6 uses.
819. self - 6 uses.
820. lot - 6 uses.
821. daze - 6 uses.
822. middle - 6 uses.
823. closer - 6 uses.
824. date - 6 uses.
825. add - 6 uses.
826. bit - 6 uses.
827. feelin - 6 uses.
828. numbers - 6 uses.
829. teenager - 6 uses.
830. type - 6 uses.
831. stupid - 6 uses.
832. bound - 6 uses.
833. english - 6 uses.
834. swelling - 6 uses.
835. hurrah - 6 uses.
836. engine - 6 uses.
837. authority - 6 uses.
838. upon - 6 uses.
839. differ - 6 uses.
840. majority - 6 uses.
841. realise - 6 uses.
842. olivia - 6 uses.
843. sucks - 6 uses.
844. steam - 5 uses.
845. loving - 5 uses.
846. joke - 5 uses.
847. drown - 5 uses.
848. weve - 5 uses.
849. almost - 5 uses.
850. contradiction - 5 uses.
851. family - 5 uses.
852. sacrifice - 5 uses.
853. moral - 5 uses.
854. flame - 5 uses.
855. wonderful - 5 uses.
856. throat - 5 uses.
857. cast - 5 uses.
858. struck - 5 uses.
859. gutter - 5 uses.
860. rage - 5 uses.
861. airwaves - 5 uses.
862. hair - 5 uses.
863. brand - 5 uses.
864. comin - 5 uses.
865. grow - 5 uses.
866. begging - 5 uses.
867. smoking - 5 uses.
868. dope - 5 uses.
869. count - 5 uses.
870. speak - 5 uses.
871. lack - 5 uses.
872. guarantee - 5 uses.
873. bitch - 5 uses.
874. gas - 5 uses.
875. ring - 5 uses.
876. soldiers - 5 uses.
877. three - 5 uses.
878. grace - 5 uses.
879. holy - 5 uses.
880. write - 5 uses.
881. asked - 5 uses.
882. hot - 5 uses.
883. shoplifter - 5 uses.
884. belong - 5 uses.
885. choke - 5 uses.
886. cigarette - 5 uses.
887. glass - 5 uses.
888. gang - 5 uses.
889. win - 5 uses.
890. skin - 5 uses.
891. spirits - 5 uses.
892. ruins - 5 uses.
893. weather - 5 uses.
894. season - 5 uses.
895. it’s - 5 uses.
896. quite - 5 uses.
897. york - 5 uses.
898. psycho - 5 uses.
899. rough - 5 uses.
900. news - 5 uses.
901. speed - 5 uses.
902. denial - 5 uses.
903. listen - 5 uses.
904. plays - 5 uses.
905. cracking - 5 uses.
906. paranoid - 5 uses.
907. conspiracy - 5 uses.
908. clouds - 5 uses.
909. explain - 5 uses.
910. strike - 5 uses.
911. rival - 5 uses.
912. phone - 5 uses.
913. waking - 5 uses.
914. lessons - 5 uses.
915. extraordinary - 5 uses.
916. feels - 5 uses.
917. called - 5 uses.
918. whatever - 5 uses.
919. confess - 5 uses.
920. saw - 5 uses.
921. mining - 5 uses.
922. callin - 5 uses.
923. capital - 5 uses.
924. ripped - 5 uses.
925. drenched - 5 uses.
926. picking - 5 uses.
927. prisoner - 5 uses.
928. lord - 5 uses.
929. leather - 5 uses.
930. thong - 5 uses.
931. daddy - 5 uses.
932. kinda - 5 uses.
933. shining - 5 uses.
934. all-american - 5 uses.
935. angels - 5 uses.
936. fix - 5 uses.
937. already - 5 uses.
938. dancing - 5 uses.
939. smash - 5 uses.
940. question - 5 uses.
941. space - 5 uses.
942. punched - 5 uses.
943. futures - 5 uses.
944. veins - 5 uses.
945. ass - 5 uses.
946. wagon - 5 uses.
947. walks - 5 uses.
948. signs - 5 uses.
949. fear - 5 uses.
950. outcast - 5 uses.
951. pat - 5 uses.
952. died - 5 uses.
953. loner - 5 uses.
954. touch - 5 uses.
955. loved - 5 uses.
956. less - 5 uses.
957. locked - 5 uses.
958. christie - 5 uses.
959. whered - 5 uses.
960. summer - 5 uses.
961. hours - 5 uses.
962. era - 5 uses.
963. leading - 5 uses.
964. instead - 5 uses.
965. minnesota - 5 uses.
966. christmas - 5 uses.
967. belief - 5 uses.
968. highway - 5 uses.
969. johnny - 5 uses.
970. temptation - 5 uses.
971. california - 5 uses.
972. white - 5 uses.
973. dry - 5 uses.
974. bouncing - 5 uses.
975. genocide - 5 uses.
976. sucking - 5 uses.
977. social - 5 uses.
978. sentimental - 5 uses.
979. math - 5 uses.
980. safety - 5 uses.
981. older - 5 uses.
982. mean - 5 uses.
983. problems - 5 uses.
984. mommys - 5 uses.
985. martyr - 5 uses.
986. due - 5 uses.
987. remedy - 5 uses.
988. screamed - 5 uses.
989. obey - 5 uses.
990. tension - 5 uses.
991. view - 5 uses.
992. okay - 5 uses.
993. fat - 5 uses.
994. julianna - 5 uses.
995. friday - 5 uses.
996. amy - 5 uses.
997. hyperbole - 4 uses.
998. wind - 4 uses.
999. blitzkrieg - 4 uses.
1000. bop - 4 uses.
1001. seat - 4 uses.
1002. g-l-o-r-i-a - 4 uses.
1003. realize - 4 uses.
1004. candy - 4 uses.
1005. forcing - 4 uses.
1006. dignity - 4 uses.
1007. testify - 4 uses.
1008. rebels - 4 uses.
1009. lullaby - 4 uses.
1010. cherry - 4 uses.
1011. surgery - 4 uses.
1012. barely - 4 uses.
1013. slums - 4 uses.
1014. directions - 4 uses.
1015. dragging - 4 uses.
1016. apathy - 4 uses.
1017. drowning - 4 uses.
1018. lived - 4 uses.
1019. emotions - 4 uses.
1020. scumbag - 4 uses.
1021. though - 4 uses.
1022. message - 4 uses.
1023. rivals - 4 uses.
1024. lying - 4 uses.
1025. speechless - 4 uses.
1026. redundant - 4 uses.
1027. yous - 4 uses.
1028. taken - 4 uses.
1029. parade - 4 uses.
1030. havent - 4 uses.
1031. hardest - 4 uses.
1032. realized - 4 uses.
1033. swallow - 4 uses.
1034. gave - 4 uses.
1035. build - 4 uses.
1036. smashed - 4 uses.
1037. flag - 4 uses.
1038. shot - 4 uses.
1039. decision - 4 uses.
1040. storm - 4 uses.
1041. dogs - 4 uses.
1042. freedom - 4 uses.
1043. usa - 4 uses.
1044. fever - 4 uses.
1045. divide - 4 uses.
1046. ringing - 4 uses.
1047. fade - 4 uses.
1048. flow - 4 uses.
1049. traffic - 4 uses.
1050. attack - 4 uses.
1051. east - 4 uses.
1052. easy - 4 uses.
1053. burned - 4 uses.
1054. stealing - 4 uses.
1055. cats - 4 uses.
1056. beautiful - 4 uses.
1057. alert - 4 uses.
1058. precious - 4 uses.
1059. paralyzed - 4 uses.
1060. underneath - 4 uses.
1061. happiness - 4 uses.
1062. those - 4 uses.
1063. puts - 4 uses.
1064. asking - 4 uses.
1065. boyfriend - 4 uses.
1066. whiskey - 4 uses.
1067. enemies - 4 uses.
1068. pound - 4 uses.
1069. scene - 4 uses.
1070. graffiti - 4 uses.
1071. you’re - 4 uses.
1072. trapped - 4 uses.
1073. sirens - 4 uses.
1074. problem - 4 uses.
1075. heavens - 4 uses.
1076. pissed - 4 uses.
1077. felt - 4 uses.
1078. paper - 4 uses.
1079. 5 - 4 uses.
1080. common - 4 uses.
1081. become - 4 uses.
1082. halls - 4 uses.
1083. fools - 4 uses.
1084. whore - 4 uses.
1085. apologize - 4 uses.
1086. confusion - 4 uses.
1087. guitar - 4 uses.
1088. promises - 4 uses.
1089. rather - 4 uses.
1090. bridge - 4 uses.
1091. fuse - 4 uses.
1092. salvation - 4 uses.
1093. choir - 4 uses.
1094. taught - 4 uses.
1095. path - 4 uses.
1096. numb - 4 uses.
1097. mirror - 4 uses.
1098. buy - 4 uses.
1099. whatsername - 4 uses.
1100. turned - 4 uses.
1101. scattered - 4 uses.
1102. brick - 4 uses.
1103. refugees - 4 uses.
1104. sympathy - 4 uses.
1105. joe - 4 uses.
1106. therapy - 4 uses.
1107. tried - 4 uses.
1108. enjoy - 4 uses.
1109. skull - 4 uses.
1110. job - 4 uses.
1111. strong - 4 uses.
1112. crushing - 4 uses.
1113. scar - 4 uses.
1114. crashing - 4 uses.
1115. waitin - 4 uses.
1116. pulse - 4 uses.
1117. beats - 4 uses.
1118. short - 4 uses.
1119. pants - 4 uses.
1120. shakes - 4 uses.
1121. cut - 4 uses.
1122. girlfriend - 4 uses.
1123. pop - 4 uses.
1124. lines - 4 uses.
1125. lead - 4 uses.
1126. grenade - 4 uses.
1127. blow - 4 uses.
1128. concerned - 4 uses.
1129. judgement - 4 uses.
1130. front - 4 uses.
1131. seasons - 4 uses.
1132. boulevard - 4 uses.
