Most used words by Lil Nas X: 
Number of songs scanned: 32
140. yours - 7 uses.
141. about - 7 uses.
142. fix - 7 uses.
143. friend - 7 uses.
144. believe - 7 uses.
145. another - 6 uses.
146. close - 6 uses.
147. might - 6 uses.
148. dun - 6 uses.
149. horses - 6 uses.
150. sports - 6 uses.
151. rodeo - 6 uses.
152. through - 6 uses.
153. lie - 6 uses.
154. past - 6 uses.
155. dark - 6 uses.
156. god - 6 uses.
157. phone - 6 uses.
158. yuh - 6 uses.
159. ago - 6 uses.
160. layin - 6 uses.
161. rootin - 6 uses.
162. bitches - 6 uses.
163. makin - 6 uses.
164. turn - 6 uses.
165. cold - 6 uses.
166. bought - 6 uses.
167. stop - 6 uses.
168. floor - 6 uses.
169. living - 6 uses.
170. family - 6 uses.
171. relieved - 6 uses.
172. happily - 6 uses.
173. good - 6 uses.
174. control - 5 uses.
175. eyes - 5 uses.
176. started - 5 uses.
177. daytrip - 5 uses.
178. tack - 5 uses.
179. attached - 5 uses.
180. matte - 5 uses.
181. match - 5 uses.
182. porsche - 5 uses.
183. valley - 5 uses.
184. porch - 5 uses.
185. spent - 5 uses.
186. lot - 5 uses.
187. brand - 5 uses.
188. since - 5 uses.
189. lonely - 5 uses.
190. friends - 5 uses.
191. morning - 5 uses.
192. ass - 5 uses.
193. number - 5 uses.
194. used - 5 uses.
195. sinking - 5 uses.
196. running - 5 uses.
197. dreams - 5 uses.
198. fucking - 5 uses.
199. body - 5 uses.
200. fact - 5 uses.
201. throw - 5 uses.
202. went - 5 uses.
203. everybody - 5 uses.
204. real - 5 uses.
205. everywhere - 5 uses.
206. spoke - 5 uses.
207. behalf - 5 uses.
208. talk - 5 uses.
209. gave - 5 uses.
210. cared - 5 uses.
211. heard - 5 uses.
212. huh - 5 uses.
213. head - 5 uses.
214. takes - 5 uses.
215. treat - 5 uses.
216. daily - 5 uses.
217. holiday - 4 uses.
218. hee - 4 uses.
219. sex - 4 uses.
220. cross - 4 uses.
221. diamond - 4 uses.
222. maserati - 4 uses.
223. wish - 4 uses.
224. send - 4 uses.
225. gun - 4 uses.
226. sun - 4 uses.
227. rather - 4 uses.
228. catch - 4 uses.
229. cocaine - 4 uses.
230. drinkin - 4 uses.
231. cannot - 4 uses.
232. pretend - 4 uses.
233. fazed - 4 uses.
234. sin - 4 uses.
235. eve - 4 uses.
236. garden - 4 uses.
237. ones - 4 uses.
238. d-d-daytrip - 4 uses.
239. panini - 4 uses.
240. meanie - 4 uses.
241. teeny - 4 uses.
242. dream - 4 uses.
243. thrive - 4 uses.
244. lied - 4 uses.
245. girl - 4 uses.
246. hand - 4 uses.
247. left - 4 uses.
248. girls - 4 uses.
249. fan - 4 uses.
250. sit - 4 uses.
251. mean - 4 uses.
252. story - 4 uses.
253. favorite - 4 uses.
254. inside - 4 uses.
255. alone - 4 uses.
256. mind - 4 uses.
257. nothing - 4 uses.
258. champions - 4 uses.
259. lost - 4 uses.
260. began - 4 uses.
261. funny - 4 uses.
262. end - 4 uses.
263. again - 4 uses.
264. album - 4 uses.
265. runnin - 4 uses.
266. track - 4 uses.
267. must - 4 uses.
268. world - 4 uses.
269. sent - 4 uses.
270. clear - 4 uses.
271. juniors - 4 uses.
272. comin - 4 uses.
273. industry - 4 uses.
274. hold - 4 uses.
275. 10 - 4 uses.
276. fore - 4 uses.
277. later - 4 uses.
278. clue - 4 uses.
279. without - 4 uses.
280. show - 4 uses.
281. wrong - 4 uses.
282. things - 4 uses.
283. block - 4 uses.
284. yes - 4 uses.
285. around - 4 uses.
286. cool - 4 uses.
287. whole - 4 uses.
288. reaper - 4 uses.
289. everythings - 4 uses.
290. sorry - 4 uses.
291. working - 4 uses.
292. changing - 4 uses.
293. christmas - 4 uses.
294. presents - 4 uses.
295. dead - 4 uses.
296. seoul - 4 uses.
297. outta - 3 uses.
298. guess - 3 uses.
299. surprises - 3 uses.
300. play - 3 uses.
301. rock - 3 uses.
302. damn - 3 uses.
303. lastin - 3 uses.
304. came - 3 uses.
305. next - 3 uses.
306. star - 3 uses.
307. oh-oh - 3 uses.
308. guitar - 3 uses.
309. babys - 3 uses.
310. habit - 3 uses.
311. rings - 3 uses.
312. fendi - 3 uses.
313. bras - 3 uses.
314. car - 3 uses.
315. hurt - 3 uses.
316. cry - 3 uses.
317. people - 3 uses.
318. thinking - 3 uses.
319. sense - 3 uses.
320. thoughts - 3 uses.
321. nicki - 3 uses.
322. faith - 3 uses.
323. fans - 3 uses.
324. proud - 3 uses.
325. throwin - 3 uses.
326. try - 3 uses.
327. enough - 3 uses.
328. tonight - 3 uses.
329. lookin - 3 uses.
330. fuckin - 3 uses.
331. flyin - 3 uses.
332. mouth - 3 uses.
333. times - 3 uses.
334. private - 3 uses.
335. care - 3 uses.
336. lyin - 3 uses.
337. finally - 3 uses.
338. ex - 3 uses.
339. relive - 3 uses.
340. looking - 3 uses.
341. needs - 3 uses.
342. bit - 3 uses.
343. rap - 3 uses.
344. fall - 3 uses.
345. clean - 3 uses.
346. nasty - 3 uses.
347. cheek - 3 uses.
348. notes - 3 uses.
349. school - 3 uses.
350. round - 3 uses.
351. red - 3 uses.
352. pack - 3 uses.
353. remember - 3 uses.
354. mad - 3 uses.
355. party - 3 uses.
356. last - 3 uses.
357. other - 3 uses.
358. blow - 3 uses.
359. everyone - 3 uses.
360. ask - 3 uses.
361. knee - 3 uses.
362. realize - 3 uses.
363. getting - 3 uses.
364. move - 3 uses.
365. nice - 3 uses.
366. crazy - 3 uses.
367. going - 3 uses.
368. sure - 3 uses.
369. theyll - 3 uses.
370. ready - 3 uses.
371. ah - 3 uses.
372. ho - 3 uses.
373. reindeer - 3 uses.
374. wear - 3 uses.
375. fear - 3 uses.
376. though - 3 uses.
377. dawg - 3 uses.
378. hah - 3 uses.
379. mm - 3 uses.
380. keith - 2 uses.
381. switch - 2 uses.
382. floppin - 2 uses.
383. thered - 2 uses.
384. fashion - 2 uses.
385. poppin - 2 uses.
386. movies - 2 uses.
387. nasy - 2 uses.
388. ashton - 2 uses.
389. michael - 2 uses.
390. jackson - 2 uses.
391. gimmick - 2 uses.
392. tried - 2 uses.
393. doors - 2 uses.
394. rockstar - 2 uses.
395. stress - 2 uses.
396. marlboro - 2 uses.
397. roll - 2 uses.
398. billy - 2 uses.
399. instant - 2 uses.
400. ease - 2 uses.
401. plenty - 2 uses.
402. heartbreak - 2 uses.
403. dying - 2 uses.
404. mistakes - 2 uses.
405. threw - 2 uses.
406. dirt - 2 uses.
407. caught - 2 uses.
408. yesterday - 2 uses.
409. hopin - 2 uses.
410. smiles - 2 uses.
411. romantic - 2 uses.
412. cute - 2 uses.
413. table - 2 uses.
414. white - 2 uses.
415. sell - 2 uses.
416. buyin - 2 uses.
417. hawaii - 2 uses.
418. jet - 2 uses.
419. lag - 2 uses.
420. shoot - 2 uses.
421. child - 2 uses.
422. speak - 2 uses.
423. dime - 2 uses.
424. nine - 2 uses.
425. week - 2 uses.
426. incline - 2 uses.
427. shinin - 2 uses.
428. actin - 2 uses.
429. hella - 2 uses.
430. elite - 2 uses.
431. league - 2 uses.
432. drop - 2 uses.
433. wished - 2 uses.
434. genie - 2 uses.
435. remind - 2 uses.
436. behind - 2 uses.
437. streaming - 2 uses.
438. happened - 2 uses.
439. meaning - 2 uses.
440. upper - 2 uses.
441. benz - 2 uses.
442. demands - 2 uses.
443. fading - 2 uses.
444. replaying - 2 uses.
445. singing - 2 uses.
446. 1 - 2 uses.
447. missing - 2 uses.
448. known - 2 uses.
449. giving - 2 uses.
450. wanting - 2 uses.
451. anything - 2 uses.
452. racks - 2 uses.
453. grammys - 2 uses.
454. plaques - 2 uses.
455. plaque - 2 uses.
456. bieber - 2 uses.
457. queer - 2 uses.
458. madea - 2 uses.
459. release - 2 uses.
460. blew - 2 uses.
461. sue - 2 uses.
462. hood - 2 uses.
463. doobie - 2 uses.
464. record - 2 uses.
465. couldnt - 2 uses.
466. wait - 2 uses.
467. bash - 2 uses.
468. flashy - 2 uses.
469. shouldnt - 2 uses.
470. gas - 2 uses.
471. boyfriend - 2 uses.
472. handprint - 2 uses.
473. city - 2 uses.
474. takin - 2 uses.
475. posts - 2 uses.
476. og - 2 uses.
477. chokin - 2 uses.
478. toasts - 2 uses.
479. type - 2 uses.
480. rumors - 2 uses.
481. wheres - 2 uses.
482. humor - 2 uses.
483. jokes - 2 uses.
484. boomers - 2 uses.
485. haters - 2 uses.
486. consumers - 2 uses.
487. vets - 2 uses.
488. soon - 2 uses.
489. oklahoma - 2 uses.
490. sooner - 2 uses.
491. bloomer - 2 uses.
492. peak - 2 uses.
493. high - 2 uses.
494. cuter - 2 uses.
495. social - 2 uses.
496. networks - 2 uses.
497. computers - 2 uses.
498. pussies - 2 uses.
499. walkin - 2 uses.
500. losers - 2 uses.
501. free - 2 uses.
502. acting - 2 uses.
503. forecast - 2 uses.
504. grow - 2 uses.
505. light - 2 uses.
506. green - 2 uses.
507. future - 2 uses.
508. regrettin - 2 uses.
509. myself - 2 uses.
510. truth - 2 uses.
511. cyrus - 2 uses.
512. don - 2 uses.
513. country - 2 uses.
514. ramsey - 2 uses.
515. acres - 2 uses.
516. aye-o - 2 uses.
517. giddy - 2 uses.
518. upset - 2 uses.
519. lit - 2 uses.
520. cigarettes - 2 uses.
521. gunshot - 2 uses.
522. dirty - 2 uses.
523. truck - 2 uses.
524. heart - 2 uses.
525. woke - 2 uses.
526. plastic - 2 uses.
527. bed - 2 uses.
528. broken - 2 uses.
529. becomes - 2 uses.
530. predictable - 2 uses.
531. angry - 2 uses.
532. hurting - 2 uses.
533. anxious - 2 uses.
534. makes - 2 uses.
535. lowest - 2 uses.
536. safe - 2 uses.
537. fade - 2 uses.
538. island - 2 uses.
539. grown - 2 uses.
540. own - 2 uses.
541. sea - 2 uses.
542. fell - 2 uses.
543. soul - 2 uses.
544. yous - 2 uses.
545. thing - 2 uses.
546. prove - 2 uses.
547. yourself - 2 uses.
548. being - 2 uses.
549. somebody - 2 uses.
550. hatin - 2 uses.
551. honest - 2 uses.
552. tractor - 2 uses.
553. lean - 2 uses.
554. bladder - 2 uses.
555. cheated - 2 uses.
556. movie - 2 uses.
557. bull - 2 uses.
558. boobies - 2 uses.
559. cowboy - 2 uses.
560. gucci - 2 uses.
561. wrangler - 2 uses.
562. booty - 2 uses.
563. seem - 2 uses.
564. in-bound - 2 uses.
565. finished - 2 uses.
566. hoping - 2 uses.
567. met - 2 uses.
568. universe - 2 uses.
569. vent - 2 uses.
570. maybe - 2 uses.
571. whatever - 2 uses.
572. ways - 2 uses.
573. billboard - 2 uses.
574. ig - 2 uses.
575. cake - 2 uses.
576. buy - 2 uses.
577. henny - 2 uses.
578. major - 2 uses.
579. tomato - 2 uses.
580. trip - 2 uses.
581. gs - 2 uses.
582. unwanted - 2 uses.
583. devil - 2 uses.
584. stupid - 2 uses.
585. proof - 2 uses.
586. hot - 2 uses.
587. ever - 2 uses.
588. seen - 2 uses.
589. pilates - 2 uses.
590. kitchen - 2 uses.
591. bumping - 2 uses.
592. nasarati - 2 uses.
593. crib - 2 uses.
594. movin - 2 uses.
595. work - 2 uses.
596. understand - 2 uses.
597. watch - 2 uses.
598. miss - 2 uses.
599. youd - 2 uses.
600. eat - 2 uses.
601. chance - 2 uses.
602. lie-ie-ie - 2 uses.
603. feelings - 2 uses.
604. lover - 2 uses.
605. scars - 2 uses.
606. dance - 2 uses.
607. everyday - 2 uses.
608. taking - 2 uses.
609. secrets - 2 uses.
610. lose - 2 uses.
611. seems - 2 uses.
612. reach - 2 uses.
613. wrote - 2 uses.
614. year - 2 uses.
615. sleigh - 2 uses.
616. santa - 2 uses.
617. bag - 2 uses.
618. north - 2 uses.
619. pole - 2 uses.
620. f - 2 uses.
621. doing - 2 uses.
622. nog - 2 uses.
623. rudolph - 2 uses.
624. grab - 2 uses.
625. sack - 2 uses.
626. count - 2 uses.
627. stacks - 2 uses.
628. front - 2 uses.
629. under - 2 uses.
630. rumor - 2 uses.
631. whereabouts - 2 uses.
632. niemans - 2 uses.
633. marcus - 2 uses.
634. berryd - 2 uses.
635. bank - 2 uses.
636. house - 2 uses.
637. doin - 2 uses.
638. breaker - 2 uses.
639. nig - 2 uses.
640. hallelujah - 2 uses.
641. howd - 2 uses.
642. mama - 2 uses.
643. pretty - 2 uses.
644. helpin - 2 uses.
645. forgive - 2 uses.
646. nowhere - 2 uses.
647. feelin - 2 uses.
648. drivin - 2 uses.
649. homies - 2 uses.
650. mm-uh - 2 uses.
651. t-t-tay - 1 use.
652. bottom - 1 use.
653. genre - 1 use.
654. biggest - 1 use.
655. charts - 1 use.
656. sis - 1 use.
657. snuck - 1 use.
658. pulled - 1 use.
659. admit - 1 use.
660. remorse - 1 use.
661. opened - 1 use.
662. kicked - 1 use.
663. motherfuckers - 1 use.
664. choice - 1 use.
665. dun-dun-dun - 1 use.
666. blessed - 1 use.
667. flex - 1 use.
668. checks - 1 use.
669. givin - 1 use.
670. vet - 1 use.
671. tease - 1 use.
672. sexy - 1 use.
673. rappers - 1 use.
674. respect - 1 use.
675. tay - 1 use.
676. picking - 1 use.
677. lips - 1 use.
678. fears - 1 use.
679. gay - 1 use.
680. haunt - 1 use.
681. prayed - 1 use.
682. fighting - 1 use.
683. knows - 1 use.
684. silent - 1 use.
685. stanning - 1 use.
686. dawn - 1 use.
687. felt - 1 use.
688. belonged - 1 use.
689. strangers - 1 use.
690. loved - 1 use.
691. jump - 1 use.
692. leap - 1 use.
693. worked - 1 use.
694. imma - 1 use.
695. hoooahh - 1 use.
696. unooooh - 1 use.
697. wantin - 1 use.
698. declinin - 1 use.
699. calls - 1 use.
700. respond - 1 use.
701. none - 1 use.
702. texts - 1 use.
703. hush - 1 use.
704. injured - 1 use.
705. watched - 1 use.
706. walker - 1 use.
707. texas - 1 use.
708. ranger - 1 use.
709. four - 1 use.
710. backend - 1 use.
711. hundreds - 1 use.
712. filled - 1 use.
713. help - 1 use.
714. beyond - 1 use.
715. breakthrough - 1 use.
716. tears - 1 use.
717. dry - 1 use.
718. shattered - 1 use.
719. smile - 1 use.
720. glitter - 1 use.
721. comes - 1 use.
722. battered - 1 use.
723. rewrite - 1 use.
724. 2 - 1 use.
725. 3 - 1 use.
726. 4 - 1 use.
727. cuddle - 1 use.
728. warm - 1 use.
729. sunlight - 1 use.
730. lies - 1 use.
731. argue - 1 use.
732. fight - 1 use.
733. afro - 1 use.
734. gold - 1 use.
735. teeth - 1 use.
736. skin - 1 use.
737. wonder - 1 use.
738. g - 1 use.
739. b - 1 use.
740. coming - 1 use.
741. harder - 1 use.
742. prime - 1 use.
743. adversary - 1 use.
744. weary - 1 use.
745. stressing - 1 use.
746. loving - 1 use.
747. brain - 1 use.
748. ay - 1 use.
749. yah - 1 use.
750. true - 1 use.
751. places - 1 use.
752. choose - 1 use.
753. embracing - 1 use.
754. news - 1 use.
755. behold - 1 use.
756. unfolding - 1 use.
757. moment - 1 use.
758. fine - 1 use.
759. set - 1 use.
760. boundaries - 1 use.
761. line - 1 use.
762. {young - 1 use.
763. {yeehaw} - 1 use.
764. {woo} - 1 use.
765. young - 1 use.
766. rowdy - 1 use.
767. v12 - 1 use.
768. bride - 1 use.
769. foggy - 1 use.
770. rocky - 1 use.
771. three-wheeler - 1 use.
772. pill - 1 use.
773. chill - 1 use.
774. vibe - 1 use.
775. prince - 1 use.
776. south - 1 use.
777. berry - 1 use.
778. painted - 1 use.
779. nose - 1 use.
780. chores - 1 use.
781. menace - 1 use.
782. women - 1 use.
783. sneak - 1 use.
784. thug - 1 use.
785. somethin - 1 use.
786. hop - 1 use.
787. razor - 1 use.
788. thousand - 1 use.
789. cows - 1 use.
790. pray - 1 use.
791. faze - 1 use.
792. yippee-o - 1 use.
793. ki-yay - 1 use.
794. mason - 1 use.
795. yeehaw - 1 use.
796. cardi - 1 use.
797. bathroom - 1 use.
798. feels - 1 use.
799. brillo - 1 use.
800. armadillo - 1 use.
801. widow - 1 use.
802. dressed - 1 use.
803. bones - 1 use.
804. crack - 1 use.
805. chilling - 1 use.
806. watching - 1 use.
807. oxygen - 1 use.
808. snapped - 1 use.
809. foreign - 1 use.
810. hearse - 1 use.
811. hoped - 1 use.
812. floating - 1 use.
813. ocean-less - 1 use.
814. scary - 1 use.
815. validation - 1 use.
816. creation - 1 use.
817. sayin - 1 use.
818. playin - 1 use.
819. stick - 1 use.
820. suggest - 1 use.
821. luck - 1 use.
822. meme - 1 use.
823. joke - 1 use.
824. pimpin - 1 use.
825. flopping - 1 use.
826. promise - 1 use.
827. least - 1 use.
828. start - 1 use.
829. pods - 1 use.
830. peas - 1 use.
831. deep - 1 use.
832. fantasies - 1 use.
833. mily - 1 use.
834. angel - 1 use.
835. halo - 1 use.
836. longer - 1 use.
837. sing - 1 use.
838. forever - 1 use.
839. wed - 1 use.
840. together - 1 use.
841. falling - 1 use.
842. playing - 1 use.
843. victim - 1 use.
844. envisionings - 1 use.
845. slowly - 1 use.
846. tumbling - 1 use.
847. putting - 1 use.
848. ground - 1 use.
849. bizness - 1 use.
850. boi - 1 use.
851. check - 1 use.
852. tl - 1 use.
853. brother - 1 use.
854. tv - 1 use.
855. charting - 1 use.
856. snippets - 1 use.
857. droppin - 1 use.
858. dates - 1 use.
859. sister - 1 use.
860. goat - 1 use.
861. uncle - 1 use.
862. cookie - 1 use.
863. funnel - 1 use.
864. pick - 1 use.
865. talent - 1 use.
866. mo - 1 use.
867. pinky - 1 use.
868. toe - 1 use.
869. months - 1 use.
870. spin - 1 use.
871. twelve - 1 use.
872. boss - 1 use.
873. milly - 1 use.
874. change - 1 use.
875. whore-shays - 1 use.
876. main - 1 use.
877. stable - 1 use.
878. fables - 1 use.
879. flavor - 1 use.
880. worldwide - 1 use.
881. catalog - 1 use.
882. ho-folio - 1 use.
883. player - 1 use.
884. smoke - 1 use.
885. sleep - 1 use.
886. sad - 1 use.
887. shots - 1 use.
888. fawning - 1 use.
889. haunting - 1 use.
890. award - 1 use.
891. goes - 1 use.
892. 100 - 1 use.
893. fame - 1 use.
894. riches - 1 use.
895. happiness - 1 use.
896. forgiveness - 1 use.
897. focusing - 1 use.
898. wishes - 1 use.
899. fruition - 1 use.
900. stones - 1 use.
901. kickback - 1 use.
902. wrist - 1 use.
903. hittin - 1 use.
904. flown - 1 use.
905. chitchat - 1 use.
906. guns - 1 use.
907. dick - 1 use.
908. tomorrow - 1 use.
909. rehearsals - 1 use.
910. tight - 1 use.
911. payoff - 1 use.
912. something - 1 use.
913. veneers - 1 use.
914. after - 1 use.
915. disrespect - 1 use.
916. apologize - 1 use.
917. bentley - 1 use.
918. named - 1 use.
919. jennifer - 1 use.
920. lopez - 1 use.
921. ol - 1 use.
922. forehead - 1 use.
923. motherfucka - 1 use.
924. me- - 1 use.
925. i- - 1 use.
926. overtime - 1 use.
927. roy - 1 use.
928. gone - 1 use.
929. blame - 1 use.
930. adderall - 1 use.
931. against - 1 use.
932. wall - 1 use.
933. crawl - 1 use.
934. part-time - 1 use.
935. played - 1 use.
936. trick - 1 use.
937. sleeve - 1 use.
938. peeping - 1 use.
939. medias - 1 use.
940. calling - 1 use.
941. tmz - 1 use.
942. telling - 1 use.
943. grieve - 1 use.
944. dug - 1 use.
945. moves - 1 use.
946. witnesses - 1 use.
947. statements - 1 use.
948. wondering - 1 use.
949. because - 1 use.
950. notice - 1 use.
951. winning - 1 use.
952. hello - 1 use.
953. write - 1 use.
954. note - 1 use.
955. lately - 1 use.
956. small - 1 use.
957. salt - 1 use.
958. whoever - 1 use.
959. weep - 1 use.
960. loves - 1 use.
961. tells - 1 use.
962. tired - 1 use.
963. die - 1 use.
964. stuck - 1 use.
965. win - 1 use.
966. gives - 1 use.
967. room - 1 use.
968. ups - 1 use.
969. downs - 1 use.
970. inordinate - 1 use.
971. mounts - 1 use.
972. trapped - 1 use.
973. loner - 1 use.
974. denied - 1 use.
975. december - 1 use.
976. explain - 1 use.
977. wonderful - 1 use.
978. special - 1 use.
979. fly - 1 use.
980. spreading - 1 use.
981. cheer - 1 use.
982. eight - 1 use.
983. thank - 1 use.
984. chuggin - 1 use.
985. bacardi - 1 use.
986. already - 1 use.
987. candy - 1 use.
988. canes - 1 use.
989. ho-ho-hoes - 1 use.
990. wife - 1 use.
991. elves - 1 use.
992. rosy - 1 use.
993. cheeks - 1 use.
994. suit - 1 use.
995. jimmy - 1 use.
996. choos - 1 use.
997. lamborghini - 1 use.
998. kiddin - 1 use.
999. decked - 1 use.
1000. chrome - 1 use.
1001. kids - 1 use.
1002. pay - 1 use.
1003. hell - 1 use.
1004. red-nosed - 1 use.
1005. bastard - 1 use.
1006. cookies - 1 use.
1007. milk - 1 use.
1008. nah - 1 use.
1009. grill - 1 use.
1010. egg - 1 use.
1011. gimme - 1 use.
1012. big-ass - 1 use.
1013. cup - 1 use.
1014. deserve - 1 use.
1015. coal - 1 use.
1016. frosty - 1 use.
1017. stockin - 1 use.
1018. stuffin - 1 use.
1019. nobodys - 1 use.
1020. ive-ive - 1 use.
1021. isnt - 1 use.
1022. tree - 1 use.
1023. gingerbread - 1 use.
1024. men - 1 use.
1025. tradition - 1 use.
1026. lights - 1 use.
1027. whispering - 1 use.
1028. lap - 1 use.
1029. meant - 1 use.
1030. claus - 1 use.
1031. merry - 1 use.
1032. holidays - 1 use.
1033. stream - 1 use.
1034. 82 - 1 use.
1035. navy - 1 use.
1036. 22 - 1 use.
1037. opp - 1 use.
1038. flop - 1 use.
1039. popped - 1 use.
1040. hits - 1 use.
1041. babe - 1 use.
1042. ruth - 1 use.
1043. labor - 1 use.
1044. few - 1 use.
1045. neighbors - 1 use.
1046. considerate - 1 use.
1047. killing - 1 use.
1048. equivalent - 1 use.
1049. different - 1 use.
1050. lame - 1 use.
1051. hobby - 1 use.
1052. watchin - 1 use.
1053. category - 1 use.
1054. porn - 1 use.
1055. such - 1 use.
1056. obsession - 1 use.
1057. tea - 1 use.
1058. suggestions - 1 use.
1059. thick - 1 use.
1060. add-on - 1 use.
1061. prosthetics - 1 use.
1062. genetics - 1 use.
1063. fish - 1 use.
1064. raw - 1 use.
1065. hooked - 1 use.
1066. job - 1 use.
1067. imitate - 1 use.
1068. stan - 1 use.
1069. slim - 1 use.
1070. shady - 1 use.
1071. toxic - 1 use.
1072. suck - 1 use.
1073. cream - 1 use.
1074. sundae - 1 use.
1075. topping - 1 use.
1076. 911 - 1 use.
1077. rise - 1 use.
1078. reply - 1 use.
1079. lend - 1 use.
1080. five - 1 use.
1081. side - 1 use.
1082. thou - 1 use.
1083. sides - 1 use.
1084. fraud - 1 use.
1085. fib - 1 use.
1086. 2018 - 1 use.
1087. sisters - 1 use.
1088. summer - 1 use.
1089. songs - 1 use.
1090. wasnt - 1 use.
1091. numbers - 1 use.
1092. dad - 1 use.
1093. atlanta - 1 use.
1094. million - 1 use.
1095. son - 1 use.
1096. daddy - 1 use.
1097. one-uh - 1 use.
1098. uh-uh - 1 use.
1099. feature - 1 use.
1100. woulda - 1 use.
1101. died - 1 use.
1102. suicide - 1 use.
1103. rich - 1 use.
1104. famous - 1 use.
1105. knowing - 1 use.
1106. deceiver - 1 use.
1107. drunk - 1 use.
1108. fever - 1 use.
1109. turned - 1 use.
1110. ratchets - 1 use.
1111. tiktok - 1 use.
1112. dances - 1 use.
1113. blastin - 1 use.
1114. mansion - 1 use.
1115. fetti - 1 use.
1116. a- - 1 use.
1117. champion - 1 use.
1118. the— - 1 use.
1119. actual - 1 use.
1120. direction - 1 use.
1121. heading - 1 use.
1122. towards - 1 use.
1123. any - 1 use.
1124. specific - 1 use.
1125. second - 1 use.
1126. unsure - 1 use.
1127. steel - 1 use.
1128. korea - 1 use.
1129. best-t-t - 1 use.
1130. riding - 1 use.
1131. farm - 1 use.
1132. grabbing - 1 use.
1133. corn - 1 use.
1134. yo - 1 use.
1135. homie - 1 use.
1136. backyard - 1 use.
1137. mm-mm - 1 use.
