Most used words by All Time Low: 
Number of songs scanned: 149
502. anxiety - 9 uses.
503. obvious - 9 uses.
504. choke - 9 uses.
505. looking - 9 uses.
506. attack - 9 uses.
507. admit - 9 uses.
508. woke - 9 uses.
509. raining - 9 uses.
510. wreck - 9 uses.
511. built - 9 uses.
512. sung - 9 uses.
513. everybody - 9 uses.
514. breakdown - 9 uses.
515. hurricane - 9 uses.
516. lays - 9 uses.
517. any - 8 uses.
518. realize - 8 uses.
519. bring - 8 uses.
520. against - 8 uses.
521. yours - 8 uses.
522. fools - 8 uses.
523. ground - 8 uses.
524. pulled - 8 uses.
525. page - 8 uses.
526. shift - 8 uses.
527. underground - 8 uses.
528. fill - 8 uses.
529. takes - 8 uses.
530. dressed - 8 uses.
531. sense - 8 uses.
532. outside - 8 uses.
533. doesnt - 8 uses.
534. star - 8 uses.
535. sex - 8 uses.
536. money - 8 uses.
537. dea - 8 uses.
538. street - 8 uses.
539. blame - 8 uses.
540. goes - 8 uses.
541. touch - 8 uses.
542. color - 8 uses.
543. standing - 8 uses.
544. learn - 8 uses.
545. explain - 8 uses.
546. thinkin - 8 uses.
547. crashing - 8 uses.
548. begging - 8 uses.
549. broke - 8 uses.
550. filthy - 8 uses.
551. monsters - 8 uses.
552. die - 8 uses.
553. na-na - 8 uses.
554. bitter - 8 uses.
555. seventeen - 8 uses.
556. cake - 8 uses.
557. birthday - 8 uses.
558. work - 8 uses.
559. wasnt - 8 uses.
560. la - 8 uses.
561. loaded - 8 uses.
562. therapy - 8 uses.
563. darling - 8 uses.
564. daydream - 8 uses.
565. nerve - 8 uses.
566. sunset - 8 uses.
567. moon - 8 uses.
568. games - 8 uses.
569. ohohoh - 8 uses.
570. lions - 8 uses.
571. n - 8 uses.
572. yea - 8 uses.
573. looks - 8 uses.
574. pieces - 7 uses.
575. door - 7 uses.
576. closer - 7 uses.
577. become - 7 uses.
578. regret - 7 uses.
579. minutes - 7 uses.
580. spent - 7 uses.
581. pick - 7 uses.
582. lines - 7 uses.
583. does - 7 uses.
584. desperate - 7 uses.
585. flames - 7 uses.
586. finger - 7 uses.
587. works - 7 uses.
588. shell - 7 uses.
589. price - 7 uses.
590. pay - 7 uses.
591. sunrise - 7 uses.
592. barrel - 7 uses.
593. breathe - 7 uses.
594. grave - 7 uses.
595. moving - 7 uses.
596. clear - 7 uses.
597. brightest - 7 uses.
598. salty - 7 uses.
599. stone - 7 uses.
600. futures - 7 uses.
601. wall - 7 uses.
602. uh - 7 uses.
603. twenty - 7 uses.
604. below - 7 uses.
605. cynical - 7 uses.
606. seven - 7 uses.
607. lonely - 7 uses.
608. fuckin - 7 uses.
609. sometimes - 7 uses.
610. yesterday - 7 uses.
611. doing - 7 uses.
612. driving - 7 uses.
613. backseat - 7 uses.
614. cherry - 7 uses.
615. least - 7 uses.
616. pictures - 7 uses.
617. wants - 7 uses.
618. windows - 7 uses.
619. sight - 7 uses.
620. seems - 7 uses.
621. daze - 7 uses.
622. darkest - 7 uses.
623. roads - 7 uses.
624. bury - 7 uses.
625. dance - 7 uses.
626. tongue - 7 uses.
627. state - 7 uses.
628. art - 7 uses.
629. ignite - 7 uses.
630. belong - 7 uses.
631. above - 7 uses.
632. very - 7 uses.
633. showing - 7 uses.
634. guts - 7 uses.
635. turned - 7 uses.
636. disaster - 7 uses.
637. saint - 7 uses.
638. caroline - 7 uses.
639. matters - 7 uses.
640. ran - 7 uses.
641. youd - 6 uses.
642. ice - 6 uses.
643. disappear - 6 uses.
644. taken - 6 uses.
645. wendy - 6 uses.
646. neverland - 6 uses.
647. wine - 6 uses.
648. filled - 6 uses.
649. names - 6 uses.
650. lying - 6 uses.
651. searching - 6 uses.
652. understand - 6 uses.
653. sandman - 6 uses.
654. says - 6 uses.
655. chest - 6 uses.
656. low - 6 uses.
657. doubt - 6 uses.
658. history - 6 uses.
659. shaking - 6 uses.
660. secret - 6 uses.
661. lives - 6 uses.
662. bear - 6 uses.
663. gun - 6 uses.
664. cry - 6 uses.
665. everytime - 6 uses.
666. clumsy - 6 uses.
667. laughed - 6 uses.
668. fucking - 6 uses.
669. fear - 6 uses.
670. push - 6 uses.
671. wrapped - 6 uses.
672. desert - 6 uses.
673. blast - 6 uses.
674. droppin - 6 uses.
675. bombs - 6 uses.
676. dancin - 6 uses.
677. champagne - 6 uses.
678. bitch - 6 uses.
679. started - 6 uses.
680. walking - 6 uses.
681. queen - 6 uses.
682. criminal - 6 uses.
683. ways - 6 uses.
684. deep - 6 uses.
685. chalk - 6 uses.
686. damage - 6 uses.
687. bored - 6 uses.
688. kinda - 6 uses.
689. wishing - 6 uses.
690. satellite - 6 uses.
691. na - 6 uses.
692. given - 6 uses.
693. makeup - 6 uses.
694. camera - 6 uses.
695. drama - 6 uses.
696. creating - 6 uses.
697. trends - 6 uses.
698. singing-singing - 6 uses.
699. honestly - 6 uses.
700. finally - 6 uses.
701. breaking - 6 uses.
702. stella - 6 uses.
703. falls - 6 uses.
704. bother - 6 uses.
705. keeping - 6 uses.
706. reach - 6 uses.
707. limit - 6 uses.
708. wading - 6 uses.
709. lining - 6 uses.
710. fighting - 6 uses.
711. dangerous - 6 uses.
712. rock - 6 uses.
713. staring - 6 uses.
714. moments - 6 uses.
715. january - 6 uses.
716. gloom - 6 uses.
717. girls - 6 uses.
718. critical - 6 uses.
719. heartache - 6 uses.
720. smoke - 6 uses.
721. stare - 6 uses.
722. deer - 6 uses.
723. promised - 6 uses.
724. dizzy - 6 uses.
725. actors - 6 uses.
726. fabricate - 6 uses.
727. beats - 6 uses.
728. signal - 6 uses.
729. replied - 6 uses.
730. joke - 6 uses.
731. toxic - 6 uses.
732. valentine - 6 uses.
733. rush - 6 uses.
734. being - 6 uses.
735. ay - 6 uses.
736. renegade - 6 uses.
737. melancholy - 6 uses.
738. kaleidoscope - 6 uses.
739. ninety-five - 6 uses.
740. ale-alejandro - 6 uses.
741. sell - 6 uses.
742. goodnight - 6 uses.
743. universe - 6 uses.
744. painting - 6 uses.
745. anyway - 6 uses.
746. serenade - 6 uses.
747. brooklyn - 6 uses.
748. trusted - 6 uses.
749. thousand - 5 uses.
750. candle - 5 uses.
751. angry - 5 uses.
752. thoughts - 5 uses.
753. list - 5 uses.
754. few - 5 uses.
755. decorations - 5 uses.
756. nobodys - 5 uses.
757. short - 5 uses.
758. knowing - 5 uses.
759. playing - 5 uses.
760. pour - 5 uses.
761. voice - 5 uses.
762. air - 5 uses.
763. dear - 5 uses.
764. maria - 5 uses.
765. bottom - 5 uses.
766. pen - 5 uses.
767. write - 5 uses.
768. youth - 5 uses.
769. cheap - 5 uses.
770. guessing - 5 uses.
771. sky - 5 uses.
772. grip - 5 uses.
773. trip - 5 uses.
774.  - 5 uses.
775. year - 5 uses.
776. wild - 5 uses.
777. destined - 5 uses.
778. useless - 5 uses.
779. ticking - 5 uses.
780. saving - 5 uses.
781. heavy - 5 uses.
782. crown - 5 uses.
783. painted - 5 uses.
784. darker - 5 uses.
785. monster - 5 uses.
786. fly - 5 uses.
787. shoulder - 5 uses.
788. therell - 5 uses.
789. shadows - 5 uses.
790. ash - 5 uses.
791. lip - 5 uses.
792. type - 5 uses.
793. spark - 5 uses.
794. surgery - 5 uses.
795. dress - 5 uses.
796. crime - 5 uses.
797. planned - 5 uses.
798. passed - 5 uses.
799. sea - 5 uses.
800. carried - 5 uses.
801. sake - 5 uses.
802. glasses - 5 uses.
803. mile - 5 uses.
804. stories - 5 uses.
805. seen - 5 uses.
806. week - 5 uses.
807. leaf - 5 uses.
808. tearing - 5 uses.
809. lungs - 5 uses.
810. bottles - 5 uses.
811. bathroom - 5 uses.
812. tasted - 5 uses.
813. shoes - 5 uses.
814. waking - 5 uses.
815. funny - 5 uses.
816. means - 5 uses.
817. letting - 5 uses.
818. hour - 5 uses.
819. everybodys - 5 uses.
820. shadow - 5 uses.
821. twice - 5 uses.
822. wonderful - 5 uses.
823. saying - 5 uses.
824. lock - 5 uses.
825. full - 5 uses.
826. nothings - 5 uses.
827. arent - 5 uses.
828. traffic - 5 uses.
829. blade - 5 uses.
830. misery - 5 uses.
831. asleep - 5 uses.
832. cast - 5 uses.
833. endless - 5 uses.
834. scars - 5 uses.
835. looked - 5 uses.
836. weather - 5 uses.
837. lazy - 5 uses.
838. weight - 5 uses.
839. curtains - 5 uses.
840. veins - 5 uses.
841. fucked - 5 uses.
842. picking - 5 uses.
843. phone - 5 uses.
844. critic - 5 uses.
845. lovers - 5 uses.
846. midnight - 5 uses.
847. bites - 5 uses.
848. band - 5 uses.
849. get-away - 5 uses.
850. house - 5 uses.
851. cigarette - 5 uses.
852. crashed - 5 uses.
853. haunt - 5 uses.
854. headlights - 5 uses.
855. fleeting - 5 uses.
856. game - 5 uses.
857. hundred - 5 uses.
858. return - 5 uses.
859. madness - 5 uses.
860. favor - 5 uses.
861. anyone - 5 uses.
862. paradise - 5 uses.
863. pressed - 4 uses.
864. riot - 4 uses.
865. beating - 4 uses.
866. spill - 4 uses.
867. needed - 4 uses.
868. attention - 4 uses.
869. seemed - 4 uses.
870. family - 4 uses.
871. guide - 4 uses.
872. reality - 4 uses.
873. great - 4 uses.
874. fold - 4 uses.
875. calls - 4 uses.
876. wrap - 4 uses.
877. bells - 4 uses.
878. ring - 4 uses.
879. promises - 4 uses.
880. hours - 4 uses.
881. called - 4 uses.
882. underneath - 4 uses.
883. rose - 4 uses.
884. meet - 4 uses.
885. ourselves - 4 uses.
886. both - 4 uses.
887. ridiculous - 4 uses.
888. closing - 4 uses.
889. drag - 4 uses.
890. fingers - 4 uses.
891. bet - 4 uses.
892. match - 4 uses.
893. selling - 4 uses.
894. team - 4 uses.
895. top - 4 uses.
896. mark - 4 uses.
897. east - 4 uses.
898. remains - 4 uses.
899. shots - 4 uses.
900. met - 4 uses.
901. burning - 4 uses.
902. slip - 4 uses.
903. verse - 4 uses.
904. lay - 4 uses.
905. straight - 4 uses.
906. hardly - 4 uses.
907. digging - 4 uses.
908. older - 4 uses.
909. turns - 4 uses.
910. waited - 4 uses.
911. three - 4 uses.
912. motion - 4 uses.
913. explode - 4 uses.
914. skeletons - 4 uses.
915. medication - 4 uses.
916. kept - 4 uses.
917. locked - 4 uses.
918. doors - 4 uses.
919. louder - 4 uses.
920. ocean - 4 uses.
921. oh-oh - 4 uses.
922. figured - 4 uses.
923. wrapping - 4 uses.
924. trash - 4 uses.
925. christmas - 4 uses.
926. ass - 4 uses.
927. bit - 4 uses.
928. handle - 4 uses.
929. cool - 4 uses.
930. wide - 4 uses.
931. played - 4 uses.
932. stranger - 4 uses.
933. bandit - 4 uses.
934. two-bit - 4 uses.
935. rotten - 4 uses.
936. drinking - 4 uses.
937. lead - 4 uses.
938. poison - 4 uses.
939. outta - 4 uses.
940. blows - 4 uses.
941. depressed - 4 uses.
942. dust - 4 uses.
943. growing - 4 uses.
944. million - 4 uses.
945. different - 4 uses.
946. taking - 4 uses.
947. skies - 4 uses.
948. rolling - 4 uses.
949. cardiac - 4 uses.
950. cradle - 4 uses.
951. vicious - 4 uses.
952. operate - 4 uses.
953. swallow - 4 uses.
954. drown - 4 uses.
955. spinning - 4 uses.
956. forgive - 4 uses.
957. filling - 4 uses.
958. wherever - 4 uses.
959. terrible - 4 uses.
960. block - 4 uses.
961. oath - 4 uses.
962. someone - 4 uses.
963. ok - 4 uses.
964. fit - 4 uses.
965. flame - 4 uses.
966. heat - 4 uses.
967. step - 4 uses.
968. everyone - 4 uses.
969. witness - 4 uses.
970. ship - 4 uses.
971. bullshit - 4 uses.
972. act - 4 uses.
973. travesty - 4 uses.
974. smiling - 4 uses.
975. forgotten - 4 uses.
976. haze - 4 uses.
977. doubts - 4 uses.
978. wash - 4 uses.
979. screen - 4 uses.
980. window - 4 uses.
981. fought - 4 uses.
982. anybody - 4 uses.
983. probably - 4 uses.
984. cried - 4 uses.
985. music - 4 uses.
986. brake - 4 uses.
987. today - 4 uses.
988. sand - 4 uses.
989. wolf - 4 uses.
990. civil - 4 uses.
991. feelin - 4 uses.
992. thick - 4 uses.
993. sharp - 4 uses.
994. rubber - 4 uses.
995. snap - 4 uses.
996. lala - 4 uses.
997. famous - 4 uses.
998. confess - 4 uses.
999. pray - 4 uses.
1000. cliche - 4 uses.
1001. chapters - 4 uses.
1002. small - 4 uses.
1003. shining - 4 uses.
1004. building - 4 uses.
1005. despise - 4 uses.
1006. goodbyes - 4 uses.
1007. train - 4 uses.
1008. single - 4 uses.
1009. my- - 4 uses.
1010. whatd - 4 uses.
1011. panicking - 4 uses.
1012. manic - 4 uses.
1013. sleeve - 4 uses.
1014. handcuffs - 4 uses.
1015. alibis - 4 uses.
1016. sleeps - 4 uses.
1017. sinners - 4 uses.
1018. saints - 4 uses.
1019. steps - 4 uses.
1020. already - 4 uses.
1021. california - 4 uses.
1022. shirt - 4 uses.
1023. fernando - 4 uses.
1024. unfinished - 4 uses.
1025. business - 4 uses.
1026. unfold - 4 uses.
1027. tales - 4 uses.
1028. retold - 4 uses.
1029. sane - 4 uses.
1030. clothes - 4 uses.
1031. baltimore - 4 uses.
1032. ordinary - 4 uses.
1033. cynic - 4 uses.
1034. sinner - 4 uses.
1035. loser - 4 uses.
1036. body - 4 uses.
1037. britney - 4 uses.
1038. covers - 4 uses.
1039. scared - 4 uses.
1040. welcome - 4 uses.
1041. shape - 3 uses.
1042. winter - 3 uses.
1043. wax - 3 uses.
1044. spaces - 3 uses.
1045. forevers - 3 uses.
1046. ending - 3 uses.
1047. halls - 3 uses.
1048. job - 3 uses.
1049. wishin - 3 uses.
1050. plan - 3 uses.
1051. simple - 3 uses.
1052. visions - 3 uses.
1053. states - 3 uses.
1054. rooms - 3 uses.
1055. pity - 3 uses.
1056. parade - 3 uses.
1057. present - 3 uses.
1058. tinsel - 3 uses.
1059. ribbon - 3 uses.
1060. corner - 3 uses.
1061. motivation - 3 uses.
1062. revalation - 3 uses.
1063. worry - 3 uses.
1064. regrets - 3 uses.
1065. daylight - 3 uses.
1066. quick - 3 uses.
1067. lit - 3 uses.
1068. remind - 3 uses.
1069. clouds - 3 uses.
1070. storm - 3 uses.
1071. stealing - 3 uses.
1072. mixtape - 3 uses.
1073. bubblegum - 3 uses.
1074. pressing - 3 uses.
1075. walked - 3 uses.
1076. crash - 3 uses.
1077. fingerprints - 3 uses.
1078. evidence - 3 uses.
1079. footprints - 3 uses.
1080. washed - 3 uses.
1081. thames - 3 uses.
1082. fierce - 3 uses.
1083. warm - 3 uses.
1084. tensions - 3 uses.
1085. south - 3 uses.
1086. broadway - 3 uses.
1087. movie - 3 uses.
1088. guilty - 3 uses.
1089. weightless - 3 uses.
1090. reaction - 3 uses.
1091. design - 3 uses.
1092. quiet - 3 uses.
1093. hair - 3 uses.
1094. wreckage - 3 uses.
1095. defuse - 3 uses.
1096. shooting - 3 uses.
1097. ringing - 3 uses.
1098. hangs - 3 uses.
1099. life-time - 3 uses.
1100. life-line - 3 uses.
1101. throat - 3 uses.
1102. struggle - 3 uses.
1103. princess - 3 uses.
1104. figure - 3 uses.
1105. pawn - 3 uses.
1106. chase - 3 uses.
1107. fell - 3 uses.
1108. fireworks - 3 uses.
1109. medicine - 3 uses.
1110. familiar - 3 uses.
1111. ripped - 3 uses.
1112. wrote - 3 uses.
1113. merry - 3 uses.
1114. taught - 3 uses.
1115. numb - 3 uses.
1116. hanging - 3 uses.
1117. throws - 3 uses.
1118. trick - 3 uses.
1119. record - 3 uses.
1120. deal - 3 uses.
1121. middle - 3 uses.
1122. hospital - 3 uses.
1123. lust - 3 uses.
1124. hotel - 3 uses.
1125. rhythm - 3 uses.
1126. swimmin - 3 uses.
1127. luxury - 3 uses.
1128. questions - 3 uses.
1129. thrills - 3 uses.
1130. nobody - 3 uses.
1131. score - 3 uses.
1132. tinted - 3 uses.
1133. tail-lights - 3 uses.
