Most used words by Owl City: 
Number of songs scanned: 130
468. oo - 8 uses.
469. late - 8 uses.
470. somewhere - 8 uses.
471. line - 8 uses.
472. front - 8 uses.
473. hero - 8 uses.
474. blind - 8 uses.
475. seen - 8 uses.
476. loud - 8 uses.
477. darkest - 8 uses.
478. morning - 8 uses.
479. christ - 8 uses.
480. strong - 8 uses.
481. beside - 8 uses.
482. doo - 8 uses.
483. bombshell - 8 uses.
484. airway - 8 uses.
485. lettin - 8 uses.
486. white - 7 uses.
487. across - 7 uses.
488. blood - 7 uses.
489. miles - 7 uses.
490. caught - 7 uses.
491. surprise - 7 uses.
492. dreaming - 7 uses.
493. says - 7 uses.
494. grass - 7 uses.
495. chance - 7 uses.
496. woke - 7 uses.
497. heard - 7 uses.
498. floatin - 7 uses.
499. hang - 7 uses.
500. figured - 7 uses.
501. wave - 7 uses.
502. walls - 7 uses.
503. cannot - 7 uses.
504. fear - 7 uses.
505. miss - 7 uses.
506. leaves - 7 uses.
507. returned - 7 uses.
508. flash - 7 uses.
509. balloon - 7 uses.
510. higher - 7 uses.
511. travel - 7 uses.
512. war - 7 uses.
513. thoughts - 7 uses.
514. reached - 7 uses.
515. stairs - 7 uses.
516. fought - 7 uses.
517. took - 7 uses.
518. done - 7 uses.
519. known - 7 uses.
520. living - 7 uses.
521. happen - 7 uses.
522. float - 7 uses.
523. ten - 7 uses.
524. enchanted - 7 uses.
525. calls - 7 uses.
526. shy - 7 uses.
527. violet - 7 uses.
528. anybody - 7 uses.
529. really - 7 uses.
530. ooh - 7 uses.
531. cross - 7 uses.
532. pace - 7 uses.
533. girl - 7 uses.
534. caves - 7 uses.
535. hint - 7 uses.
536. looked - 7 uses.
537. trying - 7 uses.
538. among - 7 uses.
539. soon - 7 uses.
540. dry - 7 uses.
541. california - 7 uses.
542. veins - 7 uses.
543. weekend - 7 uses.
544. shining - 7 uses.
545. disguise - 7 uses.
546. forth - 7 uses.
547. power - 7 uses.
548. planet - 7 uses.
549. played - 7 uses.
550. any - 7 uses.
551. madeline - 7 uses.
552. learn - 7 uses.
553. super - 7 uses.
554. fun - 7 uses.
555. comet - 7 uses.
556. starting - 7 uses.
557. disasters - 7 uses.
558. annmarie - 7 uses.
559. swim - 6 uses.
560. disappear - 6 uses.
561. floating - 6 uses.
562. clear - 6 uses.
563. engine - 6 uses.
564. track - 6 uses.
565. terribly - 6 uses.
566. feels - 6 uses.
567. pain - 6 uses.
568. easy - 6 uses.
569. move - 6 uses.
570. sleeping - 6 uses.
571. ceiling - 6 uses.
572. nine - 6 uses.
573. ride - 6 uses.
574. hop - 6 uses.
575. younger - 6 uses.
576. sigh - 6 uses.
577. same - 6 uses.
578. thy - 6 uses.
579. wondering - 6 uses.
580. danger - 6 uses.
581. daaaaa - 6 uses.
582. question - 6 uses.
583. hair - 6 uses.
584. few - 6 uses.
585. clue - 6 uses.
586. sit - 6 uses.
587. happiness - 6 uses.
588. grave - 6 uses.
589. suddenly - 6 uses.
590. knows - 6 uses.
591. silver - 6 uses.
592. skies - 6 uses.
593. flames - 6 uses.
594. toes - 6 uses.
595. somehow - 6 uses.
596. diamonds - 6 uses.
597. treasure - 6 uses.
598. pours - 6 uses.
599. tap - 6 uses.
600. might - 6 uses.
601. needs - 6 uses.
602. knock - 6 uses.
603. midnight - 6 uses.
604. keeps - 6 uses.
605. running - 6 uses.
606. farewell - 6 uses.
607. blues - 6 uses.
608. memories - 6 uses.
609. walked - 6 uses.
610. deer - 6 uses.
611. headlights - 6 uses.
612. anthem - 6 uses.
613. later - 6 uses.
614. prayer - 6 uses.
615. listen - 6 uses.
616. mountaineer - 6 uses.
617. highlands - 6 uses.
618. slowly - 6 uses.
619. dressed - 6 uses.
620. case - 6 uses.
621. blur - 6 uses.
622. sunburn - 6 uses.
623. awestruck - 6 uses.
624. aw - 6 uses.
625. shucks - 6 uses.
626. either - 6 uses.
627. sleepwalker - 6 uses.
628. catch - 6 uses.
629. dads - 6 uses.
630. wishing - 6 uses.
631. longing - 6 uses.
632. everybody - 6 uses.
633. study - 6 uses.
634. oooh - 6 uses.
635. passion - 5 uses.
636. crystal - 5 uses.
637. seas - 5 uses.
638. join - 5 uses.
639. club - 5 uses.
640. satellite - 5 uses.
641. streak - 5 uses.
642. rev - 5 uses.
643. sparkling - 5 uses.
644. million - 5 uses.
645. meant - 5 uses.
646. sick - 5 uses.
647. spirit - 5 uses.
648. galaxy - 5 uses.
649. along - 5 uses.
650. sunset - 5 uses.
651. used - 5 uses.
652. car - 5 uses.
653. basement - 5 uses.
654. truck - 5 uses.
655. bus - 5 uses.
656. family - 5 uses.
657. bedroom - 5 uses.
658. adventure - 5 uses.
659. tight - 5 uses.
660. raise - 5 uses.
661. arrive - 5 uses.
662. rescue - 5 uses.
663. endless - 5 uses.
664. skyline - 5 uses.
665. lines - 5 uses.
666. rose - 5 uses.
667. colors - 5 uses.
668. thread - 5 uses.
669. recall - 5 uses.
670. stir - 5 uses.
671. burst - 5 uses.
672. wrap - 5 uses.
673. humbug - 5 uses.
674. scene - 5 uses.
675. emergency - 5 uses.
676. filled - 5 uses.
677. taught - 5 uses.
678. stormy - 5 uses.
679. whisper - 5 uses.
680. feathers - 5 uses.
681. trip - 5 uses.
682. drove - 5 uses.
683. name - 5 uses.
684. embers - 5 uses.
685. chills - 5 uses.
686. missing - 5 uses.
687. built - 5 uses.
688. roam - 5 uses.
689. state - 5 uses.
690. comes - 5 uses.
691. cheer - 5 uses.
692. music - 5 uses.
693. final - 5 uses.
694. folks - 5 uses.
695. opened - 5 uses.
696. aloft - 5 uses.
697. stare - 5 uses.
698. appear - 5 uses.
699. watching - 5 uses.
700. date - 5 uses.
701. game - 5 uses.
702. worse - 5 uses.
703. camera - 5 uses.
704. cinematic - 5 uses.
705. stroll - 5 uses.
706. walking - 5 uses.
707. happy - 5 uses.
708. welcome - 5 uses.
709. takes - 5 uses.
710. clearly - 5 uses.
711. chair - 5 uses.
712. lesson - 5 uses.
713. else - 5 uses.
714. sand - 5 uses.
715. bite - 5 uses.
716. hide - 5 uses.
717. talker - 5 uses.
718. build - 5 uses.
719. ha - 5 uses.
720. ice - 5 uses.
721. paint - 5 uses.
722. lungs - 5 uses.
723. pluck - 5 uses.
724. looks - 5 uses.
725. save - 5 uses.
726. whoa - 5 uses.
727. bitter - 5 uses.
728. maybe - 5 uses.
729. tan - 5 uses.
730. faster - 5 uses.
731. tail - 5 uses.
732. showing - 5 uses.
733. tops - 5 uses.
734. blink - 5 uses.
735. holding - 5 uses.
736. someone - 5 uses.
737. lucid - 5 uses.
738. fans - 5 uses.
739. grandstands - 5 uses.
740. teeth - 4 uses.
741. waterfall - 4 uses.
742. concrete - 4 uses.
743. cavern - 4 uses.
744. dog - 4 uses.
745. sink - 4 uses.
746. yacht - 4 uses.
747. swimming - 4 uses.
748. romance - 4 uses.
749. harbor - 4 uses.
750. solar - 4 uses.
751. reason - 4 uses.
752. tiny - 4 uses.
753. flying - 4 uses.
754. park - 4 uses.
755. bullet - 4 uses.
756. shot - 4 uses.
757. chest - 4 uses.
758. couldnt - 4 uses.
759. stranger - 4 uses.
760. heartache - 4 uses.
761. chasing - 4 uses.
762. space - 4 uses.
763. reverie - 4 uses.
764. crowds - 4 uses.
765. counts - 4 uses.
766. almost - 4 uses.
767. firebird - 4 uses.
768. lotsa - 4 uses.
769. different - 4 uses.
770. moved - 4 uses.
771. started - 4 uses.
772. brother - 4 uses.
773. book - 4 uses.
774. begins - 4 uses.
775. say- - 4 uses.
776. upon - 4 uses.
777. precious - 4 uses.
778. lord - 4 uses.
779. high-speed - 4 uses.
780. flowers - 4 uses.
781. gaze - 4 uses.
782. doze - 4 uses.
783. toss - 4 uses.
784. flutters - 4 uses.
785. whispered - 4 uses.
786. toupee - 4 uses.
787. swallow - 4 uses.
788. store - 4 uses.
789. wo-oh-oe - 4 uses.
790. card - 4 uses.
791. garden - 4 uses.
792. bout - 4 uses.
793. sorry - 4 uses.
794. hopes - 4 uses.
795. sense - 4 uses.
796. debris - 4 uses.
797. dawn - 4 uses.
798. dreamy - 4 uses.
799. river - 4 uses.
800. brightly - 4 uses.
801. picked - 4 uses.
802. clinging - 4 uses.
803. low - 4 uses.
804. movie - 4 uses.
805. unaware - 4 uses.
806. climbing - 4 uses.
807. told - 4 uses.
808. amazed - 4 uses.
809. nightmares - 4 uses.
810. downpour - 4 uses.
811. unite - 4 uses.
812. fills - 4 uses.
813. pass - 4 uses.
814. bit - 4 uses.
815. against - 4 uses.
816. imaginations - 4 uses.
817. scared - 4 uses.
818. laugh - 4 uses.
819. thunderstruck - 4 uses.
820. prettiest - 4 uses.
821. leaving - 4 uses.
822. shared - 4 uses.
823. mary - 4 uses.
824. stole - 4 uses.
825. son - 4 uses.
826. sold - 4 uses.
827. begun - 4 uses.
828. slip - 4 uses.
829. sugar - 4 uses.
830. snowflakes - 4 uses.
831. returns - 4 uses.
832. born - 4 uses.
833. someday - 4 uses.
834. answer - 4 uses.
835. destiny - 4 uses.
836. steady - 4 uses.
837. movin - 4 uses.
838. ways - 4 uses.
839. whenever - 4 uses.
840. troubles - 4 uses.
841. between - 4 uses.
842. blush - 4 uses.
843. quiet - 4 uses.
844. soul - 4 uses.
845. charm - 4 uses.
846. steal - 4 uses.
847. ache - 4 uses.
848. count - 4 uses.
849. phone - 4 uses.
850. almighty - 4 uses.
851. divine - 4 uses.
852. near - 4 uses.
853. pick - 4 uses.
854. staring - 4 uses.
855. shiver - 4 uses.
856.  - 4 uses.
857. underground - 4 uses.
858. relax - 4 uses.
859. attack - 4 uses.
860. father - 4 uses.
861. longer - 4 uses.
862. corner - 4 uses.
863. seventh - 4 uses.
864. smooth - 4 uses.
865. mouth - 4 uses.
866. bottle - 4 uses.
867. machine - 4 uses.
868. somebody - 4 uses.
869. sweep - 4 uses.
870. stayed - 4 uses.
871. hurricanes - 4 uses.
872. wearing - 4 uses.
873. thin - 4 uses.
874. survivor - 4 uses.
875. brilliant - 4 uses.
876. small - 4 uses.
877. rains - 4 uses.
878. align - 4 uses.
879. fiji - 4 uses.
880. smiles - 4 uses.
881. beams - 4 uses.
882. secure - 4 uses.
883. song - 4 uses.
884. theyd - 4 uses.
885. jar - 4 uses.
886. noise - 4 uses.
887. starts - 4 uses.
888. vowed - 4 uses.
889. nines - 4 uses.
890. feather - 4 uses.
891. most - 4 uses.
892. weather - 4 uses.
893. despite - 4 uses.
894. beyond - 4 uses.
895. eternity - 4 uses.
896. yes - 4 uses.
897. dissolve - 4 uses.
898. trace - 4 uses.
899. dies - 4 uses.
900. rub - 4 uses.
901. insanity - 4 uses.
902. dreamer - 4 uses.
903. da-da-da-da-da-da-da - 4 uses.
904. uh - 4 uses.
905. sat - 4 uses.
906. princess - 4 uses.
907. short - 4 uses.
908. shoreline - 4 uses.
909. vixen - 4 uses.
910. master - 4 uses.
911. foxy - 4 uses.
912. demise - 4 uses.
913. wired - 4 uses.
914. detonate - 4 uses.
915. james - 4 uses.
916. bond - 4 uses.
917. explosive - 4 uses.
918. dynamite - 4 uses.
919. melt - 4 uses.
920. couch - 4 uses.
921. twilight - 4 uses.
922. swept - 4 uses.
923. perfectly - 4 uses.
924. bear - 4 uses.
925. remain - 4 uses.
926. pursuit - 4 uses.
927. touching - 4 uses.
928. promise - 4 uses.
929. pines - 4 uses.
930. bonfires - 4 uses.
931. flies - 4 uses.
932. lean - 4 uses.
933. send - 4 uses.
934. weep - 4 uses.
935. helping - 4 uses.
936. sang - 4 uses.
937. taylor - 4 uses.
938. wonderstruck - 4 uses.
939. heartstrings - 4 uses.
940. strum - 4 uses.
941. rock - 3 uses.
942. candy - 3 uses.
943. ball - 3 uses.
944. mâché - 3 uses.
945. barracuda - 3 uses.
946. chased - 3 uses.
947. sharks - 3 uses.
948. wade - 3 uses.
949. dinner - 3 uses.
950. paddle - 3 uses.
951. bottom - 3 uses.
952. note - 3 uses.
953. soak - 3 uses.
954. flares - 3 uses.
955. eclipse - 3 uses.
956. footprints - 3 uses.
957. painted - 3 uses.
958. future - 3 uses.
959. followed - 3 uses.
960. checked - 3 uses.
961. hijacked - 3 uses.
962. runaway - 3 uses.
963. speeding - 3 uses.
964. stopping - 3 uses.
965. bike - 3 uses.
966. gray - 3 uses.
967. called - 3 uses.
968. grief - 3 uses.
969. asking - 3 uses.
970. rainbows - 3 uses.
971. mountain - 3 uses.
972. shuttle - 3 uses.
973. explore - 3 uses.
974. crew - 3 uses.
975. lived - 3 uses.
976. journey - 3 uses.
977. strawberry - 3 uses.
978. avalanche - 3 uses.
979. bag - 3 uses.
980. shop - 3 uses.
981. understood - 3 uses.
982. building - 3 uses.
983. windshield - 3 uses.
984. school - 3 uses.
985. okay - 3 uses.
986. kids - 3 uses.
987. photographs - 3 uses.
988. blow - 3 uses.
989. o - 3 uses.
990. books - 3 uses.
991. plans - 3 uses.
992. roads - 3 uses.
993. shape - 3 uses.
994. streets - 3 uses.
995. surround - 3 uses.
996. soft - 3 uses.
997. overhead - 3 uses.
998. clothes - 3 uses.
999. horizon - 3 uses.
1000. heights - 3 uses.
1001. balcony - 3 uses.
1002. memory - 3 uses.
1003. assured - 3 uses.
1004. shopping - 3 uses.
1005. breaking - 3 uses.
1006. shrug - 3 uses.
1007. collision - 3 uses.
1008. vision - 3 uses.
1009. render - 3 uses.
1010. blurry - 3 uses.
1011. image - 3 uses.
1012. wreckage - 3 uses.
1013. roadside - 3 uses.
1014. burns - 3 uses.
1015. buy - 3 uses.
1016. birds-eye - 3 uses.
1017. brighten - 3 uses.
1018. bravery - 3 uses.
1019. bid - 3 uses.
1020. kind - 3 uses.
1021. mean - 3 uses.
1022. fail - 3 uses.
1023. pale - 3 uses.
1024. unseen - 3 uses.
1025. collapse - 3 uses.
1026. tidal - 3 uses.
1027. crying - 3 uses.
1028. nowhere - 3 uses.
1029. hook - 3 uses.
1030. broke - 3 uses.
1031. empty - 3 uses.
1032. slept - 3 uses.
1033. closing - 3 uses.
1034. spark - 3 uses.
1035. match - 3 uses.
1036. climb - 3 uses.
1037. push - 3 uses.
1038. beginning - 3 uses.
1039. spine - 3 uses.
1040. locked - 3 uses.
1041. figure - 3 uses.
1042. engines - 3 uses.
1043. sparks - 3 uses.
1044. ecstasy - 3 uses.
1045. milky - 3 uses.
1046. moving - 3 uses.
1047. glowing - 3 uses.
1048. carefully - 3 uses.
1049. struck - 3 uses.
1050. truth - 3 uses.
1051. hopped - 3 uses.
1052. job - 3 uses.
1053. paradise - 3 uses.
1054. fork - 3 uses.
1055. daughter - 3 uses.
1056. souvenirs - 3 uses.
1057. tin - 3 uses.
1058. worth - 3 uses.
1059. peppermint - 3 uses.
1060. december - 3 uses.
1061. eve - 3 uses.
1062. box - 3 uses.
1063. crawl - 3 uses.
1064. mother - 3 uses.
1065. watched - 3 uses.
1066. since - 3 uses.
1067. share - 3 uses.
1068. tapping - 3 uses.
1069. speak - 3 uses.
1070. hurry - 3 uses.
1071. quit - 3 uses.
1072. worm - 3 uses.
1073. party - 3 uses.
1074. ears - 3 uses.
1075. scenes - 3 uses.
1076. giving - 3 uses.
1077. action - 3 uses.
1078. roll - 3 uses.
1079. dramatic - 3 uses.
1080. twist - 3 uses.
1081. rabbit - 3 uses.
1082. hidden - 3 uses.
1083. loose - 3 uses.
1084. strength - 3 uses.
1085. sorrow - 3 uses.
1086. spirits - 3 uses.
1087. shore - 3 uses.
1088. shirt - 3 uses.
1089. motion - 3 uses.
1090. underwater - 3 uses.
1091. panic - 3 uses.
1092. shed - 3 uses.
1093. dad - 3 uses.
1094. futures - 3 uses.
1095. teardrops - 3 uses.
1096. beat - 3 uses.
1097. beauty - 3 uses.
1098. froze - 3 uses.
1099. nice - 3 uses.
1100. frivolous - 3 uses.
1101. astronauts - 3 uses.
1102. cellar - 3 uses.
1103. flicker - 3 uses.
1104. knees - 3 uses.
1105. guarantee - 3 uses.
1106. instead - 3 uses.
1107. grin - 3 uses.
1108. golf - 3 uses.
1109. mess - 3 uses.
1110. losin - 3 uses.
1111. shell - 3 uses.
1112. drowned - 3 uses.
1113. lone - 3 uses.
1114. forgotten - 3 uses.
1115. deadly - 3 uses.
1116. demands - 3 uses.
1117. chapter - 3 uses.
1118. swinging - 3 uses.
1119. rainbow - 3 uses.
1120. humble - 3 uses.
1121. abode - 3 uses.
1122. spent - 3 uses.
1123. ba-ba - 3 uses.
1124. presents - 3 uses.
1125. ho - 3 uses.
1126. backyard - 3 uses.
1127. guide - 3 uses.
1128. pray - 3 uses.
1129. thunders - 3 uses.
1130. roar - 3 uses.
