Most used words by The Strokes: 
Number of songs scanned: 80
762. watchin - 2 uses.
763. cuts - 2 uses.
764. special - 2 uses.
765. quick - 2 uses.
766. trip - 2 uses.
767. bottom - 2 uses.
768. accept - 2 uses.
769. success - 2 uses.
770. closing - 2 uses.
771. guestlist - 2 uses.
772. pants - 2 uses.
773. tears - 2 uses.
774. animals - 2 uses.
775. fools - 2 uses.
776. debate - 2 uses.
777. move - 2 uses.
778. early - 2 uses.
779. fish - 2 uses.
780. sea - 2 uses.
781. phase - 2 uses.
782. moving - 2 uses.
783. roll - 2 uses.
784. dress - 2 uses.
785. reminded - 2 uses.
786. beside - 2 uses.
787. admired - 2 uses.
788. middle - 2 uses.
789. few - 2 uses.
790. against - 2 uses.
791. number - 2 uses.
792. toxic - 2 uses.
793. gullible - 2 uses.
794. monday - 2 uses.
795. tuesday - 2 uses.
796. weekend - 2 uses.
797. mama - 2 uses.
798. most - 2 uses.
799. ooooh - 2 uses.
800. woman - 2 uses.
801. plane - 2 uses.
802. friendly - 2 uses.
803. whyre - 2 uses.
804. apologize - 2 uses.
805. nose - 2 uses.
806. someones - 2 uses.
807. meaning - 2 uses.
808. ninas - 2 uses.
809. bedroom - 2 uses.
810. ooooooo-ooooo-ooooooh - 2 uses.
811. twenty - 2 uses.
812. sunshine - 2 uses.
813. thousand - 2 uses.
814. fail - 2 uses.
815. sand - 2 uses.
816. 11th - 2 uses.
817. hour - 2 uses.
818. psychedelic - 2 uses.
819. funny - 2 uses.
820. journey - 2 uses.
821. hercules - 2 uses.
822. service - 2 uses.
823. teenage - 2 uses.
824. angst - 2 uses.
825. ages - 2 uses.
826. somethings - 2 uses.
827. followed - 2 uses.
828. detached - 2 uses.
829. uncle - 2 uses.
830. meet - 2 uses.
831. bathroom - 2 uses.
832. mindits - 2 uses.
833. lust - 2 uses.
834. trained - 2 uses.
835. escape - 2 uses.
836. struck - 2 uses.
837. chord - 2 uses.
838. ugly - 2 uses.
839. holding - 2 uses.
840. knife - 2 uses.
841. afterlife - 2 uses.
842. sinking - 2 uses.
843. stone - 2 uses.
844. oar - 2 uses.
845. tide - 2 uses.
846. named - 2 uses.
847. reason - 2 uses.
848. maya - 2 uses.
849. lacking - 2 uses.
850. depth - 2 uses.
851. darlin - 2 uses.
852. heads - 2 uses.
853. working - 2 uses.
854. tables - 2 uses.
855. razorblade - 2 uses.
856. complicated - 2 uses.
857. course - 2 uses.
858. uh-oh - 2 uses.
859. glove - 2 uses.
860. save - 2 uses.
861. pets - 1 use.
862. smiled - 1 use.
863. hateful - 1 use.
864. yup - 1 use.
865. star - 1 use.
866. cussed - 1 use.
867. sunk - 1 use.
868. overjoyed - 1 use.
869. third - 1 use.
870. charm - 1 use.
871. rehearse - 1 use.
872. six - 1 use.
873. scale - 1 use.
874. eight - 1 use.
875. circum - 1 use.
876. events - 1 use.
877. eleven - 1 use.
878. seconds - 1 use.
879. twelve - 1 use.
880. large - 1 use.
881. knowing - 1 use.
882. clear - 1 use.
883. skies - 1 use.
884. sunlight - 1 use.
885. throw - 1 use.
886. endhey - 1 use.
887. news - 1 use.
888. supposed - 1 use.
889. lick - 1 use.
890. psycho - 1 use.
891. displace - 1 use.
892. lifetime - 1 use.
893. bottle - 1 use.
894. send - 1 use.
895. weird - 1 use.
896. false - 1 use.
897. distance - 1 use.
898. switch - 1 use.
899. chorus - 1 use.
900. moonbeam - 1 use.
901. juliet - 1 use.
902. adore - 1 use.
903. diminishing - 1 use.
904. returns - 1 use.
905. bothered - 1 use.
906. cheap - 1 use.
907. wearing - 1 use.
908. meat - 1 use.
909. sealing - 1 use.
910. horses - 1 use.
911. waves - 1 use.
912. platinums - 1 use.
913. playboys - 1 use.
914. blondes - 1 use.
915. porns - 1 use.
916. psychos - 1 use.
917. silent - 1 use.
918. dust - 1 use.
919. rain - 1 use.
920. rust - 1 use.
921. gossip - 1 use.
922. pays - 1 use.
923. homeless - 1 use.
924. saints - 1 use.
925. impress - 1 use.
926. near - 1 use.
927. drinks - 1 use.
928. tempt - 1 use.
929. borrow - 1 use.
930. chords - 1 use.
931. disturb - 1 use.
932. returning - 1 use.
933. compliment - 1 use.
934. resort - 1 use.
935. car - 1 use.
936. keeps - 1 use.
937. trenchcoat - 1 use.
938. later - 1 use.
939. asks - 1 use.
940. surrounded - 1 use.
941. breaking - 1 use.
942. 2 - 1 use.
943. erased - 1 use.
944. bars - 1 use.
945. failing - 1 use.
946. mount - 1 use.
947. unlucky - 1 use.
948. handed - 1 use.
949. cool - 1 use.
950. -hold - 1 use.
951. hating - 1 use.
952. judgmental - 1 use.
953. ghosts - 1 use.
954. birds - 1 use.
955. bring - 1 use.
956. pleasure - 1 use.
957. discipline - 1 use.
958. devotion - 1 use.
959. ring - 1 use.
960. instant - 1 use.
961. gives - 1 use.
962. asked - 1 use.
963. shared - 1 use.
964. fame - 1 use.
965. missed - 1 use.
966. joke - 1 use.
967. nervous - 1 use.
968. knew - 1 use.
969. stable - 1 use.
970. bar - 1 use.
971. window - 1 use.
972. implore - 1 use.
973. noon - 1 use.
974. employ - 1 use.
975. overdue - 1 use.
976. promised - 1 use.
977. saturday - 1 use.
978. slams - 1 use.
979. grows - 1 use.
980. seek - 1 use.
981. enemys - 1 use.
982. fuel - 1 use.
983. jet - 1 use.
984. sworn - 1 use.
985. regret - 1 use.
986. fucked - 1 use.
987. grow - 1 use.
988. given - 1 use.
989. tendencies - 1 use.
990. timing - 1 use.
991. sucks - 1 use.
992. overboard - 1 use.
993. insured - 1 use.
994. paint - 1 use.
995. picture - 1 use.
996. babys - 1 use.
997. swan - 1 use.
998. swimming - 1 use.
999. resonate - 1 use.
1000. automatic - 1 use.
1001. evil - 1 use.
1002. transition - 1 use.
1003. aeroplane - 1 use.
1004. scramble - 1 use.
1005. click - 1 use.
1006. sophisticated - 1 use.
1007. complaining - 1 use.
1008. over-educated - 1 use.
1009. crucify - 1 use.
1010. shame - 1 use.
1011. attention - 1 use.
1012. excuses - 1 use.
1013. informations - 1 use.
1014. everywhere - 1 use.
1015. stockholders - 1 use.
1016. seemed - 1 use.
1017. sleepy - 1 use.
1018. fixing - 1 use.
1019. fucked-up - 1 use.
1020. sinister - 1 use.
1021. daughter - 1 use.
1022. sunday - 1 use.
1023. hole - 1 use.
1024. suit - 1 use.
1025. bringing - 1 use.
1026. head— - 1 use.
1027. jail - 1 use.
1028. stepping - 1 use.
1029. profiting - 1 use.
1030. victim - 1 use.
1031. wanting - 1 use.
1032. trick - 1 use.
1033. chicago - 1 use.
1034. geography - 1 use.
1035. yeahhh - 1 use.
1036. defying - 1 use.
1037. western - 1 use.
1038. logic - 1 use.
1039. classic - 1 use.
1040. sleeping - 1 use.
1041. wind - 1 use.
1042. blows - 1 use.
1043. accidents - 1 use.
1044. planned - 1 use.
1045. goodbyes - 1 use.
1046. spend - 1 use.
1047. wise - 1 use.
1048. posters - 1 use.
1049. band - 1 use.
1050. tear - 1 use.
1051. japan - 1 use.
1052. scuba-dancing - 1 use.
1053. touchdown - 1 use.
1054. bore - 1 use.
1055. race - 1 use.
1056. until - 1 use.
1057. cheats - 1 use.
1058. clone - 1 use.
1059. month - 1 use.
1060. leaves - 1 use.
1061. outrageous - 1 use.
1062. answer - 1 use.
1063. brought - 1 use.
1064. loving - 1 use.
1065. prayer - 1 use.
1066. troublesome - 1 use.
1067. worried - 1 use.
1068. hurried - 1 use.
1069. impossible - 1 use.
1070. walked - 1 use.
1071. fell - 1 use.
1072. track - 1 use.
1073. slip - 1 use.
1074. whack - 1 use.
1075. nightmare - 1 use.
1076. joining - 1 use.
1077. army - 1 use.
1078. phones - 1 use.
1079. puppet - 1 use.
1080. string - 1 use.
1081. jump - 1 use.
1082. vest - 1 use.
1083. sacrifice - 1 use.
1084. odds - 1 use.
1085. yelling - 1 use.
1086. lisa - 1 use.
1087. dropping - 1 use.
1088. knees - 1 use.
1089. justified - 1 use.
1090. alive - 1 use.
1091. suck - 1 use.
1092. fleeting - 1 use.
1093. unorthodox - 1 use.
1094. invited - 1 use.
1095. stewardess - 1 use.
1096. heres - 1 use.
1097. decides - 1 use.
1098. claims - 1 use.
1099. finds - 1 use.
1100. truths - 1 use.
1101. crawl - 1 use.
1102. travel - 1 use.
1103. grudges - 1 use.
1104. slowly - 1 use.
1105. messed - 1 use.
1106. “why - 1 use.
1107. here” - 1 use.
1108. swiftly - 1 use.
1109. bye - 1 use.
1110. adding - 1 use.
1111. began - 1 use.
1112. abide - 1 use.
1113. speak - 1 use.
1114. talent - 1 use.
1115. wiped - 1 use.
1116. listened - 1 use.
1117. worrying - 1 use.
1118. finals - 1 use.
1119. shed - 1 use.
1120. kitchen - 1 use.
1121. ps - 1 use.
1122. circling - 1 use.
1123. space - 1 use.
1124. accuse - 1 use.
1125. ticking - 1 use.
1126. bombs - 1 use.
1127. won - 1 use.
1128. government - 1 use.
1129. dumb - 1 use.
1130. 3 - 1 use.
1131. spite - 1 use.
1132. doling - 1 use.
1133. thrown - 1 use.
1134. arrest - 1 use.
1135. teachers - 1 use.
1136. arriving - 1 use.
1137. redefining - 1 use.
1138. perceive - 1 use.
1139. arrival - 1 use.
1140. teach - 1 use.
1141. lesson - 1 use.
1142. already - 1 use.
1143. burn - 1 use.
1144. eating - 1 use.
1145. mistrust - 1 use.
1146. concert - 1 use.
1147. fought - 1 use.
1148. excited - 1 use.
1149. squirrel - 1 use.
1150. chopped - 1 use.
1151. fur - 1 use.
1152. rough - 1 use.
