Most used words by Kacey Musgraves: 
Number of songs scanned: 102
470. whats - 5 uses.
471. wanted - 5 uses.
472. between - 5 uses.
473. tomorrow - 5 uses.
474. hang - 5 uses.
475. save - 5 uses.
476. darkness - 5 uses.
477. almost - 5 uses.
478. strange - 5 uses.
479. happen - 5 uses.
480. sitting - 5 uses.
481. drove - 5 uses.
482. memphis - 5 uses.
483. singing - 5 uses.
484. woo - 5 uses.
485. nose - 5 uses.
486. laugh - 5 uses.
487. ones - 5 uses.
488. called - 5 uses.
489. myself - 5 uses.
490. wed - 5 uses.
491. twenty - 5 uses.
492. lines - 5 uses.
493. livin - 5 uses.
494. hometown - 5 uses.
495. cost - 5 uses.
496. yet - 5 uses.
497. wow - 5 uses.
498. nine - 5 uses.
499. remember - 5 uses.
500. butterflies - 5 uses.
501. church - 5 uses.
502. theyll - 5 uses.
503. three - 5 uses.
504. gifts - 5 uses.
505. appreciate - 5 uses.
506. quit - 5 uses.
507. queen - 5 uses.
508. ought - 5 uses.
509. both - 5 uses.
510. swear - 5 uses.
511. everythings - 5 uses.
512. darlin - 5 uses.
513. you’re - 5 uses.
514. cool - 5 uses.
515. sings - 5 uses.
516. wild - 5 uses.
517. living - 5 uses.
518. canto - 5 uses.
519. prospero - 5 uses.
520. año - 5 uses.
521. felicidad - 5 uses.
522. nothin - 5 uses.
523. girls - 5 uses.
524. noise - 5 uses.
525. bit - 5 uses.
526. nana - 5 uses.
527. seem - 5 uses.
528. rogers - 5 uses.
529. rather - 5 uses.
530. fake - 5 uses.
531. shake - 5 uses.
532. across - 5 uses.
533. goodnight - 5 uses.
534. warm - 5 uses.
535. slowly - 5 uses.
536. goodbye-ing - 5 uses.
537. forget - 5 uses.
538. easier - 5 uses.
539. wreck - 5 uses.
540. bottom - 4 uses.
541. cloudy - 4 uses.
542. dance - 4 uses.
543. scared - 4 uses.
544. past - 4 uses.
545. whose - 4 uses.
546. exactly - 4 uses.
547. older - 4 uses.
548. heaven - 4 uses.
549. care - 4 uses.
550. memory - 4 uses.
551. deep - 4 uses.
552. nobody - 4 uses.
553. trash - 4 uses.
554. once - 4 uses.
555. mad - 4 uses.
556. pull - 4 uses.
557. empty - 4 uses.
558. isnt - 4 uses.
559. daddy - 4 uses.
560. different - 4 uses.
561. ways - 4 uses.
562. pain - 4 uses.
563. wrap - 4 uses.
564. presents - 4 uses.
565. santa - 4 uses.
566. throw - 4 uses.
567. caught - 4 uses.
568. supposed - 4 uses.
569. nights - 4 uses.
570. instead - 4 uses.
571. couple - 4 uses.
572. damn - 4 uses.
573. rockin - 4 uses.
574. later - 4 uses.
575. halls - 4 uses.
576. glow - 4 uses.
577. hee - 4 uses.
578. perfect - 4 uses.
579. single - 4 uses.
580. sister - 4 uses.
581. gotten - 4 uses.
582. hand - 4 uses.
583. meet - 4 uses.
584. bet - 4 uses.
585. dime - 4 uses.
586. because - 4 uses.
587. mall - 4 uses.
588. bye - 4 uses.
589. holding - 4 uses.
590. stealing - 4 uses.
591. crown - 4 uses.
592. cloud - 4 uses.
593. color - 4 uses.
594. move - 4 uses.
595. deal - 4 uses.
596. fact - 4 uses.
597. treated - 4 uses.
598. hurry - 4 uses.
599. plane - 4 uses.
600. broke - 4 uses.
601. pick - 4 uses.
602. married - 4 uses.
603. cryin - 4 uses.
604. kay - 4 uses.
605. honestly - 4 uses.
606. job - 4 uses.
607. paid - 4 uses.
608. parking - 4 uses.
609. sense - 4 uses.
610. wake - 4 uses.
611. peace - 4 uses.
612. waiting - 4 uses.
613. rainbow - 4 uses.
614. asked - 4 uses.
615. seems - 4 uses.
616. person - 4 uses.
617. must - 4 uses.
618. paper - 4 uses.
619. hearing - 4 uses.
620. stairs - 4 uses.
621. hole - 4 uses.
622. bird - 4 uses.
623. watch - 4 uses.
624. neighbors - 4 uses.
625. husband - 4 uses.
626. breadwinner - 4 uses.
627. hungry - 4 uses.
628. bigger - 4 uses.
629. running - 4 uses.
630. ocean - 4 uses.
631. places - 4 uses.
632. melody - 4 uses.
633. shoes - 4 uses.
634. forgotten - 4 uses.
635. left - 4 uses.
636. hippo - 4 uses.
637. cuando - 4 uses.
638. black - 4 uses.
639. percent - 4 uses.
640. joint - 4 uses.
641. happiness - 4 uses.
642. miserable - 4 uses.
643. company - 4 uses.
644. snacks - 4 uses.
645. smile - 4 uses.
646. gift - 4 uses.
647. decorate - 4 uses.
648. outside - 4 uses.
649. counting - 4 uses.
650. falling - 4 uses.
651. shot - 4 uses.
652. count - 4 uses.
653. busy - 4 uses.
654. built - 4 uses.
655. harder - 4 uses.
656. nobodys - 4 uses.
657. quite - 4 uses.
658. lining - 3 uses.
659. bottle - 3 uses.
660. keeps - 3 uses.
661. wear - 3 uses.
662. leaf - 3 uses.
663. ring - 3 uses.
664. early - 3 uses.
665. oclock - 3 uses.
666. chance - 3 uses.
667. question - 3 uses.
668. gettin - 3 uses.
669. meets - 3 uses.
670. clear - 3 uses.
671. cookies - 3 uses.
672. course - 3 uses.
673. lean - 3 uses.
674. troubles - 3 uses.
675. words - 3 uses.
676. door - 3 uses.
677. given - 3 uses.
678. despite - 3 uses.
679. known - 3 uses.
680. weight - 3 uses.
681. shoulders - 3 uses.
682. slipping - 3 uses.
683. leavin - 3 uses.
684. comin - 3 uses.
685. plan - 3 uses.
686. ahead - 3 uses.
687. dancing - 3 uses.
688. red-nosed - 3 uses.
689. shiny - 3 uses.
690. games - 3 uses.
691. history - 3 uses.
692. dream - 3 uses.
693. took - 3 uses.
694. gave - 3 uses.
695. burned - 3 uses.
696. blame - 3 uses.
697. angels - 3 uses.
698. ah - 3 uses.
699. tuesday - 3 uses.
700. wednesday - 3 uses.
701. lived - 3 uses.
702. stone - 3 uses.
703. wide - 3 uses.
704. test - 3 uses.
705. jump - 3 uses.
706. toughen - 3 uses.
707. outspoken - 3 uses.
708. preachin - 3 uses.
709. reachin - 3 uses.
710. point - 3 uses.
711. kills - 3 uses.
712. hall - 3 uses.
713. cowgirl - 3 uses.
714. surprise - 3 uses.
715. ornament - 3 uses.
716. anywhere - 3 uses.
717. lifting - 3 uses.
718. untangled - 3 uses.
719. strings - 3 uses.
720. wings - 3 uses.
721. tied - 3 uses.
722. hmm - 3 uses.
723. lasso - 3 uses.
724. human - 3 uses.
725. superman - 3 uses.
726. lovin - 3 uses.
727. summer - 3 uses.
728. toys - 3 uses.
729. hardly - 3 uses.
730. drink - 3 uses.
731. wash - 3 uses.
732. fancy - 3 uses.
733. screwed - 3 uses.
734. wire - 3 uses.
735. wore - 3 uses.
736. pants - 3 uses.
737. theyd - 3 uses.
738. sell - 3 uses.
739. stories - 3 uses.
740. clothes - 3 uses.
741. eat - 3 uses.
742. yo - 3 uses.
743. meant - 3 uses.
744. written - 3 uses.
745. hero - 3 uses.
746. number - 3 uses.
747. attraction - 3 uses.
748. supermarket - 3 uses.
749. wheels - 3 uses.
750. grocery - 3 uses.
751. tells - 3 uses.
752. jokes - 3 uses.
753. shelf - 3 uses.
754. window - 3 uses.
755. sayin - 3 uses.
756. silverado - 3 uses.
757. sunsets - 3 uses.
758. fade - 3 uses.
759. closing - 3 uses.
760. gate - 3 uses.
761. pause - 3 uses.
762. skip - 3 uses.
763. headset - 3 uses.
764. kick - 3 uses.
765. insane - 3 uses.
766. grown - 3 uses.
767. sucks - 3 uses.
768. hit - 3 uses.
769. breathe - 3 uses.
770. opened - 3 uses.
771. stuck - 3 uses.
772. umbrella - 3 uses.
773. least - 3 uses.
774. anybody - 3 uses.
775. closer - 3 uses.
776. hoping - 3 uses.
777. such - 3 uses.
778. ran - 3 uses.
779. wood - 3 uses.
780. warping - 3 uses.
781. distorting - 3 uses.
782. burnin - 3 uses.
783. parts - 3 uses.
784. wrapped - 3 uses.
785. seeing - 3 uses.
786. mom - 3 uses.
787. takes - 3 uses.
788. cents - 3 uses.
789. we’re - 3 uses.
790. play - 3 uses.
791. telling - 3 uses.
792. shimmer - 3 uses.
793. insecure - 3 uses.
794. wouldve - 3 uses.
795. mile - 3 uses.
796. concrete - 3 uses.
797. blooming - 3 uses.
798. shadows - 3 uses.
799. nowhere - 3 uses.
800. favors - 3 uses.
801. anyway - 3 uses.
802. musgraves - 3 uses.
803. hippopotamuses - 3 uses.
804. cigars - 3 uses.
805. handshakes - 3 uses.
806. gear - 3 uses.
807. machine - 3 uses.
808. en - 3 uses.
809. su - 3 uses.
810. mi - 3 uses.
811. miro - 3 uses.
812. wonderful - 3 uses.
813. listen - 3 uses.
814. free - 3 uses.
815. cut - 3 uses.
816. worse - 3 uses.
817. doors - 3 uses.
818. narrow - 3 uses.
819. afraid - 3 uses.
820. book - 3 uses.
821. shut - 3 uses.
822. kissed - 3 uses.
823. lady - 3 uses.
824. lined - 3 uses.
825. aim - 3 uses.
826. half - 3 uses.
827. glittery - 3 uses.
828. hitch - 3 uses.
829. wagon - 3 uses.
830. draggin - 3 uses.
831. signs - 3 uses.
832. putting - 3 uses.
833. ourselves - 3 uses.
834. fixed - 3 uses.
835. tired - 3 uses.
836. changed - 3 uses.
837. remains - 3 uses.
838. wishes - 3 uses.
839. breath - 3 uses.
840. weather - 3 uses.
841. someday - 3 uses.
842. buy - 3 uses.
843. tokyo - 3 uses.
844. wasnt - 3 uses.
845. jealous - 3 uses.
846. soft - 3 uses.
847. slows - 3 uses.
848. listening - 3 uses.
849. pageant - 3 uses.
850. material - 3 uses.
851. swimsuit - 3 uses.
852. stage - 3 uses.
853. ms - 3 uses.
854. congenial - 3 uses.
855. awake - 3 uses.
856. sheep - 3 uses.
857. remake - 3 uses.
858. whispers - 3 uses.
859. list - 3 uses.
860. hoe - 3 uses.
861. raise - 3 uses.
862. babies - 3 uses.
863. daisies - 3 uses.
864. mend - 3 uses.
865. mountain - 3 uses.
866. tricks - 3 uses.
867. contrary - 3 uses.
868. dust - 3 uses.
869. settle - 3 uses.
870. aw - 3 uses.
871. towns - 3 uses.
872. cousin - 3 uses.
873. daughter - 3 uses.
874. brother - 3 uses.
875. woke - 2 uses.
876. pennies - 2 uses.
877. lightning - 2 uses.
878. turning - 2 uses.
879. ripped - 2 uses.
880. dirt - 2 uses.
881. honey - 2 uses.
882. suppose - 2 uses.
883. chose - 2 uses.
884. thousand - 2 uses.
885. invitations - 2 uses.
886. receive - 2 uses.
887. case - 2 uses.
888. jackpot - 2 uses.
889. advance - 2 uses.
890. quebe - 2 uses.
891. cash - 2 uses.
892. grab - 2 uses.
893. north - 2 uses.
894. sea - 2 uses.
895. safe - 2 uses.
896. fear - 2 uses.
897. crossed - 2 uses.
898. hi - 2 uses.
899. nanas - 2 uses.
900. air - 2 uses.
901. brand - 2 uses.
902. catching - 2 uses.
903. miles - 2 uses.
904. olden - 2 uses.
905. yore - 2 uses.
906. near - 2 uses.
907. fates - 2 uses.
908. allow - 2 uses.
909. shining - 2 uses.
910. upon - 2 uses.
911. highest - 2 uses.
912. bough - 2 uses.
913. scene - 2 uses.
914. beside - 2 uses.
915. analyzing - 2 uses.
916. learned - 2 uses.
917. grew - 2 uses.
918. sticks - 2 uses.
919. clouds - 2 uses.
920. freak - 2 uses.
921. music - 2 uses.
922. colors - 2 uses.
923. special - 2 uses.
924. finding - 2 uses.
925. luckenbach - 2 uses.
926. waikiki - 2 uses.
927. stressful - 2 uses.
928. paradise - 2 uses.
929. puttin - 2 uses.
930. bother - 2 uses.
931. write - 2 uses.
932. sentimental - 2 uses.
933. voices - 2 uses.
934. jolly - 2 uses.
935. deck - 2 uses.
936. boughs - 2 uses.
937. holly - 2 uses.
938. everyones - 2 uses.
939. merrily - 2 uses.
940. fashioned - 2 uses.
941. neon - 2 uses.
942. famous - 2 uses.
943. saw - 2 uses.
944. join - 2 uses.
945. foggy - 2 uses.
946. guide - 2 uses.
947. sleigh - 2 uses.
948. loved - 2 uses.
949. shouted - 2 uses.
950. glee - 2 uses.
951. seams - 2 uses.
952. yesterday - 2 uses.
953. working - 2 uses.
954. friday - 2 uses.
955. doin - 2 uses.
956. plenty - 2 uses.
957. further - 2 uses.
958. classic - 2 uses.
959. story - 2 uses.
960. buzz - 2 uses.
961. thinks - 2 uses.
962. cooler - 2 uses.
963. picture - 2 uses.
964. hotel - 2 uses.
965. slept - 2 uses.
966. drank - 2 uses.
967. wine - 2 uses.
968. fell - 2 uses.
969. park - 2 uses.
970. moment - 2 uses.
971. bedroom - 2 uses.
972. bathroom - 2 uses.
973. rolled - 2 uses.
974. shopping - 2 uses.
975. sees - 2 uses.
976. dan - 2 uses.
977. funny - 2 uses.
978. corporate - 2 uses.
979. staying - 2 uses.
980. hiding - 2 uses.
981. doubt - 2 uses.
982. brought - 2 uses.
983. eye - 2 uses.
984. strong - 2 uses.
985. heavy - 2 uses.
986. movies - 2 uses.
987. healing - 2 uses.
988. lied - 2 uses.
989. loops - 2 uses.
990. loop - 2 uses.
991. hula-hoop - 2 uses.
992. beer - 2 uses.
993. prison - 2 uses.
994. chimneys - 2 uses.
995. kidneys - 2 uses.
996. handy - 2 uses.
997. divorced - 2 uses.
998. buried - 2 uses.
999. money - 2 uses.
1000. though - 2 uses.
1001. cigarettes - 2 uses.
1002. promises - 2 uses.
1003. sleepin - 2 uses.
1004. greener - 2 uses.
1005. rose - 2 uses.
1006. duet - 2 uses.
1007. duets - 2 uses.
1008. leon - 2 uses.
1009. rushing - 2 uses.
1010. wreath - 2 uses.
1011. decked - 2 uses.
1012. therell - 2 uses.
1013. sippin - 2 uses.
1014. champagne - 2 uses.
1015. typed - 2 uses.
1016. cadillac - 2 uses.
1017. wired - 2 uses.
1018. rhinestones - 2 uses.
1019. spokes - 2 uses.
1020. credit - 2 uses.
1021. barber - 2 uses.
1022. heard - 2 uses.
1023. while - 2 uses.
1024. werent - 2 uses.
1025. rush - 2 uses.
1026. lip - 2 uses.
1027. gloss - 2 uses.
1028. tie - 2 uses.
1029. boat - 2 uses.
1030. coat - 2 uses.
1031. memories - 2 uses.
1032. spent - 2 uses.
1033. looks - 2 uses.
1034. taste - 2 uses.
1035. nervous - 2 uses.
1036. turns - 2 uses.
1037. smilin - 2 uses.
1038. gray - 2 uses.
1039. nat - 2 uses.
1040. king - 2 uses.
1041. cole - 2 uses.
1042. tinsel - 2 uses.
1043. twinkle - 2 uses.
1044. snowy - 2 uses.
1045. dad - 2 uses.
1046. grayer - 2 uses.
1047. surprised - 2 uses.
1048. fiddle - 2 uses.
1049. blows - 2 uses.
1050. salt - 2 uses.
1051. sugar - 2 uses.
1052. watching - 2 uses.
1053. i’ve - 2 uses.
1054. it’s - 2 uses.
1055. traded - 2 uses.
1056. don’t - 2 uses.
1057. street - 2 uses.
1058. bitch - 2 uses.
1059. rest - 2 uses.
1060. likes - 2 uses.
1061. lips - 2 uses.
1062. dumb - 2 uses.
1063. along - 2 uses.
1064. camera - 2 uses.
1065. trip - 2 uses.
1066. shouldnt - 2 uses.
1067. chronological - 2 uses.
1068. order - 2 uses.
1069. torture - 2 uses.
1070. scroll - 2 uses.
1071. delete - 2 uses.
1072. erase - 2 uses.
1073. zooey - 2 uses.
1074. deschanel - 2 uses.
1075. gleams - 2 uses.
1076. lana - 2 uses.
1077. rey - 2 uses.
1078. creeping - 2 uses.
1079. joy - 2 uses.
1080. crocodiles - 2 uses.
1081. validate - 2 uses.
1082. dio - 2 uses.
1083. dos - 2 uses.
1084. los - 2 uses.
1085. distingo - 2 uses.
1086. fondo - 2 uses.
1087. las - 2 uses.
1088. tan - 2 uses.
1089. con - 2 uses.
1090. tu - 2 uses.
1091. es - 2 uses.
1092. mercedes - 2 uses.
1093. driveway - 2 uses.
1094. ticket - 2 uses.
1095. vacation - 2 uses.
1096. ladies - 2 uses.
1097. salon - 2 uses.
1098. brag - 2 uses.
1099. drippin - 2 uses.
1100. bobbles - 2 uses.
1101. trinkets - 2 uses.
1102. whatnots - 2 uses.
1103. means - 2 uses.
1104. girlfriend - 2 uses.
1105. stones - 2 uses.
1106. suns - 2 uses.
1107. sail - 2 uses.
1108. liven - 2 uses.
1109. misery - 2 uses.
1110. marriage - 2 uses.
1111. damned - 2 uses.
1112. faded - 2 uses.
1113. evening - 2 uses.
1114. anyone - 2 uses.
1115. certain - 2 uses.
1116. bless - 2 uses.
1117. returning - 2 uses.
1118. screens - 2 uses.
1119. comic - 2 uses.
1120. characters - 2 uses.
1121. evergreen - 2 uses.
1122. heroes - 2 uses.
1123. sequin - 2 uses.
1124. plains - 2 uses.
1125. roundups - 2 uses.
1126. rustlers - 2 uses.
1127. range - 2 uses.
1128. chair - 2 uses.
1129. sunshine - 2 uses.
1130. fistful - 2 uses.
1131. clovers - 2 uses.
