Most used words by The Band Camino: 
Number of songs scanned: 39
386. tears - 3 uses.
387. happier - 3 uses.
388. cooped - 3 uses.
389. ride - 3 uses.
390. pick - 3 uses.
391. standing - 3 uses.
392. street - 3 uses.
393. rebound - 3 uses.
394. feelin - 3 uses.
395. re-run - 3 uses.
396. played - 3 uses.
397. until - 3 uses.
398. people - 3 uses.
399. chemical - 3 uses.
400. montreal - 3 uses.
401. noise - 3 uses.
402. house - 3 uses.
403. dark - 3 uses.
404. mean - 3 uses.
405. already - 3 uses.
406. seen - 3 uses.
407. holding - 3 uses.
408. escape - 3 uses.
409. moving - 3 uses.
410. wear - 3 uses.
411. sleeve - 3 uses.
412. harder - 3 uses.
413. breathe - 3 uses.
414. hurting - 3 uses.
415. arms - 3 uses.
416. sat - 3 uses.
417. slept - 3 uses.
418. best - 3 uses.
419. friend - 3 uses.
420. hated - 3 uses.
421. band - 3 uses.
422. misery - 3 uses.
423. must - 3 uses.
424. honesty - 2 uses.
425. own - 2 uses.
426. chance - 2 uses.
427. yesterday - 2 uses.
428. point - 2 uses.
429. end - 2 uses.
430. shades - 2 uses.
431. ocean - 2 uses.
432. farther - 2 uses.
433. obsession - 2 uses.
434. hell - 2 uses.
435. girl - 2 uses.
436. green - 2 uses.
437. messing - 2 uses.
438. red - 2 uses.
439. anytime - 2 uses.
440. fun - 2 uses.
441. awhile - 2 uses.
442. common - 2 uses.
443. kiss - 2 uses.
444. loved - 2 uses.
445. weighing - 2 uses.
446. collection - 2 uses.
447. searching - 2 uses.
448. lots - 2 uses.
449. changing - 2 uses.
450. person - 2 uses.
451. reason - 2 uses.
452. means - 2 uses.
453. loser - 2 uses.
454. letting - 2 uses.
455. tension - 2 uses.
456. itd - 2 uses.
457. lay - 2 uses.
458. wake - 2 uses.
459. stake - 2 uses.
460. bend - 2 uses.
461. somewhere - 2 uses.
462. older - 2 uses.
463. emotions - 2 uses.
464. psycho - 2 uses.
465. staring - 2 uses.
466. ceiling - 2 uses.
467. songs - 2 uses.
468. admit - 2 uses.
469. stubborn - 2 uses.
470. brother - 2 uses.
471. run - 2 uses.
472. deep - 2 uses.
473. havent - 2 uses.
474. pay - 2 uses.
475. blind - 2 uses.
476. forgot - 2 uses.
477. asked - 2 uses.
478. heard - 2 uses.
479. plan - 2 uses.
480. lines - 2 uses.
481. fought - 2 uses.
482. dragging - 2 uses.
483. musics - 2 uses.
484. loud - 2 uses.
485. stood - 2 uses.
486. watch - 2 uses.
487. forget - 2 uses.
488. bangin - 2 uses.
489. screamin - 2 uses.
490. sit - 2 uses.
491. easy - 2 uses.
492. shouldnt - 2 uses.
493. stupid - 2 uses.
494. learn - 2 uses.
495. tattoos - 2 uses.
496. smoke - 2 uses.
497. attention - 2 uses.
498. begging - 2 uses.
499. cab - 2 uses.
500. stab - 2 uses.
501. guided - 2 uses.
502. dim - 2 uses.
503. headlight - 2 uses.
504. work - 2 uses.
505. pays - 2 uses.
506. barely - 2 uses.
507. holed - 2 uses.
508. basement - 2 uses.
509. expectations - 2 uses.
510. test - 2 uses.
511. patience - 2 uses.
512. listen - 2 uses.
513. bands - 2 uses.
514. guy - 2 uses.
515. leave - 2 uses.
516. anonymous - 2 uses.
517. walking - 2 uses.
518. angel - 2 uses.
519. dukes - 2 uses.
520. main - 2 uses.
521. yours - 2 uses.
522. having - 2 uses.
523. finish - 2 uses.
524. ended - 2 uses.
525. move - 2 uses.
526. truth - 2 uses.
527. months - 2 uses.
528. numb - 2 uses.
529. happy - 2 uses.
530. color - 2 uses.
531. yellow - 2 uses.
532. honestly - 2 uses.
533. believes - 2 uses.
534. beginning - 2 uses.
535. yet - 2 uses.
536. online - 2 uses.
537. damn - 2 uses.
538. ourselves - 2 uses.
539. midnight - 2 uses.
540. chances - 1 use.
541. bother - 1 use.
542. raised - 1 use.
543. talked - 1 use.
544. turns - 1 use.
545. wondered - 1 use.
546. clear - 1 use.
547. twenty-five - 1 use.
548. years - 1 use.
549. late - 1 use.
550. party - 1 use.
551. sayin - 1 use.
552. static - 1 use.
553. born - 1 use.
554. dyin - 1 use.
555. stopped - 1 use.
556. magic - 1 use.
557. automatic - 1 use.
558. straight - 1 use.
559. go-to - 1 use.
560. outfit - 1 use.
561. hesitate - 1 use.
562. candle - 1 use.
563. cut - 1 use.
564. open - 1 use.
565. colorblind - 1 use.
566. higher - 1 use.
567. climb - 1 use.
568. loss - 1 use.
569. worth - 1 use.
570. remind - 1 use.
571. pretended - 1 use.
572. liar - 1 use.
573. crossed - 1 use.
574. true - 1 use.
575. steps - 1 use.
576. forward - 1 use.
577. step - 1 use.
578. attack - 1 use.
579. falls - 1 use.
580. distance - 1 use.
581. blurry - 1 use.
582. become - 1 use.
583. stranger - 1 use.
584. known - 1 use.
585. conversations - 1 use.
586. melodies - 1 use.
587. freaking - 1 use.
588. woe - 1 use.
589. bullshit - 1 use.
590. keeping - 1 use.
591. flaunt - 1 use.
592. tryna - 1 use.
593. comes - 1 use.
594. impossible - 1 use.
595. happiness - 1 use.
596. abuser - 1 use.
597. smiling - 1 use.
598. uphill - 1 use.
599. downhill - 1 use.
600. across - 1 use.
601. mention - 1 use.
602. drive - 1 use.
603. obvious - 1 use.
604. 245am - 1 use.
605. moved - 1 use.
606. deliverance - 1 use.
607. blatant - 1 use.
608. misconceptions - 1 use.
609. overall - 1 use.
610. perception - 1 use.
611. certain - 1 use.
612. exist - 1 use.
613. imagination - 1 use.
614. intrinsic - 1 use.
615. younger - 1 use.
616. worthless - 1 use.
617. affection - 1 use.
618. memories - 1 use.
619. confessions - 1 use.
620. coping - 1 use.
621. spill - 1 use.
622. pacing - 1 use.
623. pages - 1 use.
624. journal - 1 use.
625. writing - 1 use.
626. regret - 1 use.
627. kind - 1 use.
628. stuff - 1 use.
629. selfish - 1 use.
630. terrible - 1 use.
631. big - 1 use.
632. pray - 1 use.
633. proud - 1 use.
634. mess - 1 use.
635. light - 1 use.
636. smiled - 1 use.
637. burned - 1 use.
638. went - 1 use.
639. werent - 1 use.
640. twenty-three - 1 use.
641. teach - 1 use.
642. waver - 1 use.
643. confidence - 1 use.
644. traded - 1 use.
645. soul - 1 use.
646. carmex - 1 use.
647. pass - 1 use.
648. thank - 1 use.
649. hurt - 1 use.
650. versus - 1 use.
651. hit - 1 use.
652. arent - 1 use.
653. deserve - 1 use.
654. quit - 1 use.
655. acting - 1 use.
656. cried - 1 use.
657. valentines - 1 use.
658. self - 1 use.
659. eight - 1 use.
660. fifteen - 1 use.
661. unhappy - 1 use.
662. figure - 1 use.
663. apologize - 1 use.
664. watched - 1 use.
665. habit - 1 use.
666. racket - 1 use.
667. shoulda - 1 use.
668. hadnt - 1 use.
669. denim - 1 use.
670. jacket - 1 use.
671. madonna - 1 use.
672. graphic - 1 use.
673. pout - 1 use.
674. layin - 1 use.
675. couch - 1 use.
676. pack - 1 use.
677. doin - 1 use.
678. doubt - 1 use.
679. ahead - 1 use.
680. alive - 1 use.
681. ninety-five - 1 use.
682. taught - 1 use.
683. cannot - 1 use.
684. chin - 1 use.
685. depends - 1 use.
686. pencil - 1 use.
687. stone - 1 use.
688. fore - 1 use.
689. runs - 1 use.
690. leavin - 1 use.
691. those - 1 use.
692. drinkin - 1 use.
693. suck - 1 use.
694. bein - 1 use.
695. reasons - 1 use.
696. broke - 1 use.
697. string - 1 use.
698. awesome - 1 use.
699. dreams - 1 use.
700. monsters - 1 use.
701. warn - 1 use.
702. spent - 1 use.
703. because - 1 use.
704. liked - 1 use.
705. mama - 1 use.
706. treats - 1 use.
707. needs - 1 use.
708. cigarettes - 1 use.
709. wednesday - 1 use.
710. smoking - 1 use.
711. history - 1 use.
712. push - 1 use.
713. pull - 1 use.
714. direction - 1 use.
715. waking - 1 use.
716. apartment - 1 use.
717. road - 1 use.
718. thousand - 1 use.
719. promises - 1 use.
720. naked - 1 use.
721. driving - 1 use.
722. blinded - 1 use.
723. closed - 1 use.
724. walkin - 1 use.
725. blindfold - 1 use.
726. wastin - 1 use.
727. precious - 1 use.
728. breaking - 1 use.
729. rules - 1 use.
730. showed - 1 use.
731. fixture - 1 use.
732. handed - 1 use.
733. brain - 1 use.
734. wrote - 1 use.
735. math - 1 use.
736. blare - 1 use.
737. stealing - 1 use.
738. bigger - 1 use.
739. mindless - 1 use.
740. understands - 1 use.
741. himself - 1 use.
742. relate - 1 use.
743. linger - 1 use.
744. million - 1 use.
745. ways - 1 use.
746. morning - 1 use.
747. seventh - 1 use.
748. today - 1 use.
749. lies - 1 use.
750. bout - 1 use.
751. shouting - 1 use.
752. clearer - 1 use.
753. rent - 1 use.
754. money - 1 use.
755. recognize - 1 use.
756. cover - 1 use.
757. growing - 1 use.
758. shoes - 1 use.
759. play - 1 use.
760. smile - 1 use.
761. sing - 1 use.
762. laying - 1 use.
763. carry - 1 use.
764. tend - 1 use.
765. goodbyes - 1 use.
766. slow - 1 use.
767. silver - 1 use.
768. screen - 1 use.
769. awake - 1 use.
770. pocket - 1 use.
771. screens - 1 use.
772. next - 1 use.
773. humanity - 1 use.
774. nice - 1 use.
775. flex - 1 use.
776. vanity - 1 use.
777. ledge - 1 use.
778. endless - 1 use.
779. information - 1 use.
780. instant - 1 use.
781. affirmation - 1 use.
782. flows - 1 use.
783. forth - 1 use.
784. nature - 1 use.
785. carbon - 1 use.
786. copy - 1 use.
787. consciousness - 1 use.
788. social - 1 use.
789. status - 1 use.
790. remain - 1 use.
791. hanging - 1 use.
792. understand - 1 use.
793. answer - 1 use.
794. hey - 1 use.
795. half - 1 use.
796. island - 1 use.
797. sounds - 1 use.
798. ran - 1 use.
799. ex - 1 use.
800. starting - 1 use.
801. makeup - 1 use.
802. sex - 1 use.
803. breaks - 1 use.
804. against - 1 use.
805. empty - 1 use.
806. impatient - 1 use.
807. burn - 1 use.
808. staying - 1 use.
809. situation - 1 use.
810. address - 1 use.
811. breathing - 1 use.
812. obsessed - 1 use.
813. fucks - 1 use.
814. posing - 1 use.
815. faux - 1 use.
816. strong - 1 use.
817. conversation - 1 use.
818. permanent - 1 use.
819. vacation - 1 use.
820. favorite - 1 use.
821. drug - 1 use.
822. keepin - 1 use.
823. mouth - 1 use.
824. insane - 1 use.
825. except - 1 use.
826. sound - 1 use.
827. annoying - 1 use.
828. most - 1 use.
829. very - 1 use.
830. apparently - 1 use.
831. serious - 1 use.
832. whatever - 1 use.
833. walls - 1 use.
834. probably - 1 use.
835. silhouette - 1 use.
836. wed - 1 use.
837. ghost - 1 use.
838. visit - 1 use.
839. visions - 1 use.
840. déjà-vus - 1 use.
841. hallway - 1 use.
842. voices - 1 use.
843. calling - 1 use.
844. flicker - 1 use.
845. such - 1 use.
846. creature - 1 use.
847. reach - 1 use.
848. delusion - 1 use.
849. confusion - 1 use.
850. loosing - 1 use.
851. disappear - 1 use.
852. lights - 1 use.
853. nightmare - 1 use.
854. busy - 1 use.
855. loaded - 1 use.
856. gun - 1 use.
857. undone - 1 use.
858. losing - 1 use.
859. reminiscing - 1 use.
860. rhyme - 1 use.
861. stick - 1 use.
862. shell - 1 use.
863. ignore - 1 use.
864. seasons - 1 use.
865. blowing - 1 use.
866. covers - 1 use.
867. going - 1 use.
868. surface - 1 use.
869. spaced - 1 use.
870. pushed - 1 use.
871. thin - 1 use.
872. state - 1 use.
873. decline - 1 use.
874. fix - 1 use.
875. ricocheted - 1 use.
876. sickness - 1 use.
877. view - 1 use.
878. shake - 1 use.
879. perfect - 1 use.
880. filling - 1 use.
881. spaces - 1 use.
882. turned-off - 1 use.
883. hoping - 1 use.
884. easier - 1 use.
885. single - 1 use.
886. leaving - 1 use.
887. meet - 1 use.
888. anythings - 1 use.
