Most used words by Taylor Swift: 
Number of songs scanned: 306
207. saying - 44 uses.
208. someone - 44 uses.
209. youd - 44 uses.
210. known - 43 uses.
211. story - 43 uses.
212. heard - 43 uses.
213. dance - 43 uses.
214. gotta - 43 uses.
215. walked - 43 uses.
216. far - 42 uses.
217. days - 42 uses.
218. bye - 42 uses.
219. street - 41 uses.
220. words - 41 uses.
221. someday - 41 uses.
222. lets - 41 uses.
223. welcome - 41 uses.
224. middle - 40 uses.
225. because - 40 uses.
226. cold - 40 uses.
227. touch - 40 uses.
228. nobody - 40 uses.
229. morning - 40 uses.
230. while - 40 uses.
231. darling - 40 uses.
232. fine - 40 uses.
233. places - 40 uses.
234. york - 40 uses.
235. blood - 40 uses.
236. daylight - 40 uses.
237. tired - 39 uses.
238. told - 39 uses.
239. until - 39 uses.
240. bout - 39 uses.
241. couldnt - 39 uses.
242. sing - 38 uses.
243. free - 38 uses.
244. times - 38 uses.
245. after - 38 uses.
246. very - 38 uses.
247. anymore - 38 uses.
248. woods - 38 uses.
249. fairytale - 38 uses.
250. jump - 38 uses.
251. cry - 37 uses.
252. tears - 37 uses.
253. sky - 37 uses.
254. says - 37 uses.
255. christmas - 37 uses.
256. picture - 37 uses.
257. went - 36 uses.
258. stand - 36 uses.
259. happy - 36 uses.
260. running - 36 uses.
261. years - 35 uses.
262. doing - 35 uses.
263. breathe - 35 uses.
264. hair - 35 uses.
265. comes - 35 uses.
266. stars - 35 uses.
267. kind - 35 uses.
268. caught - 34 uses.
269. since - 34 uses.
270. high - 34 uses.
271. girls - 34 uses.
272. doesnt - 34 uses.
273. easy - 34 uses.
274. game - 34 uses.
275. weve - 34 uses.
276. eye - 33 uses.
277. shine - 33 uses.
278. makes - 33 uses.
279. sun - 33 uses.
280. white - 33 uses.
281. soon - 33 uses.
282. looks - 33 uses.
283. making - 33 uses.
284. summer - 33 uses.
285. goodbye - 32 uses.
286. wed - 32 uses.
287. called - 32 uses.
288. sometimes - 32 uses.
289. under - 32 uses.
290. shame - 32 uses.
291. belong - 32 uses.
292. real - 32 uses.
293. loves - 32 uses.
294. soul - 32 uses.
295. nights - 32 uses.
296. alright - 32 uses.
297. friend - 31 uses.
298. god - 31 uses.
299. ready - 31 uses.
300. follow - 31 uses.
301. silence - 31 uses.
302. fell - 30 uses.
303. wondering - 30 uses.
304. reason - 30 uses.
305. road - 30 uses.
306. heres - 30 uses.
307. inside - 30 uses.
308. both - 30 uses.
309. wouldve - 30 uses.
310. laugh - 30 uses.
311. past - 30 uses.
312. dead - 30 uses.
313. laughing - 30 uses.
314. asking - 30 uses.
315. wake - 30 uses.
316. deep - 30 uses.
317. wishing - 29 uses.
318. sad - 29 uses.
319. games - 29 uses.
320. lips - 29 uses.
321. hurt - 29 uses.
322. sure - 29 uses.
323. gets - 29 uses.
324. pouring - 29 uses.
325. line - 29 uses.
326. bright - 29 uses.
327. fire - 29 uses.
328. moment - 28 uses.
329. magic - 28 uses.
330. write - 28 uses.
331. black - 28 uses.
332. finally - 28 uses.
333. scared - 28 uses.
334. fake - 28 uses.
335. body - 28 uses.
336. mr - 28 uses.
337. ask - 27 uses.
338. looked - 27 uses.
339. favorite - 27 uses.
340. feels - 27 uses.
341. cool - 27 uses.
342. babe - 27 uses.
343. fun - 27 uses.
344. grow - 27 uses.
345. lucky - 27 uses.
346. arms - 27 uses.
347. loving - 27 uses.
348. havent - 27 uses.
349. changed - 27 uses.
350. burn - 27 uses.
351. screaming - 26 uses.
352. cut - 26 uses.
353. crying - 26 uses.
354. own - 26 uses.
355. songs - 26 uses.
356. single - 26 uses.
357. somebody - 26 uses.
358. talking - 26 uses.
359. catch - 26 uses.
360. walking - 25 uses.
361. small - 25 uses.
362. lying - 25 uses.
363. air - 25 uses.
364. yours - 25 uses.
365. bet - 25 uses.
366. wonder - 25 uses.
367. pretty - 25 uses.
368. breaking - 25 uses.
369. begging - 25 uses.
370. heaven - 25 uses.
371. felt - 24 uses.
372. million - 24 uses.
373. city - 24 uses.
374. showed - 24 uses.
375. does - 24 uses.
376. wouldnt - 24 uses.
377. em - 24 uses.
378. breath - 24 uses.
379. wall - 24 uses.
380. house - 24 uses.
381. begin - 24 uses.
382. pain - 24 uses.
383. sitting - 24 uses.
384. died - 24 uses.
385. tied - 24 uses.
386. stood - 23 uses.
387. read - 23 uses.
388. held - 23 uses.
389. memories - 23 uses.
390. hang - 23 uses.
391. sick - 23 uses.
392. lie - 23 uses.
393. tried - 23 uses.
394. hell - 23 uses.
395. taking - 23 uses.
396. lover - 23 uses.
397. sit - 23 uses.
398. okay - 23 uses.
399. move - 23 uses.
400. lot - 23 uses.
401. slow - 23 uses.
402. truck - 23 uses.
403. simple - 23 uses.
404. being - 23 uses.
405. undone - 22 uses.
406. singing - 22 uses.
407. getaway - 22 uses.
408. hit - 22 uses.
409. round - 22 uses.
410. die - 22 uses.
411. yourself - 22 uses.
412. somewhere - 22 uses.
413. missing - 22 uses.
414. american - 22 uses.
415. mess - 22 uses.
416. starlight - 22 uses.
417. spinning - 21 uses.
418. beat - 21 uses.
419. giving - 21 uses.
420. watched - 21 uses.
421. swift - 21 uses.
422. clean - 21 uses.
423. view - 21 uses.
424. whats - 21 uses.
425. fast - 21 uses.
426. alive - 21 uses.
427. sound - 21 uses.
428. rather - 21 uses.
429. watching - 21 uses.
430. stupid - 21 uses.
431. burning - 21 uses.
432. low - 21 uses.
433. perfectly - 21 uses.
434. 2 - 21 uses.
435. december - 21 uses.
436. theyll - 21 uses.
437. wonderland - 21 uses.
438. guitar - 20 uses.
439. trust - 20 uses.
440. pretend - 20 uses.
441. wind - 20 uses.
442. learned - 20 uses.
443. string - 20 uses.
444. fearless - 20 uses.
445. list - 20 uses.
446. flew - 20 uses.
447. almost - 20 uses.
448. takes - 20 uses.
449. swear - 20 uses.
450. year - 20 uses.
451. fade - 20 uses.
452. fifteen - 20 uses.
453. ai - 20 uses.
454. jeans - 19 uses.
455. chance - 19 uses.
456. starts - 19 uses.
457. turned - 19 uses.
458. win - 19 uses.
459. any - 19 uses.
460. whenever - 19 uses.
461. golden - 19 uses.
462. seems - 19 uses.
463. tall - 19 uses.
464. half - 19 uses.
465. train - 19 uses.
466. quite - 19 uses.
467. flashback - 19 uses.
468. romeo - 19 uses.
469. ring - 19 uses.
470. falling - 19 uses.
471. dreaming - 19 uses.
472. ten - 19 uses.
473. walls - 18 uses.
474. battle - 18 uses.
475. hide - 18 uses.
476. apart - 18 uses.
477. flying - 18 uses.
478. school - 18 uses.
479. shell - 18 uses.
480. crazier - 18 uses.
481. work - 18 uses.
482. least - 18 uses.
483. green - 18 uses.
484. angel - 18 uses.
485. holding - 18 uses.
486. hallelujah - 18 uses.
487. problems - 18 uses.
488. broken - 18 uses.
489. moon - 18 uses.
490. bedroom - 18 uses.
491. outside - 18 uses.
492. sign - 18 uses.
493. wildest - 18 uses.
494. anyone - 17 uses.
495. wild - 17 uses.
496. bring - 17 uses.
497. moved - 17 uses.
498. fighting - 17 uses.
499. step - 17 uses.
500. threw - 17 uses.
501. most - 17 uses.
502. ending - 17 uses.
503. peace - 17 uses.
504. behind - 17 uses.
505. worst - 17 uses.
506. such - 17 uses.
507. stare - 17 uses.
508. truth - 17 uses.
509. cried - 17 uses.
510. sleep - 17 uses.
511. brought - 17 uses.
512. wear - 17 uses.
513. bed - 17 uses.
514. though - 17 uses.
515. hearts - 17 uses.
516. rush - 17 uses.
517. funny - 17 uses.
518. rest - 17 uses.
519. party - 17 uses.
520. ooh-ooh - 17 uses.
521. delicate - 17 uses.
522. happiness - 17 uses.
523. worth - 17 uses.
524. macavity - 17 uses.
525. afraid - 16 uses.
526. somehow - 16 uses.
527. driving - 16 uses.
528. cornelia - 16 uses.
529. ends - 16 uses.
530. floor - 16 uses.
531. guy - 16 uses.
532. daddys - 16 uses.
533. damn - 16 uses.
534. lead - 16 uses.
535. turns - 16 uses.
536. taylor - 16 uses.
537. losing - 16 uses.
538. boys - 16 uses.
539. princess - 16 uses.
540. knees - 16 uses.
541. daddy - 16 uses.
542. leaving - 16 uses.
543. works - 16 uses.
544. across - 16 uses.
545. everyone - 16 uses.
546. blame - 16 uses.
547. speak - 16 uses.
548. special - 16 uses.
549. star - 16 uses.
550. taken - 16 uses.
551. cross - 16 uses.
552. sleeping - 16 uses.
553. gorgeous - 16 uses.
554. ey-eyes - 16 uses.
555. above - 15 uses.
556. permanent - 15 uses.
557. names - 15 uses.
558. page - 15 uses.
559. busy - 15 uses.
560. cruel - 15 uses.
561. signs - 15 uses.
562. bless - 15 uses.
563. forgot - 15 uses.
564. burned - 15 uses.
565. warm - 15 uses.
566. rules - 15 uses.
567. scar - 15 uses.
568. storm - 15 uses.
569. gold - 15 uses.
570. ran - 15 uses.
571. between - 15 uses.
572. bought - 15 uses.
573. paper - 15 uses.
574. pulled - 15 uses.
575. plans - 15 uses.
576. anywhere - 15 uses.
577. spelling - 15 uses.
578. music - 15 uses.
579. blind - 15 uses.
580. movie - 15 uses.
581. fancy - 15 uses.
582. strong - 15 uses.
583. merry - 15 uses.
584. lonely - 15 uses.
585. invisible - 15 uses.
586. worse - 15 uses.
587. lives - 14 uses.
588. start - 14 uses.
589. promise - 14 uses.
590. different - 14 uses.
591. quiet - 14 uses.
592. started - 14 uses.
593. broke - 14 uses.
594. missed - 14 uses.
595. space - 14 uses.
596. paint - 14 uses.
597. wide - 14 uses.
598. second - 14 uses.
599. care - 14 uses.
600. insane - 14 uses.
601. pack - 14 uses.
602. letter - 14 uses.
603. everybodys - 14 uses.
604. skin - 14 uses.
605. plays - 14 uses.
606. kids - 14 uses.
607. mistakes - 14 uses.
608. daydream - 14 uses.
609. wrote - 14 uses.
610. sunset - 14 uses.
611. thousand - 14 uses.
612. counting - 14 uses.
613. passed - 13 uses.
614. played - 13 uses.
615. crowd - 13 uses.
616. riding - 13 uses.
617. three - 13 uses.
618. drunk - 13 uses.
619. heartbreak - 13 uses.
620. ya - 13 uses.
621. drop - 13 uses.
622. pick - 13 uses.
623. harder - 13 uses.
624. bit - 13 uses.
625. thinks - 13 uses.
626. ones - 13 uses.
627. mirror - 13 uses.
628. hello - 13 uses.
629. water - 13 uses.
630. case - 13 uses.
631. count - 13 uses.
632. minute - 13 uses.
633. born - 13 uses.
634. keeping - 13 uses.
635. queen - 13 uses.
636. london - 13 uses.
637. realize - 13 uses.
638. hasnt - 13 uses.
639. shining - 13 uses.
640. tryna - 13 uses.
641. telling - 13 uses.
642. porch - 13 uses.
643. realized - 13 uses.
644. done - 13 uses.
645. monologue - 13 uses.
646. 22 - 13 uses.
647. callin - 13 uses.
648. romantics - 12 uses.
649. happened - 12 uses.
650. heartbeat - 12 uses.
651. understand - 12 uses.
652. lies - 12 uses.
653. needed - 12 uses.
654. playing - 12 uses.
655. listen - 12 uses.
656. hoping - 12 uses.
657. king - 12 uses.
658. cuts - 12 uses.
659. heels - 12 uses.
660. dear - 12 uses.
661. seat - 12 uses.
662. blow - 12 uses.
663. fool - 12 uses.
664. rose - 12 uses.
665. check - 12 uses.
666. asked - 12 uses.
667. scene - 12 uses.
668. prince - 12 uses.
669. garden - 12 uses.
670. faith - 12 uses.
671. mm-mm - 12 uses.
672. wine - 12 uses.
673. holy - 12 uses.
674. sight - 12 uses.
675. lord - 12 uses.
676. throw - 12 uses.
677. sparks - 12 uses.
678. matter - 12 uses.
679. mandolin - 12 uses.
680. few - 12 uses.
681. ooh-ah - 12 uses.
682. september - 12 uses.
683. except - 12 uses.
684. reputation - 12 uses.
685. conversation - 12 uses.
686. kissed - 12 uses.
687. leads - 12 uses.
688. stayed - 12 uses.
689. fit - 12 uses.
690. six - 12 uses.
691. breathless - 12 uses.
692. shape - 12 uses.
693. drew - 12 uses.
694. mark - 12 uses.
695. scream - 12 uses.
696. cheeks - 12 uses.
697. solve - 12 uses.
698. killing - 12 uses.
699. using - 12 uses.
700. miles - 11 uses.
701. someones - 11 uses.
702. beauty - 11 uses.
703. pictures - 11 uses.
704. point - 11 uses.
705. reasons - 11 uses.
706. keys - 11 uses.
707. knowing - 11 uses.
708. freedom - 11 uses.
709. bar - 11 uses.
710. dying - 11 uses.
711. ago - 11 uses.
712. brave - 11 uses.
713. shouldnt - 11 uses.
714. meant - 11 uses.
715. war - 11 uses.
716. rings - 11 uses.
717. loud - 11 uses.
718. crime - 11 uses.
719. twice - 11 uses.
720. actress - 11 uses.
721. snow - 11 uses.
722. ride - 11 uses.
723. pickup - 11 uses.
724. tree - 11 uses.
725. tennessee - 11 uses.
726. haunted - 11 uses.
727. woman - 11 uses.
728. clothes - 11 uses.
729. pray - 11 uses.
730. marvelous - 11 uses.
731. marry - 11 uses.
732. stephen - 11 uses.
733. less - 11 uses.
734. mama - 11 uses.
735. ooh-ooh-ooh-ooh - 11 uses.
736. figured - 11 uses.
737. memory - 11 uses.
738. empty - 11 uses.
739. supposed - 11 uses.
740. fear - 11 uses.
741. crashing - 11 uses.
742. tells - 11 uses.
743. pride - 11 uses.
744. months - 11 uses.
745. brand - 11 uses.
746. ghosts - 11 uses.
747. covered - 11 uses.
748. letting - 11 uses.
749. starin - 11 uses.
750. reach - 11 uses.
751. hows - 11 uses.
752. straight - 11 uses.
753. drug - 11 uses.
754. style - 11 uses.
755. weird - 11 uses.
756. sweeter - 11 uses.
757. windows - 10 uses.
758. shined - 10 uses.
759. castle - 10 uses.
760. rumors - 10 uses.
761. nowhere - 10 uses.
762. great - 10 uses.
763. escape - 10 uses.
764. money - 10 uses.
765. throwing - 10 uses.
766. talks - 10 uses.
767. short - 10 uses.
768. onto - 10 uses.
769. sees - 10 uses.
770. innocent - 10 uses.
771. nobodys - 10 uses.
772. drag - 10 uses.
773. smiles - 10 uses.
774. faded - 10 uses.
775. glass - 10 uses.
776. cursing - 10 uses.
777. champagne - 10 uses.
778. hanging - 10 uses.
779. honestly - 10 uses.
780. believed - 10 uses.
781. talked - 10 uses.
782. mmm-mm - 10 uses.
783. mmm - 10 uses.
784. wherever - 10 uses.
785. waking - 10 uses.
786. calm - 10 uses.
787. whys - 10 uses.
788. reckless - 10 uses.
789. shiny - 10 uses.
790. top - 10 uses.
791. keeps - 10 uses.
792. dressed - 10 uses.
793. colors - 10 uses.
794. plane - 10 uses.
795. streets - 10 uses.
796. waited - 10 uses.
797. drowning - 10 uses.
798. whispers - 10 uses.
799. spotlight - 10 uses.
800. radio - 10 uses.
801. wings - 10 uses.
802. a-team - 10 uses.
803. santa - 10 uses.
804. pieces - 10 uses.
805. farm - 10 uses.
806. gate - 10 uses.
807. closer - 10 uses.
808. prove - 10 uses.
809. superstar - 10 uses.
810. warning - 10 uses.
811. question - 10 uses.
812. worship - 10 uses.
813. closure - 10 uses.
814. apologize - 10 uses.
815. shaking - 9 uses.
816. fate - 9 uses.
817. knocked - 9 uses.
818. team - 9 uses.
819. shot - 9 uses.
820. attitude - 9 uses.
821. nothings - 9 uses.
822. spot - 9 uses.
823. werent - 9 uses.
824. stronger - 9 uses.
825. kinda - 9 uses.
826. spend - 9 uses.
827. kill - 9 uses.
828. whyd - 9 uses.
829. nothin - 9 uses.
830. swore - 9 uses.
831. midnight - 9 uses.
832. misery - 9 uses.
833. pushed - 9 uses.
834. waves - 9 uses.
835. evermore - 9 uses.
836. lay - 9 uses.
837. tangled - 9 uses.
838. happening - 9 uses.
839. five - 9 uses.
840. staying - 9 uses.
841. ghost - 9 uses.
842. tryin - 9 uses.
843. flames - 9 uses.
844. mamas - 9 uses.
845. haunt - 9 uses.
846. sunny - 9 uses.
847. horse - 9 uses.
848. pebbles - 9 uses.
849. juliet - 9 uses.
850. rough - 9 uses.
851. brighter - 9 uses.
852. shit - 9 uses.
853. wants - 9 uses.
854. buy - 9 uses.
855. pay - 9 uses.
856. instead - 9 uses.
857. me-e-e-eh - 9 uses.
858. writing - 9 uses.
859. news - 9 uses.
860. hopelessly - 9 uses.
861. faster - 9 uses.
862. upon - 9 uses.
863. joke - 9 uses.
864. wished - 9 uses.
865. note - 9 uses.
866. marker - 9 uses.
867. dollars - 9 uses.
868. cowboy - 9 uses.
869. distance - 9 uses.
870. roll - 9 uses.
871. seeing - 9 uses.
872. dim - 9 uses.
873. written - 9 uses.
874. death - 9 uses.
875. firefly - 9 uses.
876. fiction - 9 uses.
877. scars - 8 uses.
878. endless - 8 uses.
879. corner - 8 uses.
880. father - 8 uses.
881. book - 8 uses.
882. kingdom - 8 uses.
883. pass - 8 uses.
884. arent - 8 uses.
885. build - 8 uses.
886. bricks - 8 uses.
887. ocean - 8 uses.
888. swing - 8 uses.
889. push - 8 uses.
890. blew - 8 uses.
891. gray - 8 uses.
892. sat - 8 uses.
893. kitchen - 8 uses.
894. shade - 8 uses.
895. pocket - 8 uses.
896. wasted - 8 uses.
897. walks - 8 uses.
898. calls - 8 uses.
899. seem - 8 uses.
900. calling - 8 uses.
901. blowing - 8 uses.
902. blows - 8 uses.
903. pull - 8 uses.
904. spin - 8 uses.
905. hits - 8 uses.
906. grey - 8 uses.
907. moves - 8 uses.
908. trusts - 8 uses.
909. starring - 8 uses.
910. coat - 8 uses.
911. trees - 8 uses.
912. near - 8 uses.
913. tight - 8 uses.
914. mistake - 8 uses.
915. cat - 8 uses.
916. breeze - 8 uses.
917. staring - 8 uses.
918. film - 8 uses.
919. whisper - 8 uses.
920. hallway - 8 uses.
921. guys - 8 uses.
922. island - 8 uses.
923. strike - 8 uses.
924. kissing - 8 uses.
925. rocks - 8 uses.
926. forgiveness - 8 uses.
927. wreck - 8 uses.
928. remind - 8 uses.
929. untouchable - 8 uses.
930. grace - 8 uses.
931. waters - 8 uses.
932. bone - 8 uses.
933. tea - 8 uses.
934. skies - 8 uses.
935. angels - 8 uses.
936. dorothea - 8 uses.
937. oooh - 8 uses.
938. family - 8 uses.
939. week - 8 uses.
940. devoted - 8 uses.
941. everythings - 8 uses.
942. happen - 8 uses.
943. buttons - 8 uses.
944. standin - 8 uses.
945. tuesday - 8 uses.
946. honest - 8 uses.
947. kid - 8 uses.
948. west - 8 uses.
949. crawling - 8 uses.
950. four - 8 uses.
951. huh - 8 uses.
952. accidents - 8 uses.
953. fears - 8 uses.
954. palm - 8 uses.
955. yesterday - 8 uses.
956. wore - 8 uses.
957. safe - 8 uses.
958. stairs - 8 uses.
959. colder - 8 uses.
960. storming - 8 uses.
961. closest - 8 uses.
962. chase - 8 uses.
963.  - 8 uses.
964. pretending - 8 uses.
965. whatever - 8 uses.
966. bigger - 8 uses.
967. worked - 8 uses.
968. leaves - 8 uses.
969. stranger - 8 uses.
970. hurts - 8 uses.
971. dust - 8 uses.
972. wearing - 8 uses.
973. promises - 8 uses.
974. desperately - 8 uses.
975. wrapped - 8 uses.
976. understands - 8 uses.
977. turning - 8 uses.
978. weather - 8 uses.
979. nashville - 8 uses.
980. holes - 8 uses.
981. mmm-mmm - 8 uses.
982. brad - 8 uses.
983. pitt - 8 uses.
984. rosy - 8 uses.
985. ha-ah - 8 uses.
986. teach - 7 uses.
987. stands - 7 uses.
988. hero - 7 uses.
989. history - 7 uses.
990. tour - 7 uses.
991. cover - 7 uses.
992. drinking - 7 uses.
993. surprise - 7 uses.
994. lived - 7 uses.
995. laughed - 7 uses.
996. child - 7 uses.
997. liked - 7 uses.
998. outta - 7 uses.
999. roads - 7 uses.
1000. reminds - 7 uses.
1001. sugar - 7 uses.
1002. sweetest - 7 uses.
1003. season - 7 uses.
1004. knife - 7 uses.
1005. rabbit - 7 uses.
1006. lock - 7 uses.
1007. glow - 7 uses.
1008. drama - 7 uses.
1009. grab - 7 uses.
1010. lady - 7 uses.
1011. stone - 7 uses.
1012. full - 7 uses.
1013. choose - 7 uses.
1014. babys - 7 uses.
1015. fault - 7 uses.
1016. color - 7 uses.
1017. thinkin - 7 uses.
1018. twenty - 7 uses.
1019. forth - 7 uses.
1020. sweep - 7 uses.
1021. sneak - 7 uses.
1022. dad - 7 uses.
1023. shots - 7 uses.
1024. dirty - 7 uses.
1025. taste - 7 uses.
1026. comin - 7 uses.
1027. t-shirt - 7 uses.
1028. sleeve - 7 uses.
1029. date - 7 uses.
1030. r-e-v-e-n-g-e - 7 uses.
1031. smokey - 7 uses.
1032. 1 - 7 uses.
1033. awake - 7 uses.
1034. frozen - 7 uses.
1035. hiding - 7 uses.
1036. strange - 7 uses.
1037. sleepless - 7 uses.
1038. woke - 7 uses.
1039. older - 7 uses.
1040. crash - 7 uses.
1041. doubt - 7 uses.
1042. sense - 7 uses.
1043. enemies - 7 uses.
1044. aim - 7 uses.
1045. breaks - 7 uses.
1046. chasing - 7 uses.
1047. proud - 7 uses.
1048. shattered - 7 uses.
1049. lines - 7 uses.
1050. choice - 7 uses.
1051. ours - 7 uses.
1052. mm - 7 uses.
1053. shirt - 7 uses.
1054. fix - 7 uses.
1055. dancin - 7 uses.
1056. christmases - 7 uses.
1057. doors - 7 uses.
1058. field - 7 uses.
1059. saint - 7 uses.
1060. lasts - 7 uses.
1061. treacherous - 7 uses.
1062. headlights - 7 uses.
1063. avenue - 7 uses.
1064. suddenly - 7 uses.
1065. grown - 7 uses.
1066. hopes - 7 uses.
1067. james - 7 uses.
1068. minds - 7 uses.
1069. chances - 7 uses.
1070. lipstick - 7 uses.
1071. macavitys - 7 uses.
1072. drawer - 7 uses.
1073. number - 7 uses.
1074. players - 7 uses.
1075. secrets - 7 uses.
1076. crowded - 7 uses.
1077. superman - 7 uses.
1078. secret - 7 uses.
1079. britney - 7 uses.
1080. distraction - 7 uses.
1081. crowds - 6 uses.
1082. pretenders - 6 uses.
1083. letters - 6 uses.
1084. ruin - 6 uses.
1085. exactly - 6 uses.
1086. national - 6 uses.
1087. anthem - 6 uses.
1088. proudly - 6 uses.
1089. moments - 6 uses.
1090. temper - 6 uses.
1091. bound - 6 uses.
1092. match - 6 uses.
1093. x - 6 uses.
1094. mystery - 6 uses.
1095. casually - 6 uses.
1096. existed - 6 uses.
1097. fireflies - 6 uses.
1098. add - 6 uses.
1099. stories - 6 uses.
1100. spent - 6 uses.
1101. amount - 6 uses.
1102. smiled - 6 uses.
1103. picked - 6 uses.
1104. rainy - 6 uses.
1105. seconds - 6 uses.
1106. table - 6 uses.
1107. picking - 6 uses.
1108. already - 6 uses.
1109. beneath - 6 uses.
1110. gun - 6 uses.
1111. locked - 6 uses.
1112. grew - 6 uses.
1113. ships - 6 uses.
1114. named - 6 uses.
1115. later - 6 uses.
1116. hung - 6 uses.
1117. gon - 6 uses.
1118. stealing - 6 uses.
1119. sayin - 6 uses.
1120. likes - 6 uses.
1121. drink - 6 uses.
1122. needs - 6 uses.
1123. proof - 6 uses.
1124. jealous - 6 uses.
1125. roller - 6 uses.
1126. coaster - 6 uses.
1127. filled - 6 uses.
1128. key - 6 uses.
1129. discovered - 6 uses.
1130. neck - 6 uses.
1131. dreamer - 6 uses.
1132. tossing - 6 uses.
1133. sinking - 6 uses.
1134. motion - 6 uses.
1135. double - 6 uses.
1136. dare - 6 uses.
